user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
陆***静	1	3	放在上班的地方被老鼠咬了。	毛孔紧致黑炭面膜10片	4	1
c***6	1	3	还可以吧，没有什么太明显的效果	毛孔紧致黑炭面膜10片	4	1
u***2	0	3	还没用，不知道有没有用，	毛孔紧致黑炭面膜10片	4	1
****6	1	3	冲品牌去的，先试试再说，希望好用	毛孔紧致黑炭面膜10片	4	1
****2	0	3	先用着，具体效果还要在看	毛孔紧致黑炭面膜10片	4	1
****h	0	3	用着补水还可以，包装都已经烂了	毛孔紧致黑炭面膜10片	4	1
****b	0	3	还没有用，不知道好用不好用	【紧致细腻】毛孔紧致黑面膜	4	1
z***6	0	3	只有我用后没效果吗，评价却挺高的	毛孔紧致黑炭面膜10片	4	1
曾***0	0	3	现在不知道效果怎么样，过十天在来	毛孔紧致黑炭面膜10片	4	1
****o	0	3	感觉还可以就是不确定是不是正品	毛孔紧致黑炭面膜	4	1
夏***風	1	3	在于我们之间有没有什么东西能够	毛孔紧致黑炭面膜	4	1
在***空	0	3	还没用，反正商品收到的时候被拆过了	毛孔紧致黑炭面膜10片	4	1
****k	0	3	用的不错团购的数量价格跟単价商品价格差不多	毛孔紧致黑炭面膜10片	4	1
没***询	0	3	没达到期待值使用感受还行吧	【紧致肌肤】毛孔紧致黑面膜	4	1
****g	1	3	收到货后试了一下，很不错	【紧致肌肤】毛孔紧致黑面膜	4	1
蓝***我	0	3	有点油腻，但是效果还是不错的	毛孔紧致黑炭面膜10片	4	1
b***0	1	3	面膜这种东西还是心理作用	毛孔紧致黑炭面膜	4	1
B***6	1	3	面膜超级划算还没有使用还可以的	【紧致肌肤】毛孔紧致黑面膜	4	1
y***0	0	3	搞活动的时候买，价格便宜，	【紧致肌肤】毛孔紧致黑面膜	4	1
****4	0	3	收到后包装已坏，期待效果吧	【紧致肌肤】毛孔紧致黑面膜	4	1
w***5	0	3	包装破损，已别人为拆开，希望面膜好用。	毛孔紧致黑炭面膜10片	4	1
****d	0	3	送货很快服务很好还没用呢，以后再评。	【紧致细腻】毛孔紧致黑炭面膜	4	1
****2	0	3	还可以效果没有期待的嫩么好，不过还行	毛孔紧致黑炭面膜10片	4	1
五***5	0	3	买的第二天就有活动，晚上就用了，还可以	毛孔紧致黑炭面膜10片	4	1
小***皮	0	3	新版不太好用还买这么多，还送了闺蜜一堆我哭了。	【紧致细腻】毛孔紧致黑面膜	4	1
u***e	0	3	第一次买，不知道好不好用，期待好的效果	毛孔紧致黑炭面膜10片	4	1
****3	0	3	物流挺快，态度也挺好，包装不好，不牢固	毛孔紧致黑炭面膜10片	4	1
****9	0	3	好像没有太大效果，但敷上很舒服	毛孔紧致黑炭面膜10片	4	1
u***6	0	3	用了后脸上有很多纤维丝，还很粘	毛孔紧致黑炭面膜10片	4	1
李***鹏	1	3	效果体验中，估计一般。毕竟价位摆在那。	毛孔紧致黑炭面膜10片	4	1
****o	0	3	没得撒子特别感受，感觉一般	【紧致细腻】毛孔紧致黑面膜	4	1
牛***人	0	3	使用体验一般般，效果一般	【紧致肌肤】毛孔紧致黑面膜	4	1
u***v	0	3	精华液很少，贴了一片，没看到效果	毛孔紧致黑炭面膜10片	4	1
a***p	0	3	到货了，还没用不知道怎么样	毛孔紧致黑炭面膜10片	4	1
v***I	0	3	服务好，刚收到，还没用，不知道效果	毛孔紧致黑炭面膜10片	4	1
****f	0	3	这个包装我不想做过多的评论，希望商家能参考一下我的建议	毛孔紧致黑炭面膜10片	4	1
y***5	0	3	Mediheal可莱丝美迪惠尔毛孔紧致黑炭面膜期待效果	毛孔紧致黑炭面膜10片	4	1
c***s	0	3	用了好久才来评价，一般般吧没有什么作用样	毛孔紧致黑炭面膜10片	4	1
相***芷	0	3	这款面膜我买了很多次了，感觉还是不错的	【紧致细腻】毛孔紧致黑面膜	4	1
****p	0	3	这款吸黑头面膜裁剪绝了。	【收缩毛孔】毛孔紧致黑面膜	4	1
H***7	0	3	其中一个包装坏的使用感受使用后在评论	【紧致肌肤】毛孔紧致黑面膜	4	1
u***w	0	3	害，适合脸很小，下巴很长的人群，好干，	【紧致细腻】毛孔紧致黑面膜	4	1
M***b	0	3	包装还不错，但是第一次买，不知道效果怎么样。	毛孔紧致黑炭面膜10片	4	1
u***c	0	3	感觉没第一次买的好用，营养液也很稀	毛孔紧致黑炭面膜	4	1
****f	0	3	还行吧，包装比较简陋，用了一片感觉没什么效果	毛孔紧致黑炭面膜	4	1
****s	0	3	用着还行吧，精华不多，补水还可以。	毛孔紧致黑炭面膜	4	1
****y	0	3	物流挺快，昨天晚上下单今天上午就到了相信京东，就是盒子破了	毛孔紧致黑炭面膜10片	4	1
Y***9	1	3	包装还算完好，不过也憋了。之前都是用盒装的这次就拿一个袋子。	毛孔紧致黑炭面膜10片	4	1
A***雅	1	3	面膜还可以，就是价格不稳定，刚买就降价	【紧致肌肤】毛孔紧致黑面膜	4	1
8***儿	0	3	改善黑头，未看到效果。补水效果一般。	【紧致细腻】毛孔紧致黑炭面膜	4	1
****g	0	3	不过物流很快。	毛孔紧致黑炭面膜10片	4	1
****2	1	3	还可以，活动买的。	毛孔紧致黑炭面膜10片	4	1
购***7	0	3	这款面膜查不到防伪售后表示有正品授权书就是正品现在只有先用了才来评价	毛孔紧致黑炭面膜	4	1
****q	1	3	包装不行，东西还可以	毛孔紧致黑炭面膜	4	1
G***C	0	3	还不错，一直在用它	毛孔紧致黑炭面膜10片	4	1
爱***民	1	3	还不错还不错，经济实惠方便快捷，值得信赖，希望价格能再优惠	毛孔紧致黑炭面膜	4	1
u***5	0	3	买了两盒，其中一盒已经被拆开，盒子也很破，另一盒还好，效果等用了再评价	毛孔紧致黑炭面膜10片	4	1
浅***唱	0	3	还没有使用不做评价	毛孔紧致黑炭面膜	4	1
s***1	0	3	还没用，不知道是不是正品，盒子看着好简陋	毛孔紧致黑炭面膜10片	4	1
****k	0	3	听说挺好的买来试试。但是有一点我就不明白啦。谁打开的	毛孔紧致黑炭面膜10片	4	1
a***g	1	3	一般贴合效果适合小脸的其他特色美白效果一般	毛孔紧致黑炭面膜	4	1
****p	1	3	还可以，没有想象的好	毛孔紧致黑炭面膜10片	4	1
彩***合	0	3	一次买了两盒，用着还行吧，不好不坏	毛孔紧致黑炭面膜10片	4	1
小***一	0	3	精华液不足，面膜很干，收缩毛孔没效果	毛孔紧致黑炭面膜10片	4	1
z***3	0	3	活动便宜了很多，但是感觉质量没以前好，感觉是次货。	毛孔紧致黑炭面膜	4	1
在***子	1	3	没什么感觉，还是保湿补水的经典款比较好用。	毛孔紧致黑炭面膜	4	1
****c	1	3	被满减一百忽悠了	毛孔紧致黑炭面膜10片	4	1
g***娅	0	3	秒杀的产品第二次价格更低，价格京东乱来，效果也看不出	毛孔紧致黑炭面膜10片	4	1
****1	0	3	他们这个面膜我买了好几款感觉一般用用看吧	毛孔紧致黑炭面膜10片	4	1
****m	1	3	还行吧，再试试看，用了好几次感觉不是特别好	毛孔紧致黑炭面膜	4	1
D***皓	1	3	超好，超快，值得信赖东东比我想象的还要好啊，买家服务也超好，赞，下次还您家购物	毛孔紧致黑炭面膜10片	4	1
W***0	1	3	不知道效果咋样，照这样用着吧	毛孔紧致黑炭面膜10片	4	1
c***R	0	3	非常棒，赶上活动，物美价廉。但是退的一套书，退的价格有问题，问客服只会说我们没错。	毛孔紧致黑炭面膜10片	4	1
****4	1	3	面膜偏小不知道有没有效果感觉一般	【紧致细腻】毛孔紧致黑面膜	4	1
****5	1	3	味道很大，还好不过敏	毛孔紧致黑炭面膜10片	4	1
****3	0	3	在线的人都可以看出来这世界里面还有人记得填写	毛孔紧致黑炭面膜	4	1
M***猛	1	3	一直在京东自营上买东西	【收缩毛孔】毛孔紧致黑面膜	4	1
蓉***蓉	1	3	包装给颗心，我是自己有用这个牌子，快用完了所以才买的，这包装跟旧货市场似的	毛孔紧致黑炭面膜10片	4	1
****j	0	3	还不错	【紧致肌肤】毛孔紧致黑面膜	4	1
s***4	1	3	鼻子过敏了，红了好久。	毛孔紧致黑炭面膜	4	1
永***1	0	3	感觉一般般吧用了当时效果可以但是半天就还原了	毛孔紧致黑炭面膜	4	1
****烟	0	3	先且不论这东西的真伪，就看着包装，我的心啊就哇凉哇凉了。京东，一直想信任，可这	毛孔紧致黑炭面膜10片	4	1
王***r	1	3	不知道怎么样用用看看	【收缩毛孔】毛孔紧致黑面膜	4	1
凡***南	1	3	用了长脂肪粒，不会再回购了	【收缩毛孔】毛孔紧致黑面膜	4	1
沉***鱼	0	3	还在用保湿挺不错的，美白就没看出来，持续体验中	毛孔紧致黑炭面膜10片	4	1
小***d	0	3	一般产品质感还可以贴合效果不怎么好其他特色	【紧致肌肤】毛孔紧致黑面膜	4	1
1***p	0	3	物流挺快，看封面包装就已经少一星了。用一个礼拜我看看效果才，在修改。	毛孔紧致黑炭面膜10片	4	1
c***8	0	3	比较服帖，还行吧，要是精华再多一点就好了，感觉很少	【紧致肌肤】毛孔紧致黑面膜	4	1
g***陶	0	3	这个还没用但愿好用吧希望不要像那个胶原蛋白的那样可怕	毛孔紧致黑炭面膜	4	1
兮***娥	0	3	还没有用，感觉好像是假的，标签是帖上去的，用过再来评价，不过京东快递很好，我说放在房东那，他还不放心叫房东听电话，再三确定，颗星是给快递的	毛孔紧致黑炭面膜10片	4	1
Y***M	0	3	敷着还行就是不知道刚打开的时候拿出来为什么会有泡泡	【紧致肌肤】毛孔紧致黑面膜	4	1
****t	1	3	没有补水的那款好	【紧致肌肤】毛孔紧致黑面膜	4	1
a***1	0	3	我觉得不如保湿的好用，很快就干了，也没啥特别感觉	【紧致细腻】毛孔紧致黑炭面膜	4	1
u***o	0	3	前几天买减～现在买减～买两合才，我买的时候～不知道下个月会不会减到减到呢	毛孔紧致黑炭面膜10片	4	1
****4	0	3	还可以使用感受精华液不黏稠比较舒服补水效果还不错吧	【紧致细腻】毛孔紧致黑面膜	4	1
珊***6	0	3	还没用，不知道怎么回事，有一盒是打开着的，希望有效果	【紧致细腻】毛孔紧致黑面膜	4	1
秦***琴	1	3	原来也用过，只是在超市买的，请问是正品吗咋感觉怪怪的呢暂时好评	毛孔紧致黑炭面膜	4	1
_***_	1	3	首先面膜的第一盒包装就有问题，然后和客服交流没有能很好的得到解决，面膜本身质量应该没什么问题	毛孔紧致黑炭面膜10片	4	1
1***p	1	3	还没用，用了之后再来评价，据说挺好的，就是包装不怎么样，都压坏了，希望以后注意	毛孔紧致黑炭面膜10片	4	1
戒***嗳	1	3	一直用这款，非常好用，非常好用，很满意的一次购物，下次还会再来的。		4	1
u***u	0	3	送的超级快第二天就到了但是都开口了不晓得有没有问题。尤其是这个掀盖的。	【紧致肌肤】毛孔紧致黑面膜	4	1
u***b	1	3	我是使用了五贴后才来评论的，还行，就是没感觉有什么变化。可能得用好几盒后吧。	毛孔紧致黑炭面膜10片	4	1
u***n	0	3	还行吧，只是没有丽得姿的补水效果好，因人而异吧，肤质不一样	毛孔紧致黑炭面膜10片	4	1
亲***8	0	3	还可以，就是不够长久补水，有点依赖性，一用马上出效果，好惊啊	毛孔紧致黑炭面膜10片	4	1
****y	0	3	才用了两次，是那种淡淡的味道不刺鼻，不知道效果怎么样希望物有所值	毛孔紧致黑炭面膜	4	1
n***o	0	3	黑面膜质地跟韩国带回来的不一样，很薄一拉就破，效果还可以，分辨不出真假	毛孔紧致黑炭面膜10片	4	1
e***j	0	3	第一次买这个面膜，满减活动买的，就是用时味道有点不喜欢，用完感觉还行。	毛孔紧致黑炭面膜10片	4	1
****V	0	3	还行使用感受一般般贴合效果还行补水效果才开始使用，没看到什么效果	【紧致肌肤】毛孔紧致黑面膜	4	1
B***姐	0	3	物流超快，不过感觉没那么好用。拆开面膜时，里面好多一小块一小块黑黑的。	毛孔紧致黑炭面膜10片	4	1
****z	1	3	价格偏贵，还没使用，不知道效果如何，后续再继续评论，包装还是可以的，就是不知道效果。	毛孔紧致黑炭面膜	4	1
u***i	0	3	刚用上，感觉面膜不规格，不知效果怎样，日后再评价	【清洁收缩毛孔】毛孔紧致黑面膜	4	1
****k	0	3	里面的精华特别西一点也不浓精华也不多给水样	【紧致细腻】毛孔紧致黑炭面膜	4	1
****q	0	3	用了之后第二天早上脸特别黏，然后过了一会会有一点点痒，不过之后会好，还是可以的	毛孔紧致黑炭面膜	4	1
坚***豚	1	3	促销三盒买的。盒子包装很不正规的样子，有挤压，不知道真假，先用着吧。以前用过这个牌子的，妈妈反应不错。	毛孔紧致黑炭面膜	4	1
坚***豚	1	3	促销三盒买的。盒子包装很不正规的样子，有挤压，不知道真假，先用着吧。以前用过这个牌子的，妈妈反应不错。	毛孔紧致黑炭面膜	4	1
****c	0	3	会润使用感受还行适合肤质任何补水效果一般贴合效果贴合其他特色	【紧致肌肤】毛孔紧致黑面膜	4	1
****0	0	3	物流速度快，价格合理	【收缩毛孔】毛孔紧致黑面膜	4	1
****U	0	3	紧致毛孔这款，一般般这款，也没说特别好用，	【收缩毛孔】毛孔紧致黑面膜	4	1
z***u	1	3	用了一次，没看出有什么效果，精华倒是挺多的希望用久了有效果	毛孔紧致黑炭面膜10片	4	1
s***x	0	3	个人觉得竹炭清洁毛孔的效果没什么，补水效果没蓝色的好。不算美迪里面好用的	毛孔紧致黑炭面膜10片	4	1
****j	0	3		【紧致肌肤】毛孔紧致黑面膜	4	1
y***y	1	3	这款黑膜没有他们家的胶原蛋白面膜好用，做一般的镇静还可以。	【收缩毛孔】毛孔紧致黑面膜	4	1
u***h	0	3	第一次用这款面膜，用了六片，感觉效果不明显，没什么补水的感觉，没我之前用的JM面膜效果好，卖家态度很好，客服也很好，	【紧致细腻】毛孔紧致黑面膜	4	1
z***3	1	3	多次回购当时敷了后脸上很光滑水水的我比较懒四五天才敷一次如果两三天用一次效果还是不错的个人觉得就只有补水保湿效果毕竟价格也不贵满减入手	【紧致细腻】毛孔紧致黑面膜	4	1
x***8	0	3	收到货，用了几次，因为之前用过这个牌子，感觉好不错，外包装和之前买的一样，但是里面的面膜是不一样的，不知道是怎么回事，后来问了店里卖面膜的，她说这款面膜是由国产的和进口的，反正凑合用用吧，本人有轻微过敏，用着还好没有过敏现象。	毛孔紧致黑炭面膜10片	4	1
某***甲	1	3	质感有点差，面膜纸比较粗糙使用感受以前用过的精华比较多，这次更少适合肤质油性补水效果这款补水一般贴合效果非常贴合其他特色毕竟实惠	【紧致肌肤】毛孔紧致黑面膜	4	1
****u	1	3	补水效果中等贴合效果面膜纸蛮贴合脸部的使用感受我不太喜欢精华太多的面膜我喜欢刚刚好的，这款面膜精华就刚刚好，不会在敷面膜的时候溢出精华，敷完有一点点的美白，但是不持久，第二天早上就感觉补水效果一般	【紧致细腻】毛孔紧致黑面膜	4	1
霞***7	1	3	清洁跟收缩毛孔没有看到效果，一撕开就闻到很浓的香味，感觉加了很多香精，绿茶系列就挺不错的。	【清洁收缩毛孔】毛孔紧致黑面膜	4	1
前***8	1	3	面膜还行吧，一般般，补水还可以，敷面膜的时候挺舒服的，刚敷完面膜以后脸上感觉还挺水润的，也能保持滋润小半天吧，并不持久，这款面膜还标注有紧致和改善黑头的作用，但是用了一半多了，并没有这些作用，也就唯一有点水润作用了。	【紧致肌肤】毛孔紧致黑面膜	4	1
z***8	0	2	第一次够买感觉是假货	毛孔紧致黑炭面膜10片	4	1
R***n	0	3	寄来的时候包装已经烂了	毛孔紧致黑炭面膜10片	4	1
愛***夕	1	3	包装盒都烂的不像样子	毛孔紧致黑炭面膜	4	1
b***e	1	3	外包装这么烂也发过来	毛孔紧致黑炭面膜	4	1
凤***D	1	2	套装勿拆这是几个意思	毛孔紧致黑炭面膜10片	4	1
****5	1	2	价格变化太快，不能给好评了。	【紧致细腻】毛孔紧致黑面膜	4	1
水***头	0	3	外包装就一塑料袋，破损啦	毛孔紧致黑炭面膜10片	4	1
H***Y	0	2	晚一天到也就算了，包装都破损	毛孔紧致黑炭面膜	4	1
锐***洋	0	2	盒子好粗糙，不知道是不是真的	毛孔紧致黑炭面膜10片	4	1
c***n	1	3	外边包装没事里边包装破了	毛孔紧致黑炭面膜	4	1
1***9	0	2	包装都被拆开了，盒子也坏了	毛孔紧致黑炭面膜	4	1
w***9	1	2	东西还是那个，这包装，谁给解释下	毛孔紧致黑炭面膜10片	4	1
I***1	1	3	并没有吸油去黑头效果	毛孔紧致黑炭面膜10片	4	1
憨***生	0	3	没有一些国产来的好用	毛孔紧致黑炭面膜10片	4	1
w***n	1	3	没有在买的好用	毛孔紧致黑炭面膜10片	4	1
****8	0	3	快递送过来盒子都这样了全烂了	【紧致细腻】毛孔紧致黑面膜	4	1
****e	0	2	满意，好用，下次继续购买	毛孔紧致黑炭面膜10片	4	1
u***9	0	3	用了感觉一般般，不像真的	毛孔紧致黑炭面膜10片	4	1
****q	1	3	这个包装实在是不敢恭维，也是醉了	毛孔紧致黑炭面膜10片	4	1
u***p	0	2	盒子都瘪了，感觉像烂的	毛孔紧致黑炭面膜	4	1
****7	0	2	用了以后过敏了，奇痒无比	毛孔紧致黑炭面膜10片	4	1
感***哒	0	3	用了几次一点用也没有啊	毛孔紧致黑炭面膜10片	4	1
****e	0	3	还没用包装让我心情不爽	毛孔紧致黑炭面膜10片	4	1
e***5	0	3	不知道真假，尺寸好像比正品小了点	【紧致细腻】毛孔紧致黑面膜	4	1
C***N	1	3	感觉跟我之前买的不一样	毛孔紧致黑炭面膜10片	4	1
乐***君	0	2	产品外包装破损，看起来不像正品	毛孔紧致黑炭面膜10片	4	1
好***8	0	2	感觉跟以前不一样，假的	毛孔紧致黑炭面膜10片	4	1
w***a	1	3	不咋的不咋的不咋的啦啦	毛孔紧致黑炭面膜	4	1
****k	0	3	刚用两贴效果不是很明显	【紧致细腻】毛孔紧致黑面膜	4	1
****a	0	3	不太像真品，皮肤不吸收	毛孔紧致黑炭面膜10片	4	1
y***6	1	3	到货包装都烂了，有点担心是假货	毛孔紧致黑炭面膜	4	1
画***圈	1	2	盒子全坏的包装越来越差	【紧致细腻】毛孔紧致黑面膜	4	1
春***路	0	2	表示没什么用，在用用看吧	毛孔紧致黑炭面膜10片	4	1
****Y	1	2	我就呵呵了，辣椒，一份价钱一分货。	毛孔紧致黑炭面膜10片	4	1
乱***亼	0	2	感觉没那么理想，还挺贵	毛孔紧致黑炭面膜10片	4	1
C***活	1	3	包装不是一般的简单，盒子都压坏了	毛孔紧致黑炭面膜10片	4	1
忧***福	0	3	一般吧，没有评论那么好用	毛孔紧致黑炭面膜10片	4	1
****2	0	3	包装不咋滴是不是正品就不知道了	毛孔紧致黑炭面膜10片	4	1
f***7	1	3	说真的，个人觉得不怎么好用	毛孔紧致黑炭面膜10片	4	1
k***爸	0	2	假的，和我在韩国免税店买的就是不一样	毛孔紧致黑炭面膜	4	1
u***1	1	2	快递拆开来是这样，不想说了	毛孔紧致黑炭面膜10片	4	1
s***萌	0	3	一般吧，缩毛孔没有那么明显	毛孔紧致黑炭面膜	4	1
黑***生	1	3	一般吧，感觉效果不是很明显	毛孔紧致黑炭面膜	4	1
z***4	0	3	包装是拆过的，买盒有盒是拆过的。	毛孔紧致黑炭面膜10片	4	1
深***期	0	3	凑合吧，没感觉哪里不一样。	毛孔紧致黑炭面膜10片	4	1
2***h	0	3	真的很一般，而且比较小	【紧致细腻】毛孔紧致黑面膜	4	1
T***少	0	3	物流挺快，就是不好使。差评。	毛孔紧致黑炭面膜10片	4	1
1***p	0	3	这次买的就不如第一次的好全是拆封的	毛孔紧致黑炭面膜10片	4	1
****y	0	2	应该是假的，和以前的不一样	毛孔紧致黑炭面膜10片	4	1
温***y	0	3	有股气味，不过敏就行，一般般吧	毛孔紧致黑炭面膜	4	1
W***G	1	3	包装回来就成这了也没有用盒子发货	毛孔紧致黑炭面膜10片	4	1
l***2	1	2	包装竟然是开封的，而且袋子也是破的	毛孔紧致黑炭面膜10片	4	1
****t	0	2	使用了一段时间没有什么改善	毛孔紧致黑炭面膜10片	4	1
X***m	0	3	为什么我没有确认收货就能评价了卧，槽	毛孔紧致黑炭面膜10片	4	1
于***峰	1	3	用了，没感觉有多少效果	毛孔紧致黑炭面膜10片	4	1
****i	0	3	用了两次，感觉没什么用	毛孔紧致黑炭面膜10片	4	1
M***3	1	3	过得去，但没有说得那么好	【紧致细腻】毛孔紧致黑面膜	4	1
u***d	0	3	感觉不太好，面膜不够大	毛孔紧致黑炭面膜10片	4	1
****8	0	2	效果不大还是蚕丝的好	毛孔紧致黑炭面膜10片	4	1
7***兽	0	2	这个刚打开的包装盒真是惊喜	毛孔紧致黑炭面膜10片	4	1
****v	0	3	品质没有以前买的好，明显不一样。	毛孔紧致黑炭面膜10片	4	1
****7	0	3	盒子上扫不出产品信息	【紧致肌肤】毛孔紧致黑面膜	4	1
****N	0	2	包装都是散的，盒子也是打开的，～	【紧致细腻】毛孔紧致黑面膜	4	1
柒***_	0	3	包装不好就跟打开过一样	【紧致肌肤】毛孔紧致黑面膜	4	1
i***X	0	2	配送不满意，服务不到位，不能送货上门	毛孔紧致黑炭面膜10片	4	1
k***翁	1	2	面膜都挤成一堆了，使用极不方便	毛孔紧致黑炭面膜	4	1
1***p	1	2	不是很好用也不知道是不是真的	毛孔紧致黑炭面膜10片	4	1
****t	0	3	有点油腻，重点是这二维码扫不到	毛孔紧致黑炭面膜10片	4	1
T***儿	1	3	包装真的不咋地，东西等用过之后再来追评吧。	毛孔紧致黑炭面膜	4	1
x***i	1	3	然并卵，并没有什么收毛孔的效果	毛孔紧致黑炭面膜10片	4	1
****c	0	2	为何没收到货就显示签收了	【紧致肌肤】毛孔紧致黑面膜	4	1
彼***牛	0	3	用了一片，右脸略痒发红似过敏，	毛孔紧致黑炭面膜10片	4	1
****p	0	3	是有补水作用，一分价钱一分货吧	毛孔紧致黑炭面膜10片	4	1
****1	0	3	有保湿效果，拉皮效果一般	毛孔紧致黑炭面膜10片	4	1
****f	0	3	没有蓝色的好用，效果不好	毛孔紧致黑炭面膜10片	4	1
q***9	0	3	这是怎么了，买了这么多次，这次是怎么了	毛孔紧致黑炭面膜10片	4	1
****b	0	2	原本没豆豆，一用长好多，质量不咋地	毛孔紧致黑炭面膜10片	4	1
****V	0	3	用很多盒了，感觉不出有什么效果	毛孔紧致黑炭面膜10片	4	1
符***g	1	3	盒子都是开的，该不会是假的吧	【紧致肌肤】毛孔紧致黑面膜	4	1
****w	0	3	封面字体不是很清晰有点怀疑真假	毛孔紧致黑炭面膜10片	4	1
u***6	0	2	打开快递包装，里面的面膜盒子成这样子了。	毛孔紧致黑炭面膜	4	1
****X	0	3	盒子都是打开的，都没个封条	【紧致肌肤】毛孔紧致黑面膜	4	1
A***七	0	3	面膜用完感觉挺一般，有点失望	【紧致细腻】毛孔紧致黑面膜	4	1
****j	1	3	东西没有原来的好，敷上去皮肤过敏	毛孔紧致黑炭面膜	4	1
H***n	0	3	包装全烂了，物流本来说昨天到，今中午送的。	毛孔紧致黑炭面膜10片	4	1
李***i	0	3	买完第二天就降价了，不想说什么了	毛孔紧致黑炭面膜10片	4	1
尼***尼	1	2	用完脸有点刺激，有点疼	【紧致细腻】毛孔紧致黑面膜	4	1
宁***緣	1	2	双十一元。价格平时都有－。价格差不多。	【紧致细腻】毛孔紧致黑面膜	4	1
爱***1	1	3	用的一般没感觉有什么效果	毛孔紧致黑炭面膜10片	4	1
****L	0	3	刚到的，不知道为什么盒子是拆开的	毛孔紧致黑炭面膜	4	1
u***e	0	3	很一般，没有蓝色水库的保湿	毛孔紧致黑炭面膜10片	4	1
夜***寒	0	2	用了好长时间，没觉得哪里好	毛孔紧致黑炭面膜10片	4	1
小***1	0	3	水很多但是不粘稠。跟以前买的不一样	毛孔紧致黑炭面膜10片	4	1
Z***0	0	2	还么用，不知道怎么样，不过盒子烂了	毛孔紧致黑炭面膜10片	4	1
帆***5	0	3	这个用完第二天毛孔更大了	毛孔紧致黑炭面膜10片	4	1
****t	1	3	明明包装和发票上都标明是片／盒，拆开却只有片	毛孔紧致黑炭面膜10片	4	1
一***熊	0	3	收到没用呢为什么扫不出来是不是我买到假货了	毛孔紧致黑炭面膜10片	4	1
****t	0	3	用了没啥感觉，可能是刚用吧	毛孔紧致黑炭面膜10片	4	1
爱***y	0	2	没有收缩毛孔坚持了个月	【清洁收缩毛孔】毛孔紧致黑面膜	4	1
****y	1	3	不太湿润没啥效果，不值这个价钱	【紧致细腻】毛孔紧致黑面膜	4	1
l***3	0	3	真假有待后续验证，不过请看看外包装给挤整啥样了	毛孔紧致黑炭面膜10片	4	1
P***i	0	2	一盒用完了，一点效果都没有	毛孔紧致黑炭面膜10片	4	1
