user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
金***光	0	3	还可以适合肤质各种肤质出了太干的不太适合	【镇定肌肤】茶树面膜	8	1
****Y	0	3	补水效果还可以，用完可以看出。	【缓解痘痘】茶树面膜	8	1
****p	1	3	，味道挺好闻的，没什么感觉	【镇定肌肤】茶树面膜	8	1
****2	0	3	挺好的买了两次啦	茶树面膜10片	8	1
****z	1	3	一次买了盒，其他都包装完好，就这个拿都就这样被打开了，好不爽	茶树面膜10片	8	1
鱼***y	1	3	保湿效果不错。这个还没用	茶树面膜10片	8	1
无***6	1	3	不知道效果。	茶树面膜	8	1
在***子	1	3	没什么感觉，还是保湿补水的经典款比较好用。	茶树面膜	8	1
w***y	1	3	包装盒有损坏，使用效果应该还不错，老顾客了	【镇定肌肤】茶树面膜	8	1
丁***5	1	3	产品一般，精华液很少，使用效果欠佳。	【镇定肌肤】茶树面膜	8	1
塞***园	0	3	没效果没效果没效果。但是味道闻着还不错	【镇定祛痘】茶树面膜	8	1
M***宝	0	3	还可以使用感受一般般适合肤质我是油皮补水效果不错贴合效果	【缓解痘痘】茶树面膜	8	1
姐***冷	1	3	买给家婆的她挺喜欢用	【水油平衡】茶树面膜	8	1
南***月	0	3	我就想说，还行吧，这款其实没有其它的几款好用，总体还可以。	茶树面膜10片	8	1
C***c	0	3	在使用中，期待着效果。	茶树面膜10片	8	1
****7	1	3	过敏用着痘痘变多了	茶树面膜10片	8	1
非***民	1	3	一般使用感受和国产品牌差不多产品质感觉好	【水油平衡】茶树面膜	8	1
M***猛	1	3	一直在京东自营上买东西	【镇定舒缓】茶树面膜	8	1
图***破	1	3	买了片用着，一般般吧，没啥感觉，现在用补水的了	【缓解痘痘】茶树面膜	8	1
我***l	1	3	之前一直都是在朋友的实体店买的，但是最近她换工作了，只有抱着试试的态度，在京东上面买，希望是正品	茶树面膜10片	8	1
老***i	0	3	一般吧，普通补水就可以	【镇定舒缓】茶树面膜	8	1
m***x	0	3	用着不错，就是包装把面膜纸压住了得用力扯出来真伤心	茶树面膜10片	8	1
a***l	0	3	为什么选择京东速度快。自营售后有保证。可以看到用户的真实评论。因为买的东西多，所以我收到货后都会先复制这些文字，然后等使用后再追加心得体会	茶树面膜10片	8	1
****p	0	3	这款面膜现在冬天用了之后很干，感觉一般。	【调理水油平衡】茶树面膜	8	1
M***i	0	3	精华很好闻，一股茶味，但是第二天反正是该出油还出油╮（╯＿╰）╭	茶树面膜	8	1
阿***哥	0	3	还好，精华很少，不知道放了多久产品质感，实话实说	【镇定肌肤】茶树面膜	8	1
Q***u	1	3	看了背面的成分陈列，才知道里面含酒精都不想用了	茶树面膜10片	8	1
f****	0	3	补水不错，但没觉着有控油的效果，一般睡前用，早起还是大油脸	茶树面膜10片	8	1
****q	0	3	一直都用美迪惠尔感觉还不错吧这次到的很快	【镇定舒缓】茶树面膜	8	1
都***头	0	3	快递是快的起飞，昨天早上买的，昨天中午就到了，昨天晚上敷了一贴，早上起来脸上就起了痘，我还敷不敷	茶树面膜10片	8	1
****u	1	3	就是有些小贵，还可以	【水油平衡】茶树面膜	8	1
泡***6	0	3	用了绿色包装的那个茶树面膜第二天眼睛下面长红痘痘，说是过敏的症状，再过几天用试试看吧	【水油平衡】茶树面膜	8	1
宁***购	0	3	刚收到就觉得放了很久的感觉，一个这么多灰，另一个还开了，京东现在买东西也令人担忧了，不过还没用，不知道效果怎么样，	茶树面膜	8	1
****n	0	3	这款有正式开始使用，非常不错，很好用挺好的，用完哗哗的，水水的。闪闪闪	茶树面膜	8	1
****x	0	3	今天收到货打开用了一片，袋子里没有多余的精华，面膜上也很少，贴在脸上跟干的似的	【缓解痘痘】茶树面膜	8	1
j***g	0	3	这个清洁功效的还没用过，这个牌子觉得很实惠，保湿效果很好，希望是正品，包装不错，物流很快，配送服务态度也不错，满减很划算，性价比不错。	茶树面膜10片	8	1
s***o	1	3	这款茶树的不如蓝色的那款补水效果好，一直在用这个牌子的，用着不会特别大。比较适合我的脸型。	茶树面膜	8	1
w***e	0	3	如果满分分，我给分。	【镇定舒缓】茶树面膜	8	1
拉***妖	1	3	无功无过是面膜。Mediheal可莱丝美迪惠尔茶树面膜片水库针剂保湿补水睡眠亮肤护肤品男女士）	茶树面膜10片	8	1
****6	0	3	用这个牌子好久了这次买的没以前好，里面都没什么精华液，刚敷脸上就快干了，也不知道是不是放了很长时间的	茶树面膜	8	1
****2	0	3	用了一片还挺控油的感觉但是精华确实很少面膜纸感觉有点厚就还是干的感觉	【镇定肌肤】茶树面膜	8	1
七***苿	0	3	一直用这个牌子，又买了四盒。但这家应该不是正品。面膜袋上没有防伪标志。	【镇定舒缓】茶树面膜	8	1
K***7	1	3	收到货包装完好，活动价入手几件，主要是实惠，男士不需要用太高端的，冬季来了，肌肤补水保湿很有必要，效果还可以，面部轮廓贴合度一般。	【镇定肌肤】茶树面膜	8	1
楚***清	0	3	面膜已收到，发货挺快的，物流也很快，第二天就到了，包装还行吧，第一次买这个牌子的，还没用过，不知道好不好用，等用过再来追评吧。	【水油平衡】茶树面膜	8	1
****v	0	3	收到货当天晚上就用了，感觉精华很少，没敷多久就干了，面膜纸有点厚厚的感觉，不过还好挺服帖的，特别清爽不油腻	【镇定肌肤】茶树面膜	8	1
少***乐	0	3	面膜太大，尤其眼角会有大片空处。精华较少补水效果一般般贴合效果因为精华少，所以不太贴合这是我用过五片面膜之后感受出来的	【镇定肌肤】茶树面膜	8	1
****1	0	3	很薄的材质，不清楚是什么材料。补水一般。混合敏感性肤质也可以用。一般般。面膜设计的非常松散，贴在脸上没法看。价格非常实惠，如果按原价购买，还是同等材质，明显不值，不如olay有质感。	【镇定肌肤】茶树面膜	8	1
1***o	1	3	质感还不错，支持一下国产吧，听朋友说挺好用的使用感受稍微冰镇一下后，使用起来冰冰凉凉的，用完之后皮肤嫩嫩的，补水效果不错适合肤质肤质的话，应该所有肤质都适合吧	【水油平衡】茶树面膜	8	1
z***3	0	2	不像是正品，入手需谨慎	茶树面膜10片	8	1
u***z	0	3	面膜包装坏了，怀疑真假	茶树面膜	8	1
g***u	0	2	物品一般京东快递很好很快	茶树面膜10片	8	1
6***0	1	2	这面膜以后绝对不会再买了啦	茶树面膜	8	1
****R	1	3	包装没有密封有被调包的嫌疑	茶树面膜	8	1
d***a	0	2	看到包装就是不好的购物体验了	茶树面膜10片	8	1
u***z	0	3	这包装方式真是够了，都被压坏了	茶树面膜10片	8	1
****3	0	2	盒子是破的，不知道是不是正品。	茶树面膜10片	8	1
都***话	0	3	补水效果没有想象中的号	茶树面膜10片	8	1
****l	0	3	给大家欣赏一下这么烂的盒子，醉了	茶树面膜10片	8	1
b***s	0	3	不知道是不是假货这种塑封	茶树面膜10片	8	1
u***f	0	2	脸大的不建议买一般般吧	茶树面膜	8	1
s***5	0	3	味道有些，怎么像甲醛的味儿	茶树面膜10片	8	1
****4	0	3	包装全烂了打开以后面膜都是散装的	茶树面膜10片	8	1
v***v	0	3	用了一半了，效果不是很明显	茶树面膜10片	8	1
b***_	0	3	我都不想说了，每盒都是开口的	控油战痘茶树面膜25ml*10	8	1
月***明	0	3	感觉没啥用，不如其他的	【缓解痘痘】茶树面膜	8	1
****a	1	3	查条形码，啥都不显示，假的	茶树面膜10片	8	1
****c	0	2	还没有开始用。还用会再买的	茶树面膜10片	8	1
高***-	0	2	就那样吧，用过之后没什么效果	茶树面膜10片	8	1
****7	0	3	我觉得一般，不是很好用。	【镇定祛痘】茶树面膜	8	1
火***4	0	2	包装坏掉了，却联系不到客服，	【缓解痘痘】茶树面膜	8	1
****i	0	2	没有在实体店买的补水效果好	【缓解痘痘】茶树面膜	8	1
b***r	0	2	包装明显有被撕的痕迹。但愿东西没问题吧	茶树面膜10片	8	1
****3	0	2	开过的面膜盒子没有封口	【缓解痘痘】茶树面膜	8	1
一***罩	1	3	没看到什么效果，水多的确是多的	控油战痘茶树面膜25ml*10	8	1
****看	0	3	感觉一般，而且还贵。不如买其他的	【缓解痘痘】茶树面膜	8	1
D***r	0	3	包装都破了都不敢确定是不是真的	茶树面膜	8	1
****K	0	2	外盒好破烂被人开过的感觉	【镇定祛痘】茶树面膜	8	1
沐***云	1	2	用完没什么效果，不好用	茶树面膜10片	8	1
国***静	1	2	这个比另一个还离谱，直接包装坏了一半。	茶树面膜10片	8	1
****4	1	3	没有什么功效，就是得敷敷	茶树面膜10片	8	1
****b	0	2	本来送人的压成这样，惨不忍睹，	茶树面膜	8	1
天***怡	0	3	感觉一般，没发现什么不同	茶树面膜10片	8	1
w***然	1	2	好像没什么效果啊，过段时间再看看	茶树面膜10片	8	1
一***y	0	3	面膜包装破损，盒子没有封口是拆开的	【缓解痘痘】茶树面膜	8	1
****v	0	2	感受很一般，敷上脸有点不舒服	【缓解痘痘】茶树面膜	8	1
****x	0	2	可能是暴力快递，把盒子挤开了	【镇定肌肤】茶树面膜	8	1
熊***噜	1	2	收到的时候盒子撕烂了也是打开的让人不敢用	茶树面膜10片	8	1
b***2	0	3	到手就降价，还不让价格保护。	【镇定肌肤】茶树面膜	8	1
u***4	0	2	还没有用，是不是正品不好说。包装盒坏了。	控油战痘茶树面膜25ml*10	8	1
****q	0	3	这个品牌的这款本人不是特别喜欢感觉像歪货	茶树面膜10片	8	1
j***e	0	3	感觉效果一般吧，不明显。	茶树面膜10片	8	1
****d	0	3	有一股味道，不知道好不好	控油战痘茶树面膜25ml*10	8	1
等***i	0	3	效果不咋的，买了几种面膜都没啥效果，	茶树面膜10片	8	1
尘***丶	0	3	不好用，这款没有黑面膜好用	茶树面膜10片	8	1
****q	1	3	包装像是开过的，应该是正品吧	【镇定肌肤】茶树面膜	8	1
****N	0	3	精华不是太多没有蓝色好用	茶树面膜	8	1
要***鱼	1	2	自营面膜搞活动，囤了一些，算下来块多一片。	【缓解痘痘】茶树面膜	8	1
小***椒	0	2	便宜没好货，用的脸烂了	【镇定肌肤】茶树面膜	8	1
a***1	1	2	一次买了四种四盒，为啥就这个没有封口标签	【镇定肌肤】茶树面膜	8	1
****n	0	3	粘粘的不太喜欢，还没什么用	茶树面膜10片	8	1
w***2	1	2	用了感觉皮肤更不好了，还不如以前。	茶树面膜10片	8	1
0***0	1	3	这个不好用，越用脸上痘痘越多	茶树面膜10片	8	1
天***将	1	3	，没啥效果，不值这个价	【镇定肌肤】茶树面膜	8	1
****z	0	3	盒子都压扁了怎么搞的嘛		8	1
酷***呀	1	3	这个包装不想说什么了拆开就这样了	茶树面膜10片	8	1
****A	0	2	物流很快，可是盒子全都开了，不太满意	【缓解痘痘】茶树面膜	8	1
****n	0	3	一般般，没有补水那款好用	【镇定肌肤】茶树面膜	8	1
略***1	0	2	不好jia的扫不到码面膜贴的也不好	茶树面膜10片	8	1
****5	0	3	收到货打开就这样，里面的盒子好像之前被打开过	茶树面膜10片	8	1
炫***天	1	3	感觉没多大用处，最多就补补水。	茶树面膜10片	8	1
h***6	0	2	感觉味道有点刺鼻，和实体店买的不一样啊	茶树面膜10片	8	1
u***i	0	3	全球购自营为什么和这个不是一个价格，不是一家的麽	茶树面膜10片	8	1
滴***地	0	3	盒子上面写了套装误拆，为什么送来有一盒是拆开的	茶树面膜10片	8	1
P***Z	0	3	买了四盒，有一盒已经开封了	【调理水油平衡】茶树面膜	8	1
k***0	1	3	外包装的颜色感觉和tiānMāo旗舰店发货的不一样。不知真假	茶树面膜10片	8	1
尧***7	1	3	不觉得控油一般包装特旧都没有密封	茶树面膜10片	8	1
K***X	0	3	袋子装的，盒子有点压变形了，面膜还没用	茶树面膜10片	8	1
紫***罗	0	3	包装不敢恭维，烂成这样心里真的不舒服	茶树面膜10片	8	1
u***z	0	2	这个补水效果不好，好像没什么感受	【缓解痘痘】茶树面膜	8	1
漫***爸	0	3	用完了，没有蓝色的好用	【调理水油平衡】茶树面膜	8	1
****4	1	3	没用多久感觉一般毕竟价格不贵	【缓解痘痘】茶树面膜	8	1
x***0	1	2	这批货真不好，以后要换品牌了	【调理水油平衡】茶树面膜	8	1
0***8	0	3	有点贵了，还是做活动买的呢，用完还可以吧	茶树面膜10片	8	1
u***e	1	3	效果一般，产品质感一般	【镇定肌肤】茶树面膜	8	1
****w	0	3	补水效果一般般，没有想象中的好用	茶树面膜10片	8	1
无***人	1	2	和韩国买的面膜纸不一样，但是随便用用吧	【镇定祛痘】茶树面膜	8	1
开***r	0	3	用起来不错就是有点小敷不到全脸	茶树面膜10片	8	1
十***机	1	3	补水功能薄弱产品很一般	【调理水油平衡】茶树面膜	8	1
小***尼	0	2	精华超少的面膜，没有之一。	【镇定肌肤】茶树面膜	8	1
u***9	0	3	不推荐就是买来敷了玩的没什么作用	茶树面膜10片	8	1
秀***g	1	3	精华液比较少，感觉不补水	【镇定肌肤】茶树面膜	8	1
此***e	0	2	终于找到过敏的原因了，脸上跟结了一层皮一样	茶树面膜10片	8	1
****g	0	3	面膜液不是很多，男士敷面膜小了那么一点点	【缓解痘痘】茶树面膜	8	1
****a	0	3	一般吧，没什么效果感觉	【调理水油平衡】茶树面膜	8	1
****d	0	3	没有塑封收到的时候盒子还是打开的	【镇定肌肤】茶树面膜	8	1
****3	0	3	收到货明显是别人退货的盖子撕开了一点	【镇定祛痘】茶树面膜	8	1
l***落	0	2	一般般吧这个不喜欢用，味道太浓了	茶树面膜10片	8	1
****t	1	2	有点过敏，会起红点。收到后里面盒子都是打开的。	【缓解痘痘】茶树面膜	8	1
u***d	0	3	有一股油漆味怪怪的，不知道是不是正品	茶树面膜10片	8	1
****e	1	3	感觉这次买的不是真的，和上次的面膜材质不一样	茶树面膜10片	8	1
你***好	0	3	好浓的一股胶囊的味道，表示用不惯。	茶树面膜10片	8	1
****d	0	3	收到货的时候都烂了，也像是拆过的。不知道真假	茶树面膜10片	8	1
阿***图	0	2	痘痘时期，我已经用了几片，对痘痘没啥减缓的效果。	茶树面膜10片	8	1
1***i	0	3	有点小，脸两边贴不到，建议胖mm不要买。	茶树面膜10片	8	1
权***8	0	2	还没有使用，发现买贵了，单价是被提升很多的，额，希望面膜不错吧	茶树面膜10片	8	1
****k	0	2	实话实说，没有以前买的好用	【水油平衡】茶树面膜	8	1
****5	1	3	比较一般，第一次买这个牌子，不喜欢，不打算回购了	茶树面膜10片	8	1
****y	0	3	面膜一直用挺不错的但是这次的包装真不怎么样不是套装勿拆嘛打开就这样	茶树面膜10片	8	1
****5	0	3	这盒面膜拿到之后感觉像是被拆封过一样，封口处有点脏	茶树面膜10片	8	1
资***-	1	3	有股汽油味不知道为什么，有点不敢用了	茶树面膜10片	8	1
伯***德	1	2	这个是真的吗，跟之前从韩国带的不一样，过敏	控油战痘茶树面膜25ml*10	8	1
萌***哈	0	2	今天试用了一下，脸上和手上都起满了红痘。	【镇定肌肤】茶树面膜	8	1
戴***伯	0	3	盒子竟然拆开过了	控油战痘茶树面膜25ml*10	8	1
****O	0	2	还行吧没看出多好用用完脸就起皮	【调理水油平衡】茶树面膜	8	1
u***d	0	3	这款面膜镇定舒缓一般般效果不大	【镇定肌肤】茶树面膜	8	1
粉***台	0	3	包装都没有个塑封，感觉好假，大家的都这样吗	【镇定肌肤】茶树面膜	8	1
未***1	0	3	先不说产品质量吧，不懂是京东物流的原因还是商家的原因，一拆开，就这样	茶树面膜	8	1
c***6	0	3	不知道是不是被人为打开的，拿到时包装盒是打开的。	茶树面膜10片	8	1
u***3	1	2	包装破损，一拿都掉出来了，效果待使用后在评论吧	【缓解痘痘】茶树面膜	8	1
u***9	0	3	这款面膜感觉效果一般，没有红色的那款好用	茶树面膜10片	8	1
杨***0	1	3	一般般，效果不明显。	茶树面膜10片	8	1
****m	0	2	说实话，面膜贴合不方便，没有那层薄纸，一般般	茶树面膜10片	8	1
****X	0	2	水份太少了，面膜纸贴到脸上就没有水份了	【缓解痘痘】茶树面膜	8	1
u***8	1	2	和我以前买的不一样，精华液好少，一下就干了	【缓解痘痘】茶树面膜	8	1
晴***z	0	2	这个面膜我一用就起痘，不知道为什么。	茶树面膜10片	8	1
要***A	1	3	精华少，面膜硬不服帖，没有口碑那么好	茶树面膜	8	1
u***z	1	3	感觉精华没有以前多了补水效果一般般吧	【缓解痘痘】茶树面膜	8	1
雾***1	1	2	一般敷完了脸上有点烫。我还以为就我。给朋友敷了也是一样	【缓解痘痘】茶树面膜	8	1
安***5	0	3	有一股～～～～发霉的味道难道只有我闻得到吗	【镇定肌肤】茶树面膜	8	1
s***楠	1	3	祛痘的一点用都没有越用痘越多	茶树面膜10片	8	1
喜***花	1	3	没什么效果勉强用吧	茶树面膜10片	8	1
小***0	0	3	还好打折竟然比韩国还便宜真假不好说没有韩国的防伪	茶树面膜10片	8	1
香***檬	1	2	一直都用此品牌的面膜，每周三四次，每次敷面分钟左右。与免税店和原产国购买回来的相应商品在细节方面有些不同。	茶树面膜10片	8	1
****在	1	3	感觉不是正品，里面水很少，和我找的代购买还是有一定区别的	茶树面膜10片	8	1
****?	0	2	不好用，差劲，没效果	茶树面膜10片	8	1
1***8	1	2	无防伪标，印刷偏淡，效果有区别	【调理水油平衡】茶树面膜	8	1
****d	0	3	精华液少，质感一般，不是很服帖	【镇定肌肤】茶树面膜	8	1
迪***-	1	3	敷上去没感觉，接下以后脸渐渐干了，全是黏糊糊的	茶树面膜10片	8	1
小***学	0	2	很一般般没什么效果	茶树面膜10片	8	1
****f	1	3	买了三盒，打开后有一盒烂了，面膜都漏出来了。	茶树面膜10片	8	1
D***头	1	3	感觉一般，面膜有点干	【缓解痘痘】茶树面膜	8	1
****S	0	3	产品怎么样还不知道，但是包装是开封的，而且也损坏	【镇定肌肤】茶树面膜	8	1
u***3	0	3	盒子被打开了，而且盒子跟面膜装反了，明显是人为装进去的	茶树面膜10片	8	1
种***花	0	2	有股酒精味，不好用。	茶树面膜10片	8	1
l***5	1	3	不明白为什么和别的面膜一起买的，为什么这个包装这么差。	控油战痘茶树面膜25ml*10	8	1
u***z	0	2	试用了，脸居然长痘	茶树面膜10片	8	1
A***2	0	3	感觉面膜确实偏小	茶树面膜	8	1
江***团	1	3	不知道真假，酒精味道略重，跟朋友送的有差别，才敷一片，暂时没有什么问题	茶树面膜10片	8	1
自***凡	0	3	效果一般，我的脸啊。	茶树面膜10片	8	1
****2	0	2	用完为啥还长痘了	【缓解痘痘】茶树面膜	8	1
5***a	0	2	不知道为什么有一古酒精味，感觉不是正品	茶树面膜10片	8	1
****h	0	2	送来就是这个样子，里面的面膜散出来了，说	茶树面膜10片	8	1
U***o	0	3	不太习惯味道。敷上几分钟后凉飕飕的	【镇定肌肤】茶树面膜	8	1
e***7	1	2	有点异味，有效期不清晰，感觉过期了似的。	【镇定肌肤】茶树面膜	8	1
二***路	1	3	感觉一般，精华不多。	【镇定祛痘】茶树面膜	8	1
宣***r	0	2	还行吧可能要长期使用用一盒两盒没有太明显感受	茶树面膜10片	8	1
柠***8	1	2	并不是很满意，以前都是用箱子，这次直接套个袋子就送来了，都压扁了	茶树面膜10片	8	1
O***生	1	2	京东的老顾户了，。这次这是咋回事我这是不是买假了还是咋回事怎么是拆封了的	【镇定肌肤】茶树面膜	8	1
巧***2	1	3	买这件面膜的时候快递出了点问题，下次应该把地址看全了。应该是正品，但是发的都是旧包装，旧版本不太喜欢	茶树面膜10片	8	1
****8	0	3	这个有包装盒盒子都压变形了。买了这么多面膜外包装直接用个京东带子装也没用盒子装	茶树面膜10片	8	1
****n	0	3	感觉这款闻着味道怪怪的，不知道是不是正品，很一般	茶树面膜10片	8	1
u***d	1	2	第一次买包装还完好，怎么第二次买。包装就毁了不知道什么原因	茶树面膜10片	8	1
****p	0	2	刚打开发现盒子被打开了，面膜还破损	【水油平衡】茶树面膜	8	1
****0	0	3	用完没什么感觉，有一股酒精的味道。可能不太适合我吧	茶树面膜10片	8	1
b***u	0	2	精华很少，感觉贴了不到十分钟就已经干了。	【镇定肌肤】茶树面膜	8	1
u***k	0	2	味道不太好闻，以及面膜纸感觉容易撕碎i呵呵呵呵好	茶树面膜	8	1
****c	0	3	面膜纸太大，感觉起不到祛痘作用，没有什么反应	【缓解痘痘】茶树面膜	8	1
超***迷	0	3	价格确实优惠，效果不太明显	【镇定舒缓】茶树面膜	8	1
d***u	0	3	这个快递包装是真的差，拿到手已经散完了	【水油平衡】茶树面膜	8	1
****k	0	2	买了这款面膜和洗面奶，俩种味道不一楼，面膜味感觉不好闻	茶树面膜10片	8	1
****6	1	3	没有祛痘效果，也没有补水效果。面膜还是要买贵一点的。	茶树面膜10片	8	1
****o	0	3	包装都破了，快递盒破了就算了，面膜的盒子也破了	【调理水油平衡】茶树面膜	8	1
x***8	1	3	感觉一般，没啥效果。	茶树面膜10片	8	1
****b	0	2	不好刚买就降价了	【调理水油平衡】茶树面膜	8	1
t***7	0	3	没有想像的好，一般般吸收不好，敷完脸上油腻腻的。	茶树面膜	8	1
****i	0	3	到货盒子已经被拆开了，是别人退货的吗	【水油平衡】茶树面膜	8	1
l***J	1	3	精华液少得可怜，也不知道是不是商品本身的原因	【镇定肌肤】茶树面膜	8	1
端***大	1	2	不太好用啊，一般般吧	【调理水油平衡】茶树面膜	8	1
雯***病	0	3	和天猫国际买的包装不一样而且面膜的质量不是很好	【水油平衡】茶树面膜	8	1
酷***尅	0	3	商品本身质量没问题，但是面膜盒破损，这要是送人呢希望商家包装或者物流改进	茶树面膜10片	8	1
u***6	0	3	味道不好闻，好像有酒精凉凉的，下次绝对不要这个牌子的了。	茶树面膜10片	8	1
柑***酒	0	3	效果不明显，脸上还是油油的	【镇定舒缓】茶树面膜	8	1
q***2	1	2	四盒买的，还没用，包装反正一般	【镇定舒缓】茶树面膜	8	1
贺***晨	0	3	不知道是不是正品就是盒子被压皱了在京东购物这么久第一次遇到这么暴力的快递不是很满意	茶树面膜10片	8	1
m***s	1	2	没有想象中好用，不够清爽，不是很喜欢，有点像没用一样	茶树面膜10片	8	1
****x	1	3	绿的黄的蓝的白的各个品种分别买了一盒，感觉没什么区别。	【调理水油平衡】茶树面膜	8	1
J***了	0	3	这个面膜为什么臭臭的也没什么功效怎么说呢，间接买了个脚膜	茶树面膜10片	8	1
忘***窝	0	2	一点也不补水，用完脸上脱皮的干燥，不好用。	【镇定肌肤】茶树面膜	8	1
夏***姐	0	3	效果不知道好不好，精华太少了，面膜都有点干	【缓解痘痘】茶树面膜	8	1
B***M	0	3	朋友推荐的，感觉不是很好用，精华液少，有点干	【镇定肌肤】茶树面膜	8	1
B***静	0	2	刚邮寄到用了一贴，感觉不是正品，太难用了。一股子塑料味，不好。跟之前在门店买的不一样	【镇定肌肤】茶树面膜	8	1
啊***啦	0	3	不知道是真是假，还没用，但是从包装上看跟我从免税店买的不一样。左边是京东买的，右边是免税买的。	茶树面膜10片	8	1
m***H	0	3	在香港买的可莱丝，面膜上都是有logo的，但这次上面没有，暂不确定真假，目前没有副作用	茶树面膜10片	8	1
****e	0	2	味道不好闻，效果也不好，感觉不怎么好，跟之前买的差距太大	茶树面膜10片	8	1
我***丶	1	3	这一款的面膜布感觉不怎么样。效果还可以。	【水油平衡】茶树面膜	8	1
****d	0	2	感觉不像真的，比我以前用的感觉纸薄了，质量也不好，用了几次了，感觉像假的	茶树面膜	8	1
是***o	0	3	敏感肌，有痘痘的不推荐不推荐不推荐	【水油平衡】茶树面膜	8	1
剧***k	0	2	今天下午去拿的快递，结果拿到包裹时，里面的面膜就已经被拆开过，商家的面膜是自己装进去的吗，本来明天七夕送女朋友的，这让我怎么送，也是醉了	茶树面膜10片	8	1
t***5	1	3	以前没有用过这次京东做活动才买的但是觉得不是太合适自己以后不会在买了		8	1
黑***静	1	2	这版本用着过敏，敷的时候有刺痛感	【水油平衡】茶树面膜	8	1
优***袁	1	3	活动入的。没用过想试试。虽然没起什么不良反应但为什么轻轻一扯就断了	茶树面膜10片	8	1
****6	0	3	已经试用过，跟我在实体买的有差别，包装字样不一样，货号不一样，精华液也省了一些，	茶树面膜10片	8	1
玉***梦	1	3	精华液没有以前多了，一敷脸就干了，自己还要喷点爽肤水。	【镇定祛痘】茶树面膜	8	1
u***r	0	2	几乎没有精华，贴上干干的像纸一样	【水油平衡】茶树面膜	8	1
大***8	1	2	外包装稀烂	茶树面膜10片	8	1
****b	1	3	这次买的感觉没有之前好用了，精华也不是很多，感觉假	【镇定肌肤】茶树面膜	8	1
a***a	1	2	快递包装不错，但是里面的包装，封胶是旧的，开封的，像是随便把面膜装进去的，不像原装。四个不同类型面膜外面的盒子都是这样，不知道怎么回事儿。差评。面膜还没用。后续追评。	【镇定祛痘】茶树面膜	8	1
h***7	0	3	不知道是不是茶树精油的作用，敷完爆痘了，是不是催痘作用	【镇定肌肤】茶树面膜	8	1
鱼***七	1	2	怎么说呢，送来都成这样子了，还能怎么评价，又不是只买一件物品，该用箱子包装就用箱子啊，用什么袋子，也不知道是挤烂了还是压烂了，不想说	茶树面膜10片	8	1
格***螺	0	3	明明快递盒子没有压到的痕迹，面膜盒子却压成这样，说明放进去的时候就是这样了，就不能挑一个好一点的给我吗这款味道不太好闻，正不正品的我也分辨不出，只能选择相信，但是不喜欢盒子被压烂		8	1
丶***沫	0	3	面膜很干精华液好少下巴太大了包装塑料膜都没有产品质感一般使用感受刚用没啥感觉补水效果不行贴合效果	【缓解痘痘】茶树面膜	8	1
u***q	1	3	一般吧，之前没用过这款，没蓝色的好用。面膜纸有点小，不知道是不是因为是活动款才这样	茶树面膜	8	1
