user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
****b	0	3	货已到，还没用，不知道效果如何	胶原蛋白面膜10片	2	1
小***皮	0	3	新版不太好用还买这么多，还送了闺蜜一堆我哭了。	【莹润肌肤】胶原蛋白面膜	2	1
s***C	0	3	感觉还不错，就是效果还木有出来	胶原蛋白面膜10片	2	1
迷***兔	1	3	包装坏了一点，其他还行吧	【光滑弹嫩】胶原蛋白面膜	2	1
****m	0	3	用完过敏了，买了一堆，可转	【弹力紧致】胶原蛋白面膜	2	1
M***龙	0	3	快递包装很好，商品包装被拆开了，塑标都被撕了	【弹力紧致】胶原蛋白面膜	2	1
s***e	0	3	一般产品质感还行适合肤质都还好吧	【弹力紧致】胶原蛋白面膜	2	1
****y	1	3	香味很浓，不喜欢，但挺贴服，	【弹力紧致】胶原蛋白面膜	2	1
u***x	0	3	可能需要长期吧感觉没什么效果	胶原蛋白面膜10片	2	1
u***x	1	3	这次感觉没得以前的用起来舒服	【提亮紧致】胶原蛋白面膜	2	1
d***0	0	3	精华液比较少，下次还是到进口商品店里买。	胶原蛋白面膜10片	2	1
****l	0	3	京东快递给力，用了后才来评价，效果还行吧	胶原蛋白面膜10片	2	1
****g	1	3	用了还是不错，和以前在京东买的一样，就是包装开了，太过简陋	胶原蛋白面膜10片	2	1
****i	0	3	整体感觉还好，就是为啥面膜打开就是是破的	胶原蛋白面膜	2	1
****7	0	3	收到货就用了一片，表示不会再来买，不过快递服务非常棒	胶原蛋白面膜10片	2	1
****f	0	3	给个中评吧，一般般，没有我表姐在香港带的好	胶原蛋白面膜	2	1
****1	1	3	商品用着还不错，感觉还是可以的。	胶原蛋白面膜10片	2	1
等***鸟	0	3	相信品牌，相信京东，赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞	胶原蛋白面膜	2	1
仐***谱	0	3	买了种面膜其他两盒都好，就是这款是拆了的	【提亮紧致】胶原蛋白面膜	2	1
****x	0	3	还可以就是不知道用效果怎样	胶原蛋白面膜10片	2	1
程***_	0	3	用着感觉还不错可是为什么包装盒是打开的呢	胶原蛋白面膜10片	2	1
****z	1	3	快递服务态度杠杠滴，还是个女快递，大冷天的，辛苦了	【弹力紧致】胶原蛋白面膜	2	1
1***3	0	3	精华比在韩国买的少了很多，不知道是不是正品	胶原蛋白面膜	2	1
C***9	0	3	挺好的吧。还可以。补水效果挺好的，快递特别给力。	胶原蛋白面膜	2	1
u***e	0	3	看着有点儿小。还没用，到时候再追评吧。	【弹力紧致】胶原蛋白面膜	2	1
****e	1	3	补水效果很不错的，面膜比较简单挺好的。	【弹力紧致】胶原蛋白面膜	2	1
h***9	1	3	一般般吧，买给老婆的	胶原蛋白面膜10片	2	1
宫***哥	1	3	还凑合吧，价钱成正比	胶原蛋白面膜10片	2	1
****j	0	3	真是一分价钱一分货，	胶原蛋白面膜10片	2	1
****5	0	3	包装不用心，挺失望的。	胶原蛋白面膜10片	2	1
u***i	0	3	里面的精华少感觉快干了一样	【莹润肌肤】胶原蛋白面膜	2	1
一***君	1	3	次选这个精华不多呀用几次再追加	胶原蛋白面膜	2	1
S***S	0	3	女友反馈面膜精华液比较少，一会就干了	【弹力紧致】胶原蛋白面膜	2	1
****6	1	3	和店里买的差挺多，敷脸上很干，不水润	【盈润光滑弹嫩】胶原蛋白面膜	2	1
V***子	1	3	还没有用呢，但是三盒一起够挺适合的。一直用这个品牌习惯了	【提亮紧致】胶原蛋白面膜	2	1
梳***喵	1	3	打折的时候买的这个价位也算好用感觉和春雨差不多	胶原蛋白面膜10片	2	1
牧***呀	0	3	把精华涂在手上，手红肿涨，还特别痒。	【弹力紧致】胶原蛋白面膜	2	1
夏***一	0	3	双买的，昨天才到货，还没使用，第一次用这款面膜，朋友介绍才买的，一下子购了三款。	胶原蛋白面膜10片	2	1
****0	0	3	面膜精华比较少，不知道效果怎么样	【提亮紧致】胶原蛋白面膜	2	1
冰***2	1	3	还可以吧，用完感觉还行做活动买的，还算挺划算的	胶原蛋白面膜10片	2	1
****c	0	3	还可以但不是很补水	胶原蛋白面膜	2	1
不***D	0	3	不知道是第几次购买了，京东的物流速度越来越快了，很贴心的服务。	胶原蛋白面膜	2	1
l***8	0	3	物流快。试用了下，厚度不行，滋润度还可以吧	胶原蛋白面膜10片	2	1
T***麻	0	3	还可以吧，一下子买了挺多面膜，都是他家的，感觉还可以吧	胶原蛋白面膜10片	2	1
b***7	0	3	价格便宜买三盒	【弹力紧致】胶原蛋白面膜	2	1
时***错	1	3	价格比较便宜，精华液比较多。补水效果一般。	胶原蛋白面膜10片	2	1
l***l	0	3	做活动买的，补水效果不理想，头天晚上做了面膜，第二天还起皮	胶原蛋白面膜10片	2	1
琳***姨	0	3	拿回家就用了，精华很少，面膜干。不敢保证是正品。	胶原蛋白面膜	2	1
n***p	0	3	不错，用了，感觉还行	胶原蛋白面膜10片	2	1
s***n	0	3	物流快快快，点赞，东西的话，还是应该实体店买靠谱，免税店也要，不知道为啥电商便宜	胶原蛋白紧致面膜25ml*10	2	1
一***一	1	3	我和媳妇儿用，媳妇儿过敏别的都没过敏过	胶原蛋白面膜	2	1
****9	1	3	还可以，没有蓝色的好。	【弹力紧致】胶原蛋白面膜	2	1
顾***x	1	3	一般产品质感一般贴合效果满意补水效果还行适合肤质都可	【提亮紧致】胶原蛋白面膜	2	1
****D	0	3	，评价面膜吧，不如我在实体店买的，就补点水贴合效果还可以吧	【提亮紧致】胶原蛋白面膜	2	1
u***5	0	3	还可以哦，一直用这个面膜的	【光滑弹嫩】胶原蛋白面膜	2	1
u***g	1	3	价格便宜，特别便宜啊	【提亮紧致】胶原蛋白面膜	2	1
u***d	0	3	第一次用黃色的。感覺精華很少。沒有藍色的多。個人還是喜歡用藍色多一點	胶原蛋白面膜	2	1
h***6	1	3	水水的，很不错但用后有很多棉絮残留在脸上	胶原蛋白面膜10片	2	1
****q	0	3	实惠实惠实惠，适合学生党	【光滑弹嫩】胶原蛋白面膜	2	1
u***i	1	3	一般般吧。用用在看。	【提亮紧致】胶原蛋白面膜	2	1
-***-	0	3	还不错，补水效果还不错，味道淡淡	胶原蛋白面膜	2	1
****m	1	3	这个一般，不知道效果	【提亮紧致】胶原蛋白面膜	2	1
m***7	0	3	要看自己适不适合，快递还是很快的，自己用的会长闭口	胶原蛋白面膜	2	1
1***9	1	3	精华很少呢，敷上去感觉很干，绝对不会回购的面膜	【弹力紧致】胶原蛋白面膜	2	1
康***康	0	3	使用后追评。明年前几天能到家里有人给我介绍一下午安排好	【提亮紧致】胶原蛋白面膜	2	1
****0	1	3	面膜挺好用的，就是京东的活动说返券的，买了多的面膜，一张券没有看到返，失望	胶原蛋白面膜10片	2	1
t***c	0	3	做活动买的，给老妈用的，老妈说里面精华特别少，不知道是不是正品	胶原蛋白面膜	2	1
W***慧	0	3	今天收到，今晚做第一片，看起来还行，就不知道效果如何	胶原蛋白面膜	2	1
j***k	0	3	不好意思，现在才来评价，面膜用了挺好的，精华液挺多的	胶原蛋白面膜	2	1
****9	1	3	说实话。东西不错但是你这男女适应我是没感觉出来不考虑男士脸大的问题嘛	胶原蛋白面膜	2	1
阿***好	1	3	說讓號以後收貨，有送京豆和優惠券，隨單立減，都是忽悠人的，用起來感覺還可以吧	胶原蛋白面膜10片	2	1
娟***哈	0	3	快递员真不错，知道我有孩子，送上来了，面膜还行，要不韩国产的就更好了，爱国家的小青年	胶原蛋白面膜10片	2	1
****X	0	3	还行吧个人使用感觉不会一下有效果，用一段时间看看吧送货速度还是很快的。	胶原蛋白面膜10片	2	1
秒***9	1	3	还可以吧，就是不知道是不是正品，海外购的更便宜，也不敢买，不知道有什么区别	胶原蛋白面膜	2	1
****W	0	3	感觉补水还可以，不过敷完之后得洗洗，有点腻我觉得	胶原蛋白面膜10片	2	1
****h	1	3	一直在用可莱丝补水面膜，貌似一直用看不出什么，偶尔换着用一下感觉还不错	胶原蛋白面膜10片	2	1
明***7	1	3	晚上快递刚收到，京东小哥速度还不错，就是还没有打开用，等用过再来追加评价	胶原蛋白面膜	2	1
****x	1	3	干得快，敷完不感觉脸滋润，水嫩。没效果。	【盈润光滑弹嫩】胶原蛋白面膜	2	1
茜***3	0	3	这次买的两盒都是被人拆开过的以前一直都在京东买都是包装完好送到家的万一是被人换过的用得好不放心	胶原蛋白面膜10片	2	1
香***檬	1	3	跟免税店和原产国购买回来的在细节有些不同，一直敷的就是这个牌子的，坚持长期使用才会见到效果，谁用谁知道	胶原蛋白面膜10片	2	1
u***z	0	3	感觉不错啊，价格便宜除了包装盒子压变形了，还没用用了在追加	胶原蛋白面膜10片	2	1
****h	0	3	一般使用感受没够湿适合肤质任何补水效果一般贴合效果不够贴	【弹力紧致】胶原蛋白面膜	2	1
L***n	1	3	有点遗憾的是快递公司没有送货上门，未经允许直接放入丰巢快递柜自己去取的，不过送货速度还是很快的，当天晚上就到家了，希望老婆大人喜欢，要是促销优惠力度再大一点价格能多便宜一点，还能送货上门就更好了。	胶原蛋白面膜	2	1
C***_	1	3	刚收到货京东的物流一直没话说很快但是包装太简约啊一盒塑料袋包装盒早已压损东西还没有用因为信赖京东自营所以应该是正品吧价格两件折扣跟朋友代购差不多因为方便选择京东购买了希望不要让我失望	胶原蛋白面膜10片	2	1
b***r	1	3	效果很一般，基本没效果，不会再买，快递不错，第二天就到了	【提亮紧致】胶原蛋白面膜	2	1
u***i	0	3	为了凑单买的，还没有使用，不知道效果怎么样，过敏肌，希望不要过敏。	胶原蛋白面膜	2	1
****k	1	3	速度快，质量好，一直在用速度快，质量好，一直在用	【光滑弹嫩】胶原蛋白面膜	2	1
小***9	1	3	乳液挺多，就是没加一层塑料薄膜敷脸不太方便。活动时买，价格还可以。	胶原蛋白面膜10片	2	1
活***8	1	3	还没有用，先留着吧，等使用后，再说吧	【提亮紧致】胶原蛋白面膜	2	1
芒***蕉	1	3	好用贴合效果贴合好其他特色第一次遇到面膜包装居然不好撕开的情况	【提亮紧致】胶原蛋白面膜	2	1
****p	0	3	之前一直没打开看，刚打开一看这样	【光滑弹嫩】胶原蛋白面膜	2	1
h***2	1	3	还没使用，不知道怎么样。但是京东快递没有按照承诺的时间送达。也没有给出很好的解释。	【提亮紧致】胶原蛋白面膜	2	1
超***迷	0	3	正品码无法验证，产品可以补水，膜布薄不油腻	【光滑弹嫩】胶原蛋白面膜	2	1
****0	0	3	一直用的补水的，这次做活动嘛，盒就购入一盒试用下，总用水库针剂换换用也不错，今天刚拿到手还没试用用完后来填写试用体会。物流很快，昨晚点半后下的订单，今天上午下午也送一个全送到了。	胶原蛋白面膜	2	1
心***g	0	3	做活动买的，很划算，但感觉跟之前买的不一样，面膜纸厚，精华少	胶原蛋白面膜	2	1
分***源	1	3	感觉主要是补水吧，没其他特别效果，或许可能得坚持用几个月吧，	胶原蛋白面膜	2	1
j***g	0	3	一直用这个牌子，觉得很实惠，保湿效果很好，这次买的还没使用，应该是正品，一起买了几组，包装不错，物流很快，配送服务态度也不错，满减很划算，性价比不错。	胶原蛋白面膜10片	2	1
O***c	1	3	搞活动买了八盒，用完脸上有些搓泥，不知道真假	【光滑弹嫩】胶原蛋白面膜	2	1
****Q	0	3	去黄，改善暗沉，补水保湿效果极好	【光滑弹嫩】胶原蛋白面膜	2	1
****n	0	3	胶原蛋白这款精华液太少。补水的精华多但感觉吸收的很慢。目前就用了这两款面膜。用过其他的再来评价	胶原蛋白面膜	2	1
F***H	0	3	这次一共买了三盒，够用一段时间了，这款是第一次买，不知道好不好用，价格便宜，但不知道是不是正品，有点担心	胶原蛋白面膜10片	2	1
u***3	0	3	补水效果还是挺不错的，只是感觉有点厚重	【光滑弹嫩】胶原蛋白面膜	2	1
我***爱	0	3	第一次购买，使用后觉得面膜一般以前用的美丽即面膜比较好用，这个用完了撕下来必须要用清水洗过才行。	胶原蛋白面膜10片	2	1
小***8	1	3	感觉不大好，之前敷脸上刚刚好，这次买的眼睛嘴巴那里都特别大，感觉假了	【紧致肌肤】胶原蛋白面膜	2	1
啦***儿	1	3	我感觉还行吧，敷完也不是很好用的样子一共买了十几款面膜，感觉都差不多没有什么特别，考虑换一款	胶原蛋白面膜10片	2	1
野***r	1	3	看到的第一眼有点小失望价格跟在韩国买的便宜不少外包装看着跟韩国买的不一样快递倒是很快上午下单晚上到了还未使用希望在京东的大牌子没有什么意外我愿意选择相信京东	【弹力紧致】胶原蛋白面膜	2	1
****b	0	3	这款没用过，不知道效果怎么样，等用了再复评	【光滑弹嫩】胶原蛋白面膜	2	1
****ル	1	3	不知道是不是真的，感觉没有传说中那么好。终于收到我需要的宝贝了，东西很好，价美物廉这是我购物这么久以来让我很满意的一次。无论是卖家的态度还是对物品，我都非常满意的。卖家态度很专业热情，有问必答，回复也很快，我问了不少问题，都不觉得烦，都会认真的回答我，这点我向卖家表示由衷的敬意，这样的好卖家可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好不得不得竖起大拇指。下次需要的时候我还会再来的，喜欢的亲们快快入手吧	胶原蛋白面膜10片	2	1
初***庐	1	3	可能跟我的皮肤有关系用了之后开始冒痘	【弹力嫩滑】胶原蛋白面膜	2	1
****i	0	3	补水还可以	胶原蛋白面膜10片	2	1
看***喽	0	3	我是周三用补水的周日用胶原蛋白的，挺不错的，会继续用的，用面膜也得有个时间反应啊，慢慢来，会继续的	胶原蛋白面膜	2	1
****y	0	3	用着一般吧使用感受。还可以。面膜纸上面有美迪惠尔的标志，我是第一次见。我是油性皮肤。不出错吧。		2	1
一***A	0	3	第一次买了玄彬同款用着效果挺好，这次换成胶原蛋白这款，感觉不好，失望了	【光滑弹嫩】胶原蛋白面膜	2	1
****上	0	3	这款用着还可以，就是在这里买的部分里面没什么水分干干的。配送过来包装全坏了。京东现在经常有包装坏掉的产品送过来，应该注意下。	胶原蛋白面膜10片	2	1
****P	0	3	活动时买的还算可以，但是跟以前买的确实不一样，拿了我之前买的对比，面膜纸薄也没有我以前买的柔软，相对来说感觉敷在脸上干的比我之前买的快，但效果还是可以，不知道真假	胶原蛋白面膜10片	2	1
豆***露	1	3	估计可能因为自己皮肤比较敏感，第一次用有点过敏了，起了好多小小的红色的痘痘，我都不好用第二张了，等再试试再说吧	【弹力紧致】胶原蛋白面膜	2	1
****d	1	3	精华液偏少，不到二十分钟面膜就干了，不知道效果怎么样，先用几天再来评价	【提亮紧致】胶原蛋白面膜	2	1
****d	1	3	里面精华液偏少，不到二十分钟面膜就干了，不知道效果怎么样，再用几天再来评价	【提亮紧致】胶原蛋白面膜	2	1
****5	0	3	不评论是真是假，只谈感受，每天一贴还是感觉干，但是之前买的蓝色款纯补水的那个就效果很好，也是京东自营买的，那个第二天一整天都水水的，对比好明显，怪不得这个便宜，今天丹尼斯森田做活动，又买了四盒，再试试，比较一下	胶原蛋白面膜10片	2	1
正***9	0	3	质感还是不错的使用感受使用感真的极差，可能不适合我肤质吧，我轻干，不推荐	【盈润光滑弹嫩】胶原蛋白面膜	2	1
楚***清	0	3	面膜已收到，京东的发货和物流确实是快，第二天就到了，包装还行。面膜还没用过，等用过再来追评吧	【光滑弹嫩】胶原蛋白面膜	2	1
宝***3	0	3	感觉韩货面膜还是可以的，贴的时候还比较舒服，但是感觉效果不咋的，坚持贴了一年多的面膜皮肤也没什么改善，搞活动时买的，用点面膜心里踏实	胶原蛋白面膜10片	2	1
****f	0	3	第一次用这个牌子的面膜，感觉还不错不错，快递员真心负责，因本人不在家，打电话来告诉我放在物管处并且还告诉我具体位置	胶原蛋白面膜	2	1
a***7	1	3	之前买过这个牌子蓝色包装的，感觉还不错，这次买了黄色包装的很不满意，这个敷在脸上很快就干了，感觉都是水。	【盈润光滑弹嫩】胶原蛋白面膜	2	1
李***g	1	3	没有第一次买好用，第一次买的精华很多，而且面膜也很软很舒服，这个感觉面膜好粗糙，精华也很少，敷脸感觉干干的，不滋润，不知道是不是批次的问题，这次不满意	胶原蛋白面膜10片	2	1
****8	0	3	物流很快，但是怎么里面的精华液那么少，贴在脸上几分钟就干了	【光滑弹嫩】胶原蛋白面膜	2	1
张***淑	1	3	原先用过韩国购买的小熊加强修护版的，精华很多，效果很好，这款胶原蛋白的试用了一贴，精华很少，甚至膜纸有的部位都没有精华，和韩国本土购买的还是有些区别，有点失望。	【提亮紧致】胶原蛋白面膜	2	1
u***c	1	3	补水效果还行吧，但总得感觉没以前好用呢，贴完后第二天脸还有轻微刺痛感	【光滑弹嫩】胶原蛋白面膜	2	1
****。	0	3	之前在店里买的，精华很多，面膜拿出来精华液就往下淌，袋子里还会有多余的精华液。，这还京东买的，面膜上精华液并不多，贴上一会就干了，袋子里也是没有多余的精华液，慎重购买	【提亮紧致】胶原蛋白面膜	2	1
C***8	1	3	京东搞活动买的，很划算很便宜，说说使用感受吧，这款面膜的味道香精味有点浓重，精华还算多吧，敷完还能挤出不少精华液，补水力度不大，敷完没有什么水润潤的感觉，整体来说，没什么效果，面膜贴合度还算可以，面膜纸比较厚，一分钱一分货，就是随便敷敷吧，总比不敷面膜好吧	胶原蛋白面膜	2	1
吃***甜	0	3	不太贴合，面膜拿出来展开会变得很大，变形了使用感受味道有些怪，类似于泡了很久的银耳。不如蓝色包装补水效果好，精华液有些少适合肤质油性皮肤可以使用	【提亮紧致】胶原蛋白面膜	2	1
姚***士	1	3	给媳妇买的，我觉得东西一般般吧，实际使用也是没啥效果的，女人喜欢没办法，图个心里安慰，自以为有效果其实就是偏钱的玩意儿	【光滑弹嫩】胶原蛋白面膜	2	1
****v	0	3	第一次购买物流速度很快不知道商品质量如何包装极其简单一分价钱一份货买了盒性价比高希望该产品用过后有一定效果。	【光滑弹嫩】胶原蛋白面膜	2	1
v***g	1	3	浓浓的香精味，很浓很刺鼻，面膜纸很硬一开打就变形了，如果这是正品的话它应该是正品中的劣质品	【光滑弹嫩】胶原蛋白面膜	2	1
尼***姐	0	3	在用其他的，这个还没用不知道。就是双十一特意在直播间问了确定说是买四送一发回来问客服说只有一款是买四送一有可能是我理解错了没时间去退留着用吧也不贵看看效果怎么样	【光滑弹嫩】胶原蛋白面膜	2	1
1***p	1	3	买的，一共买了盒，价格很便宜，但是感觉跟之前买的面膜还是不一样，之前用的这款面膜，膜很薄，然后精华很多，很足，很好用，但是这个感觉有一点点干，精华液没多少，面膜纸有点厚，不贴合，嘴巴和眼睛的部位都很大，脸上没多少，有一点点的香味，除此之外其他的都还好	【提亮紧致】胶原蛋白面膜	2	1
****k	0	3	包装为什么是呗打开的	胶原蛋白面膜10片	2	1
w***i	0	3	包装盒底部已经打开了	胶原蛋白面膜10片	2	1
u***i	1	2	，还可以吧，就是韩国产的	胶原蛋白面膜10片	2	1
o***d	1	3	价格还是很贵的没有促销	胶原蛋白面膜10片	2	1
小***迪	1	3	和在韩国买的包装不一样	胶原蛋白面膜10片	2	1
u***z	0	2	面膜包装坏了，不知道真假	胶原蛋白面膜	2	1
F***g	0	2	两盒收货到货多打开了的	胶原蛋白面膜10片	2	1
妖***梦	0	3	不知真假。和之前包装不一样	胶原蛋白面膜10片	2	1
精***5	1	2	一直用的牌子，近来有些担心	胶原蛋白面膜10片	2	1
H***Y	0	2	晚一天也就算了，包装都破损	胶原蛋白面膜	2	1
u***b	0	3	真是很一般对不起这个价位	胶原蛋白面膜	2	1
c***d	0	3	盒子打开的，快递包装简陋，	胶原蛋白面膜10片	2	1
u***d	0	2	感觉不是正品，不敢相信京东了	胶原蛋白面膜10片	2	1
无***1	1	3	买完就降价情何以堪降了一半	胶原蛋白面膜10片	2	1
s***5	0	2	天才到货天才到货天才到货	胶原蛋白面膜10片	2	1
慌***Y	1	2	也不知道是不是正品用用看吧	胶原蛋白面膜	2	1
傲***c	0	2	不知道真假快递送来就破损了	胶原蛋白面膜10片	2	1
m***3	0	3	不是正品，又懒得退货勉强留下了	胶原蛋白面膜	2	1
静***8	0	3	刚买过就降价，还不能申请价保	胶原蛋白面膜10片	2	1
Y***9	1	3	套装勿拆形同虚设，盒子又瘪又烂。	胶原蛋白面膜10片	2	1
z***0	1	3	一般般，不建议购买，不喜欢	胶原蛋白面膜	2	1
****v	0	2	刚收到货就降价了，价格不稳定	胶原蛋白面膜10片	2	1
****a	0	3	感觉不是正品吧，还没用	胶原蛋白面膜10片	2	1
****z	0	3	一般般，越来越不好用了	【弹力紧致】胶原蛋白面膜	2	1
雨***8	0	3	保湿效果一般，面膜纸好小	胶原蛋白面膜10片	2	1
****e	0	2	快用完了，效果不怎么样	胶原蛋白面膜10片	2	1
u***p	0	3	盒子都瘪了，感觉像烂的	胶原蛋白面膜	2	1
二***的	0	3	所有的盒子都破了，不晓得啷个回事。	胶原蛋白面膜10片	2	1
C***N	1	3	感觉跟我之前买的不一样	胶原蛋白面膜10片	2	1
C***N	1	3	感觉跟我之前买的不一样	胶原蛋白面膜10片	2	1
茅***_	0	2	是假的，和我之前买的正品不一样	【弹力紧致】胶原蛋白面膜	2	1
h***9	1	2	你们看看这包装，如此污秽	胶原蛋白面膜10片	2	1
2***飞	0	2	一般吧，效果不是特别明显	胶原蛋白面膜	2	1
z***2	1	2	盒子是坏的，也不知道是不是正品	胶原蛋白面膜10片	2	1
骑***下	1	3	外包装都挤变形了，购物体验差	【莹润肌肤】胶原蛋白面膜	2	1
a***n	1	3	用了一个月，没什么明显感觉	胶原蛋白面膜10片	2	1
o***o	0	3	敷了睡一觉起来和没敷似的	胶原蛋白面膜10片	2	1
****w	1	2	买完不久就降价，不可理解	胶原蛋白面膜	2	1
****o	0	3	补水效果感觉确实真的一般	胶原蛋白面膜	2	1
笑***6	1	2	包装都坏了，这样的还给消费者邮寄	胶原蛋白面膜10片	2	1
斐***0	1	2	精华比我在店里买的少很多	【弹力紧致】胶原蛋白面膜	2	1
高***霞	0	3	因为做活动就这样吗，盒子都扁了	【莹润肌肤】胶原蛋白面膜	2	1
b***8	0	3	不大好用，和以前差远了	【莹润肌肤】胶原蛋白面膜	2	1
1***的	1	3	有一盒外包装烂了，不知道咋回事	【莹润肌肤】胶原蛋白面膜	2	1
u***w	0	2	为什么条码扫不进去，不会买到假货了吧	胶原蛋白面膜10片	2	1
刘***k	1	2	一般般没啥效果不买了	【弹力紧致】胶原蛋白面膜	2	1
****f	0	2	大家来找茬。和图片有些不一样	胶原蛋白面膜10片	2	1
****k	0	3	拿出来一片干布什么情况	胶原蛋白面膜	2	1
w***o	0	2	刚收到，打开发现包装被拆过，表示不满意。	胶原蛋白面膜10片	2	1
****6	0	2	不好是假的，皮肤还么以前好了	胶原蛋白面膜10片	2	1
l***2	1	2	包装竟然是开封的，而且袋子也是破的	胶原蛋白面膜10片	2	1
****m	0	3	用后感觉油腻腻的不太好吸收	胶原蛋白面膜10片	2	1
*****	1	3	感觉用后黏腻不喜欢这种感觉	胶原蛋白面膜10片	2	1
****e	0	2	第一次买这个面膜的，还没用呢	胶原蛋白面膜10片	2	1
我***麻	0	3	包装损坏，快递人员有云柜不放在云柜。		2	1
****v	0	2	这是正品吗，怎么感觉不好用	胶原蛋白面膜10片	2	1
