user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
冰***菱	1	5	一直想买的，刚好赶上活动，搞了盒，一盒分量好重，晚上用了一片，满满的都是精华液。面膜纸也是非常完美了。坚持使用，希望皮肤越来越水嫩	【维稳滋润】燕窝蛋白面膜	10	0
r***6	1	5	趁着京东搞活动，买了好多面膜屯着，时常敷敷面膜对皮肤还是很有帮助的，这款面膜之前没用过，买来试试，京东物流特别快，上午下单下午就能到，赞一个	【维稳滋润】燕窝蛋白面膜	10	0
林***o	1	5	这个到了，买了四个款回来，很多年以前就用过这个牌子了，现在比以前便宜很多，包装也跟以前不一样了，就买回来当作补水的了，希望好用吧，真是是便宜便宜啊，所以买多点了，这个包装也和以前不一样了，京东物流绝了，太快了，	【维稳滋润】燕窝蛋白面膜	10	0
辰***恙	1	5	双十一入手，价格实惠，用完以后脸光光滑滑的，我是混合皮肤，觉得非常适合，补水效果也不错。	【维稳滋润】燕窝蛋白面膜	10	0
n***o	1	5	无敌的质感真不错使用感受太棒了每天用一个完全停不下来适合肤质感觉都可以家里的有各种皮肤肤质都可以用补水效果很好瞬间吸收贴合效果不错的啪啪两下就行了其他特色很多啦价格好物流快	【维稳滋润】燕窝蛋白面膜	10	0
w***2	1	5	用完脸上很舒服，润润的，精华液我认为不是特别的多，还可以吧，京东配送快	【维稳滋润】燕窝蛋白面膜	10	0
杨***儿	1	5	美迪惠尔面膜平价又好用，我个人感觉补水效果很不错。每次在京豆购买美迪惠尔的面膜，我都会囤好多盒，价格真的是非常实惠，使用起来也不行疼，女人一定要做面膜哦。	【维稳滋润】燕窝蛋白面膜	10	0
****d	1	5	这款燕窝蛋白面膜第次购买，很服帖大热天，放冰箱冰过后使用，很多牛奶一样的水份，非常滋润补水效果棒棒哒比较适干性肌肤，分钟左右就能被吸收用完后，脸上润润的，很不错活动购入，价格太优惠	【维稳滋润】燕窝蛋白面膜	10	0
啊***喂	1	5	一直用美迪惠尔的面膜很好用趁着活动赶紧囤一些一如既往的支持补水挺好的很喜欢很好用喜欢	【维稳滋润】燕窝蛋白面膜	10	0
****a	0	5	膜布很柔软，贴肤，很舒服，精华液为奶白色，吸收很好。感觉瞬间皮肤吸收了营养的感觉。很好，到第二天皮肤都很水润		10	0
n***8	0	5	精华液很充足用完以后不涂其他护肤品也很滋润	【维稳滋润】燕窝蛋白面膜	10	0
y***u	1	5	这个牌子的面膜有很多系列，很好用，质量特别好，回购多次了，经常换着功能使用，每款都效果不错。经常有活动，价格也很优惠了。	【维稳滋润】燕窝蛋白面膜	10	0
A***m	1	5	这次双十一一下子买了好多面膜这个季节反正每天一张，很是不错各个功效的都买一盒哪个不错下回可以集中买这个季节买的都是补水为主	【维稳滋润】燕窝蛋白面膜	10	0
L***6	1	5	面膜质量不错，多次回购，水分很足，效果不错。	【维稳滋润】燕窝蛋白面膜	10	0
e***e	1	5	一直买的面膜，特别补水，这个是韩国的一个老牌子了，每次用完以后脸都是水嫩嫩的，特别的舒服，之前还有一款脸部有卡通小人的，特别可爱	【维稳滋润】燕窝蛋白面膜	10	0
天***人	1	5	一直使用这个牌子的面膜，含水量很足，补水效果明显，使用起来很方便，贴合效果好，成分也很适合我，用起来非常舒服。下次还会购买这一家。	【维稳滋润】燕窝蛋白面膜	10	0
****n	0	5	面膜里面像霜质地的精华，很舒服，早上订的，下午就到，很快	【维稳滋润】燕窝蛋白面膜	10	0
燕***宇	0	5	他家面膜真的真的太好了我以前脸上斑可多也可显坚持用他家面膜两三个月吧朋友们都说我脸上的斑少了好多也变淡了好多不细看都看不到我自己也感觉到了脸上斑真的少很多太赞了真的强烈推荐啊		10	0
l***g	0	5	很不错的牌子，经常使用对皮肤也好，效果不错	【维稳滋润】燕窝蛋白面膜	10	0
q***6	1	5	爱人一直在使用这个产品，非常好	【维稳滋润】燕窝蛋白面膜	10	0
开***是	1	5	质感超强使用感受用了两次感觉还不错补水效果补水效果很好贴合效果比较能贴合脸型		10	0
1***巴	1	5	这一家的面膜买了很多次了，之前用的最多的是蓝色补水的。这种燕窝是第一次买，还不知道效果怎么样。京东自营到货非常快，昨天买的今天就到了	【维稳滋润】燕窝蛋白面膜	10	0
林***妈	1	5	相信大品牌，太棒了，一直用这个牌子的面膜，相当不错的会一直用下去的，希望可以越来越好，大卖喜欢的的下手就行	【维稳滋润】燕窝蛋白面膜	10	0
花***6	1	5	属于敏感肌肤，用别的面膜有时候会过敏，这个面膜从不过敏，这次赶上做活动非常实惠，一下买了八盒，能用很长时间。一如既往的好	【维稳滋润】燕窝蛋白面膜	10	0
宁***姐	1	5	老公给我买的，用着很不错呢，没想到老公还挺会买的，他说这个销量是很好的，所以就买了，没想到这么好用呢，性价比很高，便宜还好用，一点不输大牌的感觉，不错的呢	【维稳滋润】燕窝蛋白面膜	10	0
涯***赤	0	5	不错，脸上开始干干的，洗完之后脸不紧绷，不痒了，补水效果非常棒		10	0
姚***儿	0	5	已经回购很多次了，这次又买了四盒，这个面膜我用了真的是超级好的。	【维稳滋润】燕窝蛋白面膜	10	0
小***丁	1	5	趁着搞活动，囤了很多，一直在用他家的面膜，物美价廉，经济实惠，用多了也不心疼，效果还很好，个人最喜欢的是蓝盒补水的，还有绿盒茶树的，燕窝的是第一次用，用后再来追评，相信这款也不会差的，对他家产品有信心～	【维稳滋润】燕窝蛋白面膜	10	0
z***0	1	5	一直回购的品牌，用起来很不错，补水效果不错的	【维稳滋润】燕窝蛋白面膜	10	0
悠***夏	0	5	精华原液很丰富适合肤质都适用补水效果很棒，水嫩嫩使用感受精华一点都不浪费		10	0
心***有	1	5	第一次下单这款面膜一盒五片装使用效果后是超好用特别好吸收满满的蛋白用后皮肤特别滋润细腻多年来一直信赖的品牌果真都是款款好用	【维稳滋润】燕窝蛋白面膜	10	0
东***8	1	5	燕窝面膜，用完后保湿持久，脸部更加弹性，敏感肌肤用了也不过敏，老牌子，经常用，经得起大家的考验。价格也很实惠，不像有些大品牌，太贵，效果差不多的。	【维稳滋润】燕窝蛋白面膜	10	0
****j	0	5	在直播间购入的，价格美丽。精华液很多，面膜较厚，应该适合春秋冬季节，这个季节敷到脸上感觉不透气。总之很满意的		10	0
****j	0	5	燕窝蛋白听起来好高大尚，满满的补充感，还没开始用。用后与你们分享感受哦。		10	0
I***e	1	5	晚上用了之后觉得皮肤比较嫩滑，很光滑也不会腻效果还不错		10	0
****m	0	5	一直在回购这款面膜非常喜欢质地滋润保湿效果好	【维稳滋润】燕窝蛋白面膜	10	0
冰***啡	1	5	温和不刺激，吸收很快，效果很不错，还会再买的	【维稳滋润】燕窝蛋白面膜	10	0
我***袋	1	5	这款面膜很不错，老婆很喜欢，让我一直买这个品牌的。	【维稳滋润】燕窝蛋白面膜	10	0
榴***o	1	5	用过挺多面膜的，这款挺不错，不会过敏，敷完很舒服，推荐		10	0
i***了	0	5	补水嫩嫩的补水效果杠杠的买了三盒，用完再来回购	【维稳滋润】燕窝蛋白面膜	10	0
l***拉	1	5	很爱的一个牌子，尤其做活动，价格很实惠，性价比特别高。这次又囤了好多，秋冬干燥季节，补水面膜是必不可少的。家里要囤积好多。	【维稳滋润】燕窝蛋白面膜	10	0
b***w	1	5	mediheal用了很多年，每年都要囤很多。这款birdnest一年多没有货。布非常厚，满满的滋润营养液，呼在脸上，效果特别好，燕窝牛奶蛋白氨基酸，美白保湿。尤其在北方的冬天，贴完后，脸立刻水润。原来一盒片，这次包装换了，一盒片，成本一倍，希望效果是原来的多倍。		10	0
爱***4	1	5	京东每次阶段性的活动太香了，对我我这个忠实粉丝兼plus会员来说必须囤起来。买了盒才一百多，可以用两个月了，好用好用	【维稳滋润】燕窝蛋白面膜	10	0
u***5	1	5	第一次购买，用起来很好不会过敏，感觉有美白的效果，价格也还算合适		10	0
l***g	0	5	自营牌子就是好，很好用的面膜	【维稳滋润】燕窝蛋白面膜	10	0
M***o	1	5	做活动，买来囤货。一周敷次，用起来也很快。	【维稳滋润】燕窝蛋白面膜	10	0
u***q	1	5	听说美迪惠尔的燕窝面膜超好用试试看	【维稳滋润】燕窝蛋白面膜	10	0
m***5	1	5	水润丝滑，补水效果杠杠的，双十一买价格也实惠，会持续关注，回购		10	0
子***期	1	5	活动凑单买的，价格很优惠，京东自营总是做活动真是深得我心，发货速度很快，而且一直很相信京东自营正品保证，补水效果很不错，性价比很高	【维稳滋润】燕窝蛋白面膜	10	0
孙***璐	1	5	质量很好送货快，一分钱，一分货，妈妈的最爱	【维稳滋润】燕窝蛋白面膜	10	0
小***0	1	5	收到货试用了一下很不错的面膜。	【维稳滋润】燕窝蛋白面膜	10	0
****r	0	5	京东物流很快，当天就收到货，晚上就用了一次，感觉不错这次活动买了几盒要用要用一段时间了，		10	0
超***姐	0	5	看入围高端成分面膜榜就相中了，牌子也是老牌子了，期待效果嘿嘿，京东送货很快	【维稳滋润】燕窝蛋白面膜	10	0
c***y	0	5	老妈用了，说面膜很厚，敷在脸上很伏贴，滋润		10	0
A***头	0	5	感觉还不错，用完水水的刚用了一次，双十一价格很便宜。补水的有防伪其他的好像没有。	【维稳滋润】燕窝蛋白面膜	10	0
A***X	1	5	北方冬天比较干燥，容易起皮，这个补水效果很好		10	0
r***8	0	5	很好，很好，信赖京东	【维稳滋润】燕窝蛋白面膜	10	0
小***猫	0	5	真的特别滋润，好用，冬天用完，脸上滑滑的		10	0
u***v	0	5	过敏敷完眼睛都肿了好在过了一晚上消了一些。也用过很多牌子的保养品了，从来没对任何一款保养品过敏过，以前用他家黑色跟粉色的也都没有不适反应，这还是头一回，着实吓到我了		10	0
y***u	1	5	美迪惠尔的牌子很长时间了，之前一直用这个牌子，效果不错，现在价格也下来了，非常亲民，推荐给好多朋友用啦，各种功能的都用一下，综合效果很好。	【维稳滋润】燕窝蛋白面膜	10	0
2***l	1	5	质量很好，效果很好，精华很多，价格实惠，物流也很快		10	0
连***了	1	5	家里用的这款面膜，用完了，正好赶上搞活动，买了很多，和妈妈一起用，很喜欢，补水效果也很好。就是之前一直用完了就洗脸，看了说明才知道原来不用洗脸	【维稳滋润】燕窝蛋白面膜	10	0
水***绿	0	5	非常好用，老顾客回购多次了，各种不同的效果都买了。	【维稳滋润】燕窝蛋白面膜	10	0
****s	0	5	特别好用，每次都会买几包，这次出了新的品种，买来试试，又买了几盒试试		10	0
B***3	0	5	之前就一直用这个面膜，深水，可以快速补水啊，这个活动又买了盒，非常实惠		10	0
大***森	1	5	很舒服，敷完好像脸都白了一点点，滑滑嫩嫩的		10	0
u***e	0	5	很保湿，一直喜欢这个，以前都是在香港买的，现在京东上也可以买到，而且价格很美丽		10	0
****9	1	5	这个面膜我觉得性价比不高，贵，面膜的精华还特别少，总之不是很满意		10	0
N***师	1	5	大品牌值得信赖买买买继续支持京东，搞活动有优惠，效果杠杠的。		10	0
石***念	1	5	很不错很好很好用		10	0
u***f	1	5	京东价格很实惠面膜是正品趁着活动力度大，买了很多特别好使用。配送速度很快。当天下单第二天就送到了价格比实体店优惠很多	【维稳滋润】燕窝蛋白面膜	10	0
冷***y	1	5	挺补水的贴合效果非常贴合使用感受感觉挺好的		10	0
****l	0	5	很好，很水润，保湿效果不错，不过敏	【维稳滋润】燕窝蛋白面膜	10	0
****9	1	5	重复购买无数次，补水效果很好，用完皮肤很透亮		10	0
R***都	1	5	活动时购买物美价廉，贴合效果好，老婆用着不错		10	0
m***0	1	5	超级好用，挺浓的，比较补水，价格小贵		10	0
****l	1	5	不错送货速度很快，送货师傅非常给力，看到有活动就会继续买买买买买买买		10	0
m***-	1	5	补水效果很好，适合敏感肌，用完皮肤很水嫩		10	0
p***6	0	5	快递小哥很负责，服务态度很好用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了		10	0
海***麟	1	5	用完以后第二天皮肤很滋润，没有过敏现象		10	0
s***9	1	5	搞活动的时候买，炒鸡划算，而且特别喜欢这款面膜，水润		10	0
果***昔	1	5	大爱很好用推荐	【维稳滋润】燕窝蛋白面膜	10	0
****3	0	5	效果非常不错，建议购买，我买了三盒，	【维稳滋润】燕窝蛋白面膜	10	0
****c	1	5	一共买了盒，物流太快了，昨天买的今天就到了，一点也不耽误，这也是选择京东商城的原因，京东商城购买各种各样的商品方便快捷不用出门就可以买到自己喜欢的东西，京东快递送货态度非常好。	【维稳滋润】燕窝蛋白面膜	10	0
u***5	0	5	速度超级快，用了一张了，还可以，下次会继续购买		10	0
不***7	1	5	活动的时候买的，很划算，棒棒的	【维稳滋润】燕窝蛋白面膜	10	0
****y	0	5	一下买了三款，性价比很高的，试试看哪款面膜做好	【维稳滋润】燕窝蛋白面膜	10	0
花***空	1	5	一直购买，很好，不错不错，味道好极了		10	0
A***露	0	5	非常棒的一款产品，用后肤色提亮了不少，以后就你了		10	0
x***1	1	5	美迪惠尔Mediheal燕窝蛋白弹力乳液面膜很好		10	0
4***6	1	5	很久没买面膜了，用了一次感觉很好，又来囤了几盒		10	0
****n	0	5	真的很好用的妈妈爱用，婆婆爱用，我也特别爱用	【维稳滋润】燕窝蛋白面膜	10	0
H***H	1	5	配送非常快，买给妈妈的，她非常的喜欢第一次购买，以后还会回购	【维稳滋润】燕窝蛋白面膜	10	0
f***哦	1	5	精华液是乳白色的，敷完还很滋润。	【维稳滋润】燕窝蛋白面膜	10	0
c***n	0	5	面膜保湿效果很好，价格很亲民，品种也可选择		10	0
1***7	0	5	性价比很高，很好用哦，会一直继续回购的哦～		10	0
****z	0	5	燕窝面膜非常保湿，敷完之后脸蛋好有弹性		10	0
u***7	0	5	拆开用了非常舒服好用，效果不错		10	0
灵***0	0	5	非常好用，忠实粉丝，一直在购买		10	0
****w	0	5	挺好的，鼻子两边都可以敷到，很好		10	0
****t	0	5	老顾客了，每次活动都会囤货，物美价廉，值得推荐	【维稳滋润】燕窝蛋白面膜	10	0
G***3	0	5	效果还是很不错的，比较满意。		10	0
****m	0	5	第一次用这款，用后追评，一直用补水很好		10	0
最***极	1	5	非常好用值得信赖推荐推荐多次回购	【维稳滋润】燕窝蛋白面膜	10	0
****e	1	5	白白嫩嫩，非常好用。	【维稳滋润】燕窝蛋白面膜	10	0
****q	1	5	看着不错，还没有用，先好评，物美价廉		10	0
是***呀	1	5	用了多少年了，很好用，一直在京东买。	【维稳滋润】燕窝蛋白面膜	10	0
****7	0	5	补水效果非常好，敏感肌没问题		10	0
贝***6	0	5	很好用的面膜趁着活动多囤几盒备用	【维稳滋润】燕窝蛋白面膜	10	0
坠***主	0	5	值得购买没有什么味道，用起来还可以，没有不舒服的地方，所以我还蛮喜欢的整体来说，还是很好的，非常值得再次回购很精致，质量非常好，很满意的一次购物。谢谢店家包装好，物流快，价格实惠，比超市便宜多了东西已经收到手感不错用料扎实质量很好平常用基本没有问题物美价廉，物流给力，值得回购		10	0
1***p	1	5	真的非常好用舒适，脸白白的。	【维稳滋润】燕窝蛋白面膜	10	0
u***c	1	5	很好用隔天一片冬季超实用		10	0
咖***3	0	5	这一次买了好几盒面膜，囤起来，一直在京东买，很好		10	0
****w	1	5	选了很久选中的这一款面膜，非常保湿，适合敏感肌肤		10	0
m***8	1	5	买来送闺蜜的，闺蜜很喜欢这个牌子的面膜	【维稳滋润】燕窝蛋白面膜	10	0
****l	1	5	不错非常喜欢这一款面膜，送货速度很快		10	0
晓***j	1	5	很好用啊，买了好多回了，活动价便宜		10	0
s***0	0	5	还是很滋润的，用完脸很滑		10	0
****t	1	5	已经多次购买，很不错，价格实惠	【维稳滋润】燕窝蛋白面膜	10	0
冰***y	1	5	发货快，包装完好，物美价廉，还会回购～		10	0
u***a	1	5	水份很多，用后皮肤很绵软。		10	0
老***姐	1	5	质感很好，用起来很适合，		10	0
琇***潼	0	5	很滋润，很好用，下次还要买	【维稳滋润】燕窝蛋白面膜	10	0
u***1	1	5	材质很好，补水效果明显		10	0
****3	0	5	好用，特补水，干皮救星		10	0
****s	1	5	双的货收到了，很划算，谢谢快递哥	【维稳滋润】燕窝蛋白面膜	10	0
a***g	1	5	物流很准时用这款很久了一直支持	【维稳滋润】燕窝蛋白面膜	10	0
m***r	1	5	京东品质，值得推荐，很优惠一如既往地支持		10	0
****l	0	5	老婆说面膜很好用，接着再买。		10	0
朵***7	1	5	面膜很好，薄厚适中，很细腻使用感受很不错，用了很舒服，贴完水润光滑的适合肤质一般都可以吧补水效果这款面膜补水保湿真的很棒贴合效果个人觉得很符贴，适合我的	【维稳滋润】燕窝蛋白面膜	10	0
****j	0	5	非常好，优惠时买很划算，送货上门方便		10	0
****m	1	5	物美价廉的面膜，值得家中常备，值得入手。		10	0
****1	1	5	双十一入手囤货，补水效果超好		10	0
****Q	0	5	这款很滋润，体验感不错		10	0
****a	0	5	很好用。买了很多次。强烈推荐	【维稳滋润】燕窝蛋白面膜	10	0
****6	0	5	物美价廉，一直在用的面膜	【维稳滋润】燕窝蛋白面膜	10	0
j***u	1	5	不错，一直用这个牌子的护肤品，很好的		10	0
k***N	0	5	很好用有活动就囤货着用呢		10	0
Z***i	0	5	东西很不错，就单纯补水就行		10	0
m***8	1	5	补水效果很好，促销价格优惠		10	0
****k	0	5	很不错，以后会回购，推荐给盆友		10	0
a***7	1	5	非常好，买了n次了，性价比真的超高		10	0
r***y	1	5	很好用很润味道很香，超喜欢		10	0
饶***子	1	5	搞活动买的，还不错，物流速度很快		10	0
****u	1	5	老牌子，不刺激，很喜欢用		10	0
琼***i	1	5	很喜欢这个面膜，收到就用了敷上感觉很舒服	【维稳滋润】燕窝蛋白面膜	10	0
栋***6	1	5	买了多了次了，物流很快是正品		10	0
S***7	1	5	很补水，味道也很好，		10	0
l***9	1	5	多次囤货，补水效果非常好		10	0
A***3	0	5	面膜很好，膜布很厚，		10	0
朔***1	0	5	补水效果很好，多次购买，价格比实体店便宜实惠		10	0
****t	1	5	不错，用完皮肤很水润光滑		10	0
于***r	1	5	很喜欢。这个面膜。		10	0
雪***美	1	5	一直坚持这个牌子。很实用		10	0
****m	1	5	送人的应该非常好用物美价廉		10	0
****b	1	5	一直用，补水基础特别好		10	0
t***4	0	5	补水效果好，特别湿润，贴合感好		10	0
s***1	1	5	搞活动够买很划算，信赖京东		10	0
汤***爱	0	5	非常安，活动买的，价格美丽		10	0
****K	1	5	效果都是很好的，很好用		10	0
八***鱼	1	5	买了好多次了，质量非常好，发货也超快，推荐大家购买。		10	0
小***0	1	5	还可以吧，价格美丽的很呢		10	0
****r	1	5	面膜很服帖脸部，补水效果不错		10	0
一***娘	1	5	这款产品很好好，值得购买。		10	0
还***子	1	5	活动囤货感觉很划算呢	【维稳滋润】燕窝蛋白面膜	10	0
****7	1	5	赞，非常不错，用后再评价		10	0
****l	1	5	产品一级棒，物流一流		10	0
w***打	0	5	真的是非常好用。	【维稳滋润】燕窝蛋白面膜	10	0
p***0	1	5	买了很多啊，适合我用的		10	0
a***7	1	5	性价比特别高，囤货的		10	0
u***c	0	5	发货很快，包装结实。		10	0
****4	1	5	很好使用感受用完脸嫩嫩的滑滑的		10	0
奥***5	1	5	物流很快，会回购的。		10	0
风***离	1	5	面膜很不错，价格实惠给老婆买的		10	0
****6	0	5	面膜收到了，很好用，敷完脸上很舒服，皮肤也很滑	【维稳滋润】燕窝蛋白面膜	10	0
****w	1	5	很滋润哦		10	0
H***y	1	5	赶上活动囤货很合适的	【维稳滋润】燕窝蛋白面膜	10	0
****x	1	5	非常好用，很保湿，买了十几盒了，是正品，特别好		10	0
小***猫	0	5	面膜太棒了，乳液状的感觉，好保湿		10	0
段***哲	1	5	好用非常好用真的很好用水的		10	0
卓***话	0	5	很棒，敷在皮肤上的感觉OK。		10	0
u***w	0	5	活动价格太便宜了，配送时候快		10	0
各***丶	1	5	挺好的双十一买的特别便宜到手		10	0
****f	1	5	发货速度快，很好用啊		10	0
****e	1	5	很好用，优惠力度挺大不错		10	0
笑***y	0	5	真的很不错，一直回购，值得推荐	【维稳滋润】燕窝蛋白面膜	10	0
u***t	0	5	特别好用，值得购买推荐		10	0
u***y	1	5	很不错的面膜，真的很值得购买	【维稳滋润】燕窝蛋白面膜	10	0
l***9	1	5	很好用，用完皮肤很舒服，很水润	【维稳滋润】燕窝蛋白面膜	10	0
****P	1	5	我感觉还挺很不错的。		10	0
f***3	1	5	趁着活动买的，很不错。		10	0
****s	1	5	赶上活动买的，超合适	【维稳滋润】燕窝蛋白面膜	10	0
u***9	0	5	很滋润，补水效果非常好，我很喜欢		10	0
****v	1	5	很好用，不错的，推荐。		10	0
****k	1	5	收到了，买了盒，补水很润		10	0
****e	1	5	活动力度大，性价比很高。		10	0
****0	1	5	给母亲买的节日礼物，她很喜欢，大品牌值得信赖。		10	0
a***j	1	5	质量很好，物流很快，值得推荐。		10	0
白***1	0	5	买的，正品，很好		10	0
****y	1	5	东西收到，物流很快，很好		10	0
****i	1	5	很好用，价格优惠，推荐		10	0
乾***士	1	5	最近活动买的，很便宜，经典之作，值得拥有，内容很扎实，满意，。	【维稳滋润】燕窝蛋白面膜	10	0
我***哎	1	5	好用，很喜欢	【维稳滋润】燕窝蛋白面膜	10	0
w***6	1	5	不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的物流很快，质感很好，很漂亮，很喜欢尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐宝贝很好，不得不说，客服态度也太好了吧真的推荐啊，快递速度特别的快，爱了爱了		10	0
加***h	1	5	非常不错，质量很好，用起来很好用，京东快递，送货上门		10	0
稻***人	1	5	第二次回购了，用起很服帖，补水效果很赞。		10	0
s***3	0	5	好用很喜欢以后会经常回购的		10	0
****c	1	5	很好物流很快买了很多次了		10	0
L****	1	5	很好用，舒服，液体多		10	0
三***的	1	5	不知道第几次买了，给老妈买的，很好用		10	0
****b	0	5	速度超快，品质有保证，相信京东		10	0
u***1	1	5	效果非常好，精华非常多		10	0
m***0	1	5	包装很好，尚未使用，值得期待。		10	0
****l	1	5	很润，很舒服使用感受有效的补充水分适合肤质油肤和干燥的都合适吧		10	0
两***妈	1	5	这个面膜超级的赞，我是唇炎，都不过敏，使用完又白又水润	【维稳滋润】燕窝蛋白面膜	10	0
p***i	1	5	很值得推荐的面膜，不错的		10	0
吹***8	1	5	面膜很服帖，很水润。很保湿	【维稳滋润】燕窝蛋白面膜	10	0
b***9	0	5	一直用的面膜，送货非常快		10	0
s***2	1	5	囤货中，慢慢使用吧，保水效果非常好		10	0
****g	0	5	宝贝收到了，一直在京东购买，非常值得信赖	【维稳滋润】燕窝蛋白面膜	10	0
****7	1	5	补水杠杠的，一直用的	【维稳滋润】燕窝蛋白面膜	10	0
大***8	1	5	这个面膜很好用的，已经买了好几次了，这次在双十一活动期间买的，买了好几种，价格实惠，质量很好，用起来很舒服，让皮肤越来越好，好评	【维稳滋润】燕窝蛋白面膜	10	0
u***r	1	5	送货速度很快，面膜非常不错		10	0
欣***宝	0	5	还没回购，真的很不错		10	0
u***y	1	5	很好的东西，下次还会回购	【维稳滋润】燕窝蛋白面膜	10	0
蔡***5	1	5	不错，一直用，很好用的。		10	0
我***敌	1	5	在京东买的面膜不错物美价廉	【维稳滋润】燕窝蛋白面膜	10	0
****1	1	5	满意，特别满意京东的发货速度，上午买，下午就能收到，完美		10	0
紫***v	1	5	活动囤货物流很快		10	0
小***央	1	5	买了很多次了，快递很给力	【维稳滋润】燕窝蛋白面膜	10	0
****6	1	5	活动促销，囤货非常划算		10	0
B***福	1	5	好评回购		10	0
一***w	1	5	不错哦，发货速度快，质量也很好，会继续回购		10	0
****j	1	5	趁着活动买的，很不错		10	0
****2	1	5	多次回购，物流很快，很好		10	0
悬***主	1	5	这款面膜，整体感受不是很满意，里面的精华液特别少，面膜又比较厚，敷在脸上就觉得很干。		10	0
