user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
伊***吖	1	5	双买补水面膜时送的这款免洗面膜，最近试用了，一袋有很多，睡前涂脸上，早上起来皮肤感觉很润，太适合我这种冬天的懒人了，搞活动跟朋友一起又买了几盒，推荐推荐	涂抹免洗睡眠面膜	14	0
兵***子	1	5	从包装到快递，都很不错，快速，用充气塑料防止破裂。用过这个面膜，柔滑舒适，手感也不错。对面部的保护作用有明显感觉。第二天清洗后还是柔滑。		14	0
e***y	0	5	小小的一袋很方便，挤出来擦脸上很容易就散开。早上洗脸后特别润，妆也很好上。喜欢		14	0
贺***5	1	5	补水效果非常好，推荐，皮肤非常缺水的情况下，厚厚的涂抹一层，真的是极速补水		14	0
n***2	1	5	包装精美使用感受敷完很滋润适合肤质我干性皮肤		14	0
吃***啦	0	5	很不错的一款面膜，水水润润的，也不油腻，好用，趁活动再囤点，京东配送快，服务好，包装也很用心，在京东买东西挺省心的	涂抹免洗睡眠面膜	14	0
u***t	1	5	之前买过美迪惠尔其他系列的面膜，非常的好用，这次果断又囤了几盒，这种涂抹式的冬天用非常的方便，而且包装小巧精致，方便携带，价格也是超级的划算		14	0
****3	1	5	大品牌，值得信任，效果不错，用完很舒适，而且免洗，非常满意···京东购物，方便快捷·		14	0
e***4	1	5	一直用这个牌子的补水面膜，都不记得用了多少年了，上次有活动，顺便在囤点，第一次买这款睡眠面膜，是单独一支装的，很方便，量也挺多的		14	0
骆***子	1	5	真的很不错，回购很多次了，涂上去很舒服，那种感觉就像刚敷完面膜那种水润感，这是美迪惠尔的新品，某平台都断货了，京东是最优惠的。	涂抹免洗睡眠面膜	14	0
x***丽	0	5	心仪已久，趁着有优惠囤了一些起来，用过之后感觉很不错，是正品，快递也很给力，果然名副其实，这么冷的天，用之前放热水里泡一会再用感觉更好		14	0
垃***盖	1	5	很高使用感受一般适合肤质大部分补水效果睡眠面膜		14	0
七***器	1	5	用了好久这个牌子的面膜，一直没换过别的品牌，打折的时候买非常的合适合适，用完特别舒服，这个睡眠面膜第一次买，也比较不错，比较适合懒人	涂抹免洗睡眠面膜	14	0
b***_	1	5	京东物流很快以前一直用的美迪惠尔的贴的面膜现在用这种包装的免洗面膜真的很方便一包一次的量不用繁琐补水效果也很好吸收也快	涂抹免洗睡眠面膜	14	0
梦***神	1	5	抱着试试的心态，现在一盒快用完了才来评价，补水真的很好，爆水珠的感觉，坚持使用希望有效果，价格也是非常实惠的。女神必备	涂抹免洗睡眠面膜	14	0
咦***污	1	5	这款面膜的精华很多，敷到脸上以后还可以再把里面的精华涂在脸上。面膜的贴合度也很高，材质也很舒服柔软，除了有点冰，冰凉以外，其他都很舒服。所以建议大家冬天敷面膜的时候，先用热水把面膜捂一下。这款面膜使用的时候没有任何的刺痛或不适感，用完了之后也没有出现红肿或者是痘痘的情况。补水效果很好，之前脸都干到起皮了，敷完之后第二天早上起来就感觉水润了很多。总体而言，这是一款相对比较平价的面膜，可以作为日常补水使用。	涂抹免洗睡眠面膜	14	0
兵***子	1	5	质量很不错，效果良好，省事省时间省力。关键是京东快递特别给力，昨天下单一般第二天最多第三天就送到了门口了。感觉真的不错。	涂抹免洗睡眠面膜	14	0
u***b	0	5	面膜保湿效果很好噢，外出旅游携带方便，用完还会买的		14	0
1***p	1	5	不错不错，用着很方便，本人比较懒超级的喜欢用这种睡眠面膜，不用洗脸，一下子买了好几个，面膜一直用这个牌子，很喜欢，补水真的没得说	新品【免洗睡眠面膜】16支装	14	0
后***5	1	5	就很棒，两个面膜交叉这用产品质感很好使用感受很喜欢适合肤质干皮因为我是	涂抹免洗睡眠面膜	14	0
一***女	1	5	面膜很服帖，敷完后续不擦水乳脸也润润的，一共买了四盒不一样的，最喜欢的就是这个了。		14	0
****m	0	5	回购过好多次了非常喜欢，面膜很滋润很好用	【免洗睡眠面膜】16支装	14	0
x***u	1	5	美迪惠尔Mediheal水润舒缓安瓶面膜片盒片富含整瓶安瓶精华润泽水光透亮保湿可莱丝韩国进口这款面膜之前有用过，用过好几个类型的，黄色的，绿色的，还是觉得蓝色这款最好用，补水很好的，而且做活动有优惠，价格合适，性价比很高呢，这次老公买了四盒，能用一段时间了，赞	新品【免洗睡眠面膜】16支装	14	0
****x	0	5	很舒服使用感受一直在用适合肤质各种皮肤补水效果满意	涂抹免洗睡眠面膜	14	0
昵***中	1	5	老婆让买的面膜，每次京东做活动都会采购，非常划算，用完很水润，保湿效果出错，搭配其他面膜一起买的，持续支持京东，希望能有更多的给力的活动	新品【免洗睡眠面膜】16支装	14	0
****f	0	5	睡前用一个，第二天皮肤润润的，直接清水冲洗很方便		14	0
****w	0	5	很好用，早上起来脸滑滑的，一点都没有那种腻腻的感觉	新品【免洗睡眠面膜】16支装	14	0
y***y	1	5	免水洗很方便补水效果非常补水喜欢		14	0
柠***呢	0	5	用了之后来评价的。上脸很水润，重点是不用洗哈哈。很方便。		14	0
我***子	1	5	不错很好，非常完美，价格合理，皮肤白了	【免洗睡眠面膜】16支装	14	0
N***W	0	5	大品牌，好品质，非常喜欢的一款产品，非常棒o￣︶￣o	涂抹免洗睡眠面膜	14	0
2***l	1	5	方便实用，效果很好，一袋可以均两次使用，价格实惠，物流也很快		14	0
谁***9	1	5	一款免洗面膜，坚持每天都在用，水水的非常舒服。	涂抹免洗睡眠面膜	14	0
1***p	1	5	好用，吸收特别快，现在天天晚上跟水精华调水疗用，特列省钱	涂抹免洗睡眠面膜	14	0
u***v	1	5	一直用这个牌子的面膜，很好用到家立马使用补水效果绝绝子，大家可以买买买。		14	0
****9	1	5	非常的不错独立小包装，使用方便，好用又回购，保湿又滋润	涂抹免洗睡眠面膜	14	0
j***P	0	5	非常好用的面膜，补水效果也特别，特别时候偷懒的时候		14	0
雪***2	1	5	发货速度很快，快递小哥也给力，收到无破损。这款面膜是睡眠面膜，使用方便，是款懒人面膜。而且使用后很保湿。买来给孩子学校用很方便。	新品【免洗睡眠面膜】16支装	14	0
1***p	0	5	目前还没用，前面的面膜还没用完，但京东物流是超级快呀～	新品【免洗睡眠面膜】16支装	14	0
s***0	1	5	第一次购买这个品牌可涂抹的面膜，小小一袋我能分两次用，独立包装用着很方便据说涂抹的效果比面巾式面膜更好，先使用一段时间看看有新年促销活动时购入，价格很合算，再有实惠活动的话还会回购下单后第二天就送货到家啦，迅速	涂抹免洗睡眠面膜	14	0
木***槿	1	5	很好用睡前涂上去稍微晾一下皮肤水嫩嫩的	涂抹免洗睡眠面膜	14	0
u***v	0	5	这个是免洗面膜，特别补水，我是大干皮，用后第二天皮肤特别水嫩，以前是买别的东西送的，用后感觉不错，又买了两盒，正好赶上活动，太划算了，会继续光顾的	涂抹免洗睡眠面膜	14	0
小***鹏	1	5	很好的给妈妈买了四盒够她用两月了	涂抹免洗睡眠面膜	14	0
X***熊	0	5	非常喜欢，很好呢	涂抹免洗睡眠面膜	14	0
u***h	1	5	别的不说，出门的时候真的是很方便携带，小小的一个算起来比贴的面膜还便宜，点赞	涂抹免洗睡眠面膜	14	0
****3	0	5	补水效果很好，最主要敏感肌可以用，很满意		14	0
****P	0	5	面膜收到了，用了一段时间了，效果很好，补水效果不错		14	0
****9	0	5	东西用起来不错，买来给家里人洗完澡补水面膜很不错了～～～～～～～	新品【免洗睡眠面膜】16支装	14	0
殇***情	1	5	以前一直用的他家的美迪惠尔的面膜，不过没有用过这款水润保湿面膜，其他的面膜种类我都有用过，效果蛮好，也没刺激的气味，毕竟大牌子，值得信奈，活动买的，物美价廉	涂抹免洗睡眠面膜	14	0
王***宠	1	5	这款新品包装盒比面膜贴的盒子要小还可以哦保湿效果用着很方便	新品【免洗睡眠面膜】16支装	14	0
****c	0	5	超级补水的一款睡眠面膜，巨补水，推荐给仙女们哦	涂抹免洗睡眠面膜	14	0
****9	1	5	非常的不错满特别的睡眠面膜，独立小包装，使用方便，免洗保湿补水	涂抹免洗睡眠面膜	14	0
****b	0	5	一直使用的产品很是西瓜	涂抹免洗睡眠面膜	14	0
****7	0	5	婆婆最喜欢用的面膜，家里囤了好多了，用完之后第二天脸滑滑的	新品【免洗睡眠面膜】16支装	14	0
****c	1	5	一直听说这款面膜好用从来没用过这次活动很给力就下单了好几包屯着备用一到货就用了一片感觉不错确实还不错哦	涂抹免洗睡眠面膜	14	0
****m	0	5	很好，回购好多次了，敏感肌可用，会一直使用的		14	0
尼***虎	0	5	一直在用，对敏感肌很友好，推荐，本人混油皮。		14	0
沐***l	0	5	正品，棒棒哒，双搞活动买的，价格很优惠，总而言之挺好的，大品牌值得信赖，质量很过关，品质有保障，相当不错的选择，室友看我用也想买，我都推荐了，京东物流也是一如既往的快	涂抹免洗睡眠面膜	14	0
s***阳	1	5	不错。性价比很高。很满意。价格实惠。大品牌，值得信赖。	涂抹免洗睡眠面膜	14	0
王***y	0	5	非常好用，第二天洗脸明显感觉皮肤滑滑的		14	0
****j	0	5	用起来很方便，补水效果好，很适合懒人使用。	涂抹免洗睡眠面膜	14	0
j***y	1	5	懒人必备呀晚上洗完脸，涂上，很舒服		14	0
航***见	0	5	经常购买，用着皮肤很光滑细腻，特别保湿		14	0
****B	0	5	特别好上脸爆水珠的那种很喜欢		14	0
如***r	1	5	补水效果超好，皮肤急救用它太给力了，爆赞		14	0
过***6	1	5	不错，很好使用感受挺好的适合肤质干皮没踩坑		14	0
x***M	0	5	上次用过后感觉好用，这次活动续集买了，物美价廉		14	0
****s	1	5	使用了价保，又节约了几块钱，面膜一直好用，很方便	涂抹免洗睡眠面膜	14	0
****p	1	5	面膜还是很温和的，敷着也是蛮舒适的		14	0
小***1	1	5	超级好用，本来是买面膜送了这个体验，果断下单回购		14	0
****x	1	5	第一次买这种睡眠面膜，用了一支，感觉很方便，特别补水滋润，打算再买几盒换着用，之前买的全是面膜纸贴那种，买了一大箱子，够我用半年了，再买点睡眠面膜换着用，估计能用一年了，哈哈哈，囤货节就是要买买买	新品【免洗睡眠面膜】16支装	14	0
****l	1	5	好用，清爽不油腻，补水效果很好	涂抹免洗睡眠面膜	14	0
于***y	1	5	很好，活动便宜，京东送货速度快，态度也好，很满意，会继续支持，再次购买		14	0
r***y	1	5	很好用的很润的面膜，而且精华很多		14	0
蒲***海	1	5	补水的扛把子，真心的推荐，护肤，保养券，补水妥妥的		14	0
小***u	1	5	懒人免洗面膜，很方便，抹完水润润的		14	0
圈***n	1	5	很方便，每天睡前涂抹在脸上，很舒服。		14	0
S***8	0	5	性价比很高，配送超快，希望是正品，好的话还会回购的	【免洗睡眠面膜】16支装	14	0
m***y	1	5	挺好的，很顺滑，敷完之后皮肤滑滑的		14	0
u***7	0	5	很好很喜欢很满意，保湿效果很好，		14	0
u***n	1	5	一直很喜欢用这个品牌，比较适合干性肌肤	便携装-补水保湿睡眠面膜16条	14	0
r***l	1	5	我喜欢了，味道不怎么强烈，很滋润		14	0
胡***定	1	5	日期新鲜，价格很便宜，送货很快，一直京东		14	0
马***8	0	5	一直在用可莱丝的面膜，补水效果非常好这次买的这个，很适合冬天使用，也适合我这样的懒人，洁面涂抹拍打吸收，水珠状的很好吸收而且不粘腻值得种草哦	涂抹免洗睡眠面膜	14	0
****s	0	5	产品质量很好，用起来水水的，下次还会再来的		14	0
u***j	0	5	好用，很方便，不用清洗，效果挺好的		14	0
于***r	1	5	很喜欢这个面膜。揉一揉就出水了。		14	0
****4	0	5	使用感受很好一如既往的好评好评好评好评		14	0
Z***0	1	5	不好意思，评价来晚了，物美价廉，我一直都喜欢京东购物		14	0
h***7	0	5	好用，超级舒服，补水效果好		14	0
****p	1	5	第一次买，包装很小，用好继续购买，希望有点效果。		14	0
木***_	1	5	好用，分量多，涂抹很舒服		14	0
j***0	1	5	晚上睡觉前使用，一晚都很滋润		14	0
_***4	0	5	真的超好用，会无限回购，性价比太高了	涂抹免洗睡眠面膜	14	0
香***u	1	5	京东送货神速，搞活动很优惠，有需要再来买买买		14	0
小***_	0	5	包装超级好，快递很快，期待补水效果	涂抹免洗睡眠面膜	14	0
f***1	1	5	非常好用，新出的，用完早晨起来皮肤特别光滑		14	0
J***i	0	5	很好，以前用过一次朋友给的觉得不错，就自己买了	涂抹免洗睡眠面膜	14	0
g***1	0	5	很水润能保持到第二天早上起床，不错		14	0
l***宝	1	5	买来囤货用的，补水效果很好，喜欢用		14	0
爱***周	0	5	非常好很水润用了很积极他们家的了		14	0
****v	1	5	用过之后特别水润价位也很优惠	涂抹免洗睡眠面膜	14	0
鸣***枫	1	5	非常好啊，很好用，趁着这次便宜，囤起来，多多的。		14	0
w***r	1	5	京东直营，质量放心，面膜用着也很好。		14	0
****8	1	5	很水润使用感受补水效果很好适合肤质都能用吧		14	0
****2	0	5	很好很舒服很好很好很好		14	0
古***n	0	5	到货速度非常快，包装完整无缺，用完再回购		14	0
精***孩	1	5	用起来很好，味道也挺好的		14	0
君***爱	1	5	很水润的一款面膜，不错，睡前涂一下也很方便。		14	0
u***9	1	5	京东物流很快，送货师傅服务态度赞赞赞赞赞		14	0
u***2	1	5	很实惠，喜欢喜欢喜欢	涂抹免洗睡眠面膜	14	0
****5	0	5	很不错，昨天下单今天就到了，给力		14	0
才***狸	1	5	挺好的，很保湿，老妈很喜欢		14	0
香***儿	0	5	很好用每天一片不心疼哈哈哈哈		14	0
****待	0	5	面膜很好。很不错。水润		14	0
j***4	1	5	超级补水，第二天脸嫩嫩的	【免洗睡眠面膜】16支装	14	0
柳***8	0	5	美迪惠尔性价比超高，补水没得说		14	0
****h	0	5	产品质量好，效果明显，物美价廉。	新品【免洗睡眠面膜】16支装	14	0
x***7	1	5	面膜很好用，免洗，很方便		14	0
天***8	1	5	多次购买了，很好，性价比不错。		14	0
****3	1	5	好看，包装的很好，期待效果。嘻嘻	新品【免洗睡眠面膜】16支装	14	0
****w	1	5	非常好，价格实惠，质量靠谱，值得购买		14	0
东***面	1	5	趁着双十一入手，性价比非常高，很划算。	涂抹免洗睡眠面膜	14	0
****R	1	5	非常清爽，一点都不油腻	涂抹免洗睡眠面膜	14	0
m***1	0	5	挺好用的，不油腻。很方便	涂抹免洗睡眠面膜	14	0
x***鑫	1	5	好用，好用，好用，买过很多次了		14	0
g***1	0	5	很好用，很保湿，满意满意		14	0
s***r	1	5	一直用他家的面膜，从之前是可莱丝的时候就在用，很好用		14	0
等***沫	1	5	面膜很好用，下次会继续囤货	涂抹免洗睡眠面膜	14	0
****p	0	5	物流很快，线价比较高，值得购买。		14	0
r***y	1	5	很好用的面膜，不粘很润		14	0
z***h	1	5	非常好，物美价廉，安逸安逸		14	0
****k	0	5	第一次用这款，补水效果超好		14	0
****e	0	5	非常湿润，懒人神器，真好		14	0
咿***2	1	5	特别补水用完很湿润		14	0
u***k	1	5	超级补水，使用方便，冷藏更好		14	0
u***o	0	5	物流比较快，很好用的产品		14	0
j***i	1	5	晚上使用很方便，应该会回购		14	0
M***3	0	5	非常实惠，物流速度超快，太满意了		14	0
陌***7	0	5	超级好用，一下买了好几盒	涂抹免洗睡眠面膜	14	0
h***2	0	5	睡眠面膜超级方便，但晚霜用	涂抹免洗睡眠面膜	14	0
t***I	1	5	宝贝收到了，东西很不错，值得购买。		14	0
w***d	0	5	很不错，黑色面膜最好，精华最多	新品【免洗睡眠面膜】16支装	14	0
****2	1	5	这种小包装的不错，很好用		14	0
****e	0	5	包装很精美，还没有开始用		14	0
B***7	1	5	还没使用，但这个价格真的超值	涂抹免洗睡眠面膜	14	0
z***时	1	5	买过家人的，表示很满意。		14	0
