user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
信***3	1	5	面膜收到了，用了一下感觉挺好的，没有刺激性，用完皮肤滑滑的。产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们。好用。	【改善暗沉亮肤】维生素面膜	7	0
梦***神	1	5	都快用完了，才来评价，补水效果真的很好，而且经济实惠，比去美容店强多了，买了好几个款式的，希望坚持使用有效果，爱美的女孩儿买起来	【改善暗沉】维生素面膜	7	0
x***5	1	5	气味很清香，非常好闻，完全没有酒精味使用感受很好适合肤质不知道，我是油性皮肤，还比较合适补水效果很好，早上做的话，一天皮肤状态都比较好贴合效果很贴合其他特色性价比高	【改善暗沉】维生素面膜	7	0
蓝***新	1	5	特别喜欢的一款面膜，精华液特别足，特别多，一点也不稀，很粘稠，一点也不油腻，用着特别舒服，很喜欢，好评好评好评	【改善暗沉】维生素面膜	7	0
S***咚	1	5	很好保湿效果很好清洁效果很好我的肤质混合皮肤。含有维生素C，提亮肤色的，坚持用就有效果，一点也不刺激，使用于任何皮肤	【改善暗沉】维生素面膜	7	0
蓝***爱	1	5	用过之后感觉很不错，对于皮肤敏感有明显的改善效果，每一个都是独立小包装方便携带，工作之余旅游外出都随时用，发货快我很满意	【改善暗沉】维生素面膜	7	0
****c	1	5	这款可以改善皮肤暗黄哦，一直用着的，现在皮肤没有那么暗沉了，皮肤状态超级好，精华很多，巨补水，可以修复，面膜我只用美迪惠尔的，大品牌，做活动性价比很高的，已经推荐给朋友了。本人混油性敏感性肌肤，用着完全没问题的，很补水，超级保湿	【改善暗沉】维生素面膜	7	0
w***g	1	5	老婆一直就用这一款面膜，皮肤很好，还会继续购买，老婆我爱你哟	【改善暗沉亮肤】维生素面膜	7	0
h***5	1	5	上脸比较滋润，很服帖，温和，敏感肌用着也不刺激～～补水效果还不错，夏天用也比较清爽。揭掉面膜，水水的，算是比较～物美价廉的了	【改善暗沉】维生素面膜	7	0
s***o	0	5	美迪惠尔韩国品牌，面膜精华很多的，大大的一张能够完美贴合脸部，补水效果很棒，很明显，皮肤不紧绷，温和不刺激，还在犹豫的你不妨来试试	【改善暗沉】维生素面膜	7	0
糯***木	1	5	据说有补水提亮的效果，熬夜导致皮肤暗沉发黄没光泽，熬大夜的时候就用来敷一片，第二天皮肤水水嫩嫩的，效果很不错，乘着活动囤很划算	【改善暗沉】维生素面膜	7	0
c***1	0	5	趁活动买的，买了很多盒，补水美白修复都入手了，挺好的，有辨认标识，是正品，撕口容易，精华液也很多，敷完很舒服，我没有洗就直接睡了。	【改善暗沉】维生素面膜	7	0
吴***1	1	5	分量足，保湿水很多使用感受贴在脸上很舒服，用了以后皮肤滑滑的，水水润润的，很舒服。我是干皮用了特别好补水效果补水效果明显，也挺滋润的，很不错。贴合紧密很服帖，特别好其他特色这款面膜尺寸刚刚好，敷很舒服，没有什么刺激，效果很好。	【透亮美肌】维生素面膜	7	0
w***4	1	5	这个价格～听说便宜的都是国内代加工的，但是我觉得还好，也挺好用的，精华也足够了，昨天我老公敷了一片这个，没有过敏，而且精华多，味道也是熟悉的味道，个人觉得这款太划算了，物有所值。优使用感受无其他过敏情况适合肤质干性补水效果好贴合效果好其他特色品牌不错	【改善暗沉】维生素面膜	7	0
林***o	1	5	分量很大，很快就到货了，很多年以前用过，这次看到活动又买了一些回来，包装和以前不一样的了，不知道好不好用，但是很便宜吧，也不知道是不是正品呢，用过再来追平，应该还可以的吧，京东物流是真的快这个是韩国的牌子，应该	【改善暗沉】维生素面膜	7	0
小***彡	1	5	好用还实惠，真的很好，面膜是正品，查询过了，很喜欢，很轻薄，贴合脸部，水水润润的，使用感非常舒服，我觉得对毛孔粗有改善的作用，我收到就开始用了，脸上的毛孔现在变得很细腻，看不大出来了，效果挺明显的，比我之前用过的面膜都要好，很满意的一次购物，会用下去的，肤色也提亮了，越来越细腻，面膜数量好多可以用好久，物美价廉。很好用，分享给身边的朋友了。	【改善暗沉亮肤】维生素面膜	7	0
Y***q	0	5	这款面膜确实挺好的，感觉里面的精华满满的，敷在脸上润润的，特别是在面部比较缺水的地方，将袋子里的剩余的精华液，再补充一下效果特别好。	【改善暗沉】维生素面膜	7	0
努***人	1	5	现在满大街都是网红，越来越多的人注重皮肤保养了，大家都把脸看得很重要，确实是这样，脸面是一个人的第一印象，用了这款面膜，感觉很滋润。	【改善暗沉】维生素面膜	7	0
潇***楠	0	5	质地柔软细腻丰富营养液不干皮产品质感产品质量非常好无限回购使用感受使用起来不粘不腻不油，清爽中带着浓浓的营养液觉得营养很丰富，推荐大家购买适合肤质适合油皮，混油皮干皮，混合型皮肤用着不过敏很舒适补水效果补水力超强	【改善暗沉】维生素面膜	7	0
天***苗	1	5	第二次购买，非常好用，非常滋润，保湿效果也非常好，上脸非得服帖。非常滋润适合肤质适合任何肤质，补水美白杠杠的，快递非常给力，以后就是这个面膜了	【改善暗沉】维生素面膜	7	0
1***p	0	5	超级超级好用。很多年以前就用过这个牌子，用的是蓝色的和黄色的，蓝色的补水效果很好，这次又入手了其他颜色的，都很好用，非常推荐。	【改善暗沉】维生素面膜	7	0
玉***粒	1	5	很久没有用过美迪惠尔的面膜了，高中的时候喜欢用，现在工作了，而且面膜可选择的种类更多了，很多国货面膜也很好，看京东做活动挺便宜的，就屯了四盒，还不错，好用	【改善暗沉】维生素面膜	7	0
****f	1	5	美迪惠尔的忠实粉丝身边很多爱美的姐妹都在用这个牌子的面膜，物美价廉呀性价比很高而且又是大品牌京东自营用起来更放心安全针对不同肤质，有不同款的面膜，每次趁活动买来囤货特别是补水效果真的很好化妆之前贴张面膜，妆容服帖一整天真的很赞	【改善暗沉】维生素面膜	7	0
u***1	0	5	物流很快，快递小哥很好，给送到了楼上，一直买这个牌子，感觉效果很不错，到冬季了，应该多敷敷面膜，没有什么特殊的味道，会一直支持这个牌子，支持京东。	【改善暗沉】维生素面膜	7	0
春***天	1	5	一直很喜欢这一款面膜，特别好用，对于皮肤暗黄的人来说，效果是很明显的，而且用完皮肤很水润，有光彩，很细腻，有坚持使用，我一般一周两次，效果特别好，每次敷完面膜都水水润润的。	维生素面膜	7	0
麦***子	1	5	感觉很好用哎，之前是一直都是从朋友圈听闻这个牌子，今天终于买来用一用啦，等了一天面膜终于收到了，包装是很精美的，晚上迫不及待开始敷面膜，打开的时候感觉有股淡淡的香味，挺好闻的，里面的精华液也很多哎，但都没有多余的，面膜纸薄，但是不容易破，服帖，敷完之后，感觉脸部很水润，保湿效果也很好开心开心开心	维生素面膜	7	0
嘻***歪	1	5	之前都用的蓝色补水的，看了面膜测评以后，确定面膜成分安全的，补水效果也是排名靠前的，果断再入手了其他的效果的，囤了一整箱的面膜，非常满意，每周坚持敷面膜，内到外做好保养	【改善暗沉】维生素面膜	7	0
3***u	1	5	这次买了这个品牌的面膜的好几款面膜，打算分别试用一下，看看效果怎么样，以前一直用的蓝色款的，用起来很好，补水效果不错，试完再购买。	【改善暗沉】维生素面膜	7	0
温***呀	0	5	很棒棒，用起来很舒服，补水效果非常好。面膜纸非常柔软。补水效果超级强，用完立马嫩嫩的。混合型都可以用。杠杠滴，敷完效果特别明显。	【改善暗沉】维生素面膜	7	0
何***子	1	5	感觉很好用这款产品非常细腻手感顺滑，和水嫩，肌肤感觉很舒服，京东商城物流很快，值得拥有	维生素面膜	7	0
w***u	1	5	这款面膜的效果很不错晒太阳之后赶紧敷一片皮肤会及时的补水而且提亮的效果很不错有活动的话还会继续回购的使用感觉也很不错	【改善暗沉】维生素面膜	7	0
****c	1	5	面膜质感很好比较薄使用感受面膜使用起来非常舒服因为比较薄适合肤质面膜适合各种肌肤吧补水效果面膜补水效果不错，用后皮肤光滑透亮贴合效果面膜贴合多很好不错	【改善暗沉】维生素面膜	7	0
不***呢	1	5	面膜质地柔软细腻，光滑透亮，有点厚，贴在脸上还挺舒服～补水效果还可以吧～没有什么副作用美白没有感觉到，毕竟才用了两贴应该所有肌肤都可以接受～赞赞我们的大京东，物流超级快，快递员也特别负责认真～	【透亮美肌】维生素面膜	7	0
j***N	1	5	东西收到了，物流速度很快，到手后包装很严实，没有一点的损坏，拿到手就迫不及待的拆开敷上了，感觉非常清爽，滑滑的，水分特别大，效果棒棒的	【改善暗沉】维生素面膜	7	0
糖***o	0	5	这款面膜很补水，多次购买了，补水效果很好，保湿滋润，面膜质感不错。敷完面膜第二睡醒起来皮肤很滋润，很补水。不会干燥大品牌值得信赖	【改善暗沉】维生素面膜	7	0
****j	1	5	这款面膜也有保湿的功效，同时主要功效是提亮肤色。整体感觉比较好，会经常回购。家中常备京东上购买性价比极高，配送速度好小哥服务态度好。	【改善暗沉】维生素面膜	7	0
_***梦	1	5	一直在用的面膜，每逢，双都可劲囤货。这款面膜性价比很高，温和水润不刺激，很服帖。北方天气干燥，每晚来一片，贴完偷懒也不洗脸直接睡觉，第二天起来皮肤该是水润的。	【改善暗沉】维生素面膜	7	0
夏***线	1	5	产品质感很好，使用感受很好。补水效果也很好。购买了很多片儿。用起来感觉不错。值得购买，已收藏，并且推荐给身边的朋友们。京东商品品质保证，将由京东。知识清单。	【改善暗沉】维生素面膜	7	0
****m	1	5	之前朋友推荐用过蓝色包装的面膜，补水效果很好。昨天看到京东秒杀这个含有维C，可以去黄补水，就果断购买了，因为我经常暗夜，脸色发黄，期待使用后的效果。京东快递很快哦，包装也很好，谢谢	【改善暗沉】维生素面膜	7	0
清***正	1	5	产品质感不错。高级货，一眼就能看出来使用感受东西不错，用起来方便适合肤质适合所有的肤质。拿给男朋友用，东西也好，油性皮肤也用得上补水效果补水效果好，水呼呼的贴合效果与面部贴合的不错其他特色快递快，没有了的时候可以很快补货	维生素面膜	7	0
u***4	0	5	之前用就挺好的，双十一活动确实划算，之前三盒，这次四盒，感觉很合适，多屯一些，补水效果不错，用完之后感觉皮肤很好，不错	【改善暗沉】维生素面膜	7	0
****9	1	5	听说这个面膜很久了，不过是第一次买，搞活动买很划算。面膜贴上很服帖，美容液很多，希望能起到补水的作用，一星期应该能用二三次	维生素面膜10片	7	0
****k	0	5	宝贝收到了，这个牌子的面膜之前用过几次，补水效果不错，用完脸很水润，很舒服这次买了四种不同功效的，双十一做活动价格很合理，有需要的亲们赶紧入手吧	【改善暗沉】维生素面膜	7	0
****r	1	5	产品质感轻薄，棉质感，不刮脸。吸收效果好，营养物质含量多，都能被很快吸收。本身肤质是干湿肤质，应该适合各种肤质。补水效果不错，吸收快，脸部晶莹透亮。贴合皮肤，不易滑落。性价比高，品牌搞活动购买的，打了折。	【改善暗沉】维生素面膜	7	0
h***g	1	5	一下买了盒，还挺优惠～现在用的剩两个半盒了～我角质层薄，皮肤非常敏感，一般的面膜都不敢用，刺激～这个面膜可以，不刺激～	【改善暗沉】维生素面膜	7	0
l***3	1	5	包装精美，很严实，没有破损。面膜很容易贴到脸上，材质也比较舒服，皮肤吸收很好适合肤质应该是大部分肤质都适合吧补水效果补水效果很好，敷完感觉很舒服贴合效果非常适合我的脸型，不会余出很多，大小合适，也比较服帖	维生素面膜	7	0
****f	1	5	真是补水面膜中的精英大爱化妆之前贴一张面膜，然后化妆不卡粉，很服帖一整天，身边很多姐妹都在用这个牌子的补水面膜，精华液特别多，我贴完面膜之后把多余的精华液涂抹在脖子上，毕竟是大品牌推荐购买，爱美的姐妹们放心使用京东自营更安全放心，而且比实体店优惠很多快递小哥，辛苦了暖心的服务，让人感到很贴心	【改善暗沉】维生素面膜	7	0
****z	1	5	膜上水液很足使用感受这种是第一次用感觉还不错，没有太大的味道感觉各种肤质都适合，我是混合型的皮肤，用上皮肤很湿润的补水效果很好	【改善暗沉】维生素面膜	7	0
小***y	1	5	我的皮肤有点暗沉，贴心的客服建议我买了这款补水保湿，提亮肤色的，买了四种不同的类型，这个还没有贴呢，用后会继续加评，物流很给力，快递很快，每次都会打电话提醒。	【改善暗沉】维生素面膜	7	0
迁***子	0	5	面膜双十一买的价格很优惠，天天用也不心疼，。保湿效果挺好的，面部很贴合，具体的功能性效果，还得用一段时间才能知道哦	【改善暗沉】维生素面膜	7	0
****m	1	5	很好用，很薄，香香的味道使用感受我个人觉得值得拥有，值得购买适合肤质我是敏感肌肤，用的不好皮肤就过敏，用了这款面膜就不会，也不痒也不红，挺好的补水效果个人觉得补水效果真的非常好贴合效果贴合的刚刚好，几个地方都有个小口，厂家想的很周到	【改善暗沉】维生素面膜	7	0
刘***5	0	5	很好用，香香的，用了好几年这个面膜了，趁着有活动一次买了很多，给婆婆也买了一些，一起变美吧，哈哈哈	【改善暗沉】维生素面膜	7	0
A***t	1	5	这款面膜双十一购买了很多主要原因就是好用啊敷在脸上很滋润秋冬天气在热水泡一下再敷更完美用完以后用清水洗了抹水乳宝宝肌就有了推荐大家购买	【改善暗沉】维生素面膜	7	0
j***i	1	5	这个品牌相信很多人都知道，非常值得推荐的一款面膜，家里面膜刚刚用完，又买了盒，面膜材质还是很舒服的，袋子里面精华液很多，用不完的精华还可以滋润下胳膊腿部进行按摩，吸收也很快，非常喜欢，小宝宝们可以入手了	【透亮美肌】维生素面膜	7	0
Z***飘	1	5	之前买了一个蓝色包装纯补水的，这回看着活动又便宜了就又囤了一点货。买了不一样的试试效果好不好。买着了四种款式，都很快的到货了。京东就这一点好	【改善暗沉】维生素面膜	7	0
l***2	1	5	超好用，用完不觉得油腻，第二天起来，脸光滑的，超水嫩使用感受味道不是很大，面膜很服帖，而且材质挺轻薄的适合肤质混油冬天有点偏干的补水效果补水效果可以，挺好的贴合效果服帖	【改善暗沉亮肤】维生素面膜	7	0
因***i	1	5	面膜纸质薄厚适中，贴和人脸，水分很充足，个人觉得很合适。使用后感觉的确变白的同时皮肤看起来也更亮了。干皮油皮都合适，这个可以平衡脸部的水油补水效果补水效果一般般，专主要的感觉是提亮肤色很明显。大小合适，贴合度也不错。其他特色有待观察。	【改善暗沉】维生素面膜	7	0
****f	0	5	很好，一直使用使用感受效果好适合肤质所有肤质	【改善暗沉】维生素面膜	7	0
****肃	1	5	这款美迪惠尔面膜含维生素VC，用起来很舒服很滋润，补水保湿的效果挺好的，男女都适用，味道清清爽爽的。韩国进口的老品牌，在京东自营店购买才放心。价格适中，多买更优惠。	【改善暗沉】维生素面膜	7	0
霞***仙	1	5	面膜纸很薄，很舒服，透气使用感受清爽不油腻，非常舒适适合肤质干性和油性补水效果比较好贴合效果刚刚好，贴在脸上大小也合适其他特色一如既往地好用做活动买的，价格也很划算，一次性买了四盒	【改善暗沉】维生素面膜	7	0
e***3	1	5	这两款是买来全家一起用的。价格实惠，滋润效果好。味道清新，吸收快，精华超多。每次都是先敷脸分钟，然后再敷颈部，非常好用。	【改善暗沉】维生素面膜	7	0
阿***3	0	5	特别温和舒服，对于干性敏感性肌肤的人来说，特别适合舒服，没有任何扎扎的刺痛感觉，蓝色，黄色，还有现在这款全都毫不犹豫入手，搭配着用，效果更明显，三盒还有安瓶增送，实惠的不要不要的，果断的再囤货，京东不仅送货快，还有保价，信任度倍增，赞～	【改善暗沉】维生素面膜	7	0
王***6	0	5	美迪惠尔的面膜，真是无限回购款价格不高，敷几天就能看出来皮肤状态好了一些而且不刺激皮肤不管哪一款用着都很好，值得入手	【改善暗沉】维生素面膜	7	0
****i	0	5	我本来是敏感性皮肤，有的面膜试用之后都会过敏，这款面膜一直是我朋友使用的，后来给我带过来我使用过一次，不过敏，有股子淡淡的清香味道，刚开始使用的是黄色的胶原蛋白，很好使，后来又买的同系列的每一款，使用这都很不错，敷完面膜之后再敷脖子，皮肤会很白，第二天早上起里皮肤也很好，里面的面膜精华也很多，会一直购买这款面膜的，很不错	维生素面膜	7	0
z***6	0	5	有种硅胶的细腻感，敷在脸上很舒服使用感受吸收的效果很好适合肤质适合正常肤质，用着特别舒服补水效果补水效果很好，晚上用，第二天早上感觉皮肤特别湿润贴合效果贴在脸上凉凉的，没有任何不适。	【改善暗沉】维生素面膜	7	0
K***狂	1	5	很服帖，一直在用这个牌子很多年了使用感受干皮使用有点干适合肤质油皮，中性皮补水效果一般般，专注提亮肤色的没办法我干皮对补水很挑剔一如既往很服帖包装还是很人性化的	【透亮美肌】维生素面膜	7	0
枪***魂	1	5	质感非常滋润顺滑，用起来非常好使用感受补水特别补水秋冬很好用精华很多很多用起来很滋润适合肤质基本没什么禁区都挺好的补水效果非常好特别滋润贴合效果面膜材质用的不错很贴合其他特色有效期长	【透亮美肌】维生素面膜	7	0
u***t	1	5	物流速度很快，包装完好，每次双十一和六一八活动时，都会囤一些，比较好用，适合我，补水美白效果美美哒，价格亲民比较实惠，是正品，支持京东	【改善暗沉】维生素面膜	7	0
1***-	1	5	反复回购的一款面膜哦，补补水挺不错的，一次买了四盒，很便宜很划算，也挺好用，值得推荐的，上次买还是京东的时候，都挺不错	【改善暗沉】维生素面膜	7	0
峦***已	1	5	我是敏感性皮肤用了没有过敏觉得还是挺不错的面膜纸挺厚面膜纸上的钢印显得很有质感很大气面膜纸大小刚好总之很不错活动买的一次买四盒很便宜精华液稍微有点少十五分钟也差不多了一天两贴价格便宜	【透亮美肌】维生素面膜	7	0
小***菜	1	5	赶快下手吧无数次入手了太好用啦不输大牌子哦这次活动入手了很多价格超合适我的脸超级干敷上几贴就很润而且一盒十片很合适便宜	【改善暗沉】维生素面膜	7	0
****8	1	5	一口气买了很多面膜，活动买的，还不错，买来补水用的，感觉很可以了，嘿嘿嘿嘿，京东的物流非常快，开心，下次用完了再来买，哈哈哈	【改善暗沉】维生素面膜	7	0
0***n	1	5	买了个维生素的面膜，试一下好不好，习惯用这个产品了，没有过敏什么的，感觉不会对人体有害物质超标的，会继续购买，等用完了再评。日期很长，一包片。	【透亮美肌】维生素面膜	7	0
****9	1	5	贴起来很贴合面部皮肤补水效果很好使用完，第二天化妆一点也不脱妆适合肤质用不过敏一直都在用这款面膜补水效果补水效果很好用完了以后效果很明显很补水，特别棒其他特色价格便宜，性价比很高没有明显的酒精味儿赶上活动买的，很便宜	【改善暗沉】维生素面膜	7	0
****1	1	5	面膜纸是纯棉的，很厚实，很有质感的面膜使用感受冰冰凉凉的在脸上很舒服适合肤质任何肤质都可用，敏感肌肤也可以用补水效果这个品牌最大的特点，立竿见影贴合效果很贴合其他特色物美价廉，物超所值，活动的时候一次性买了十几盒每一种都想试试看看效果如何，期待	【改善暗沉】维生素面膜	7	0
u***w	0	5	比较薄，使用感觉一般使用感受，面膜水分少，敷面膜像贴纸一样适合肤质不知道，我是油性补水效果补水效果一般吧，不是很值得购买贴合效果贴合效果很好，很适合我的大脸其他特色快递速度快	【改善暗沉】维生素面膜	7	0
K***a	1	5	一直用美迪惠尔，补水效果确实很好，这次活动优惠力度大，很奈斯一次买了多件很划算	【改善暗沉】维生素面膜	7	0
****亮	1	5	包装很好使用感受特别保湿适合肤质干性皮肤补水效果每天晚上贴一贴，贴完特别舒服，水润贴合效果特别服帖一直用，之前在线下买，价格有点儿贵，这次京东搞活动，价格特别优惠。	【改善暗沉】维生素面膜	7	0
j***i	1	5	这一款面膜怎么说呢简单来说就是好用，打开之后质地清爽，面膜纸厚度适中，没有其他的味道，精华液非常容易被吸收，很舒服用起来。	【改善暗沉亮肤】维生素面膜	7	0
****5	1	5	用了很多这款面膜，精华液很多，很服帖，味道超级好闻，敷在脸上没有黏糊糊的感觉，精华液也很好吸收，性价比很高	【透亮美肌】维生素面膜	7	0
d***9	1	5	补水效果很好，面膜比较贴合，用起来很舒服，和我线下买的没啥差别，几款使用起来我自己感觉不到特别大的差异，反正补水效果都是蛮好的	【改善暗沉】维生素面膜	7	0
y***9	0	5	活动囤货盒，超级划算，补水效果很好，第二天早上起来皮肤很水嫩。	【改善暗沉】维生素面膜	7	0
王***v	1	5	使用的时候味道很好闻，质感很舒服，适合我这种油性皮肤。使用的过程很清凉，脸上感觉很水嫩。我是油性皮肤，很喜欢这款面膜，敷完面膜，我都会洗脸，脸上不会油哄哄的，很清爽。还有一股香味。补水效果分吧，比较适合春夏季使用。贴合程度很高，很喜欢，我脸小，可以覆盖整个脸部。价格优惠，我感觉我这样的也就适合这种消费水平了，双十一简直大量囤货三件四件大家记住啊哈哈哈	【透亮美肌】维生素面膜	7	0
大***0	1	5	生完娃以后天天熬夜，脸干有细纹，买面膜，保养起来，怀孕前一直用的都是这个，感觉还不错，孕期没敢用，现在接着用起来，快递很快哦，	【改善暗沉】维生素面膜	7	0
b***2	0	5	我比较喜欢的这个产品质感，比较服帖，补水效果很好，平时用的最多的就是蓝色补水这一款，其他款也在尝试，皮肤关键还是在补水呀，这次活动力度大，性价比很高，就多买了盒，这个日常护理必备单品，也不会过期，囤货就是，慢慢用。	【改善暗沉】维生素面膜	7	0
d***佳	1	5	这个是性价比最高的面膜，每次都会选一盒这个，其实美迪惠尔的面膜都很不错的，什么季节适合什么样的要一对自己负责，细心看清楚，如果对症的话没有效果不好的	维生素面膜	7	0
小***主	1	5	，比较满意京东物流，已经买过很多次了，补水效果很不错，第三，优惠力度也不小，所以赶紧买来囤货。护肤这东西，讲的就是坚持，没有捷径。哈哈哈	【改善暗沉】维生素面膜	7	0
S***c	1	5	用起来蛮舒服的，很温和，无任何刺激感。这款面膜主打补水亮肤，用了一段时间，确实有些效果。同时使用该面膜还有一种香味，蛮好闻的。本人肤质是那种易出油肤质，用了这款产品，没有感觉到任何不适。这款面膜的补水效果也是可以的，用完之后，效果还是蛮不错的。面膜尺寸挺大的，本人脸大，但依然可以完美覆盖。总体来说还是很不错的一款面膜。	【透亮美肌】维生素面膜	7	0
****u	1	5	面膜服帖自然，水润舒适买了三款面膜都很不错，这个是提亮肤色的性价比很好的一款面膜，平价又好用适合普通消费人群，推荐购买哦	【改善暗沉】维生素面膜	7	0
可***明	1	5	物流很快，第二天就到了，没有等很久。快递小哥哥还帮忙送上楼，态度非常不错。趁着优惠，一次性买了盒，综合下来，是十分划算的。可以用一段时间了，下次再来回购。	【改善暗沉】维生素面膜	7	0
小***-	1	5	夏天皮肤空调吹的很干燥，这款敷完很巴适，脸水润水润的，很喜欢，推荐给广大的仙女们，我是混油皮，用完可以的，改善暗沉估计还需要坚持一段时间	【改善暗沉】维生素面膜	7	0
s***1	1	5	产品一直在用的，正品保证。当初去韩国的时候就有买回来不少，觉得很好用，后来多次在京东购买的，值得推荐。这款面膜有多个效果的，补水效果挺不错。洗完脸，敷在脸上特别贴服，面膜上还有logo。物流快，一直支持京东。一般大件小物都会京东购买。值得购买和推荐使用哦。	维生素面膜	7	0
****i	1	5	在这四种中，维生素的精华液比较少，其他都可以拿出面膜后，还有精华可以倒出来加在面膜上，这个明显倒不出来了，但是面膜的材质还是非常不错的，贴在脸上感觉特别舒服，没有什么特殊的味道。都叫维生素了应该可以调理下皮肤。	【透亮美肌】维生素面膜	7	0
****z	1	5	美迪惠尔真的好用，买了好几盒了，有活动就囤一些。补水效果特别好，本人是混油皮也适用，很贴合皮肤，等用完了再来买。值得回购。	【改善暗沉】维生素面膜	7	0
三***水	0	5	柔柔弱弱的，舒服使用感受，非常好适合肤质很适合补水效果滋润，很滋润贴合效果附得好，不糙	【透亮美肌】维生素面膜	7	0
_***a	1	5	美迪惠尔这款面膜一直在用里面没有复杂成分而且超级补水用空了好几盒没有面膜用就回购这款而且还很合适价位合理	【改善暗沉】维生素面膜	7	0
****e	0	5	很好用，双十一买的超划算，质量也很好，面膜很服帖，我是过敏皮肤，但这款用的超舒服，里面的精华液也还可以，很滋润，面膜纸很薄很服帖，挺适合我的皮肤的，就是用了之后脸不白，希望可以出来几款美白面膜，要长期坚持使用，好用	【透亮美肌】维生素面膜	7	0
让***飞	1	5	用它家的面膜用了好多年了。补水效果是不错的，一直用的是保湿的哪款。但是这一款也是刚开始用，应该都不错。一个厂家出的。底子肯定好。不错。以后还会使用，这个价钱特别物美价廉。挺好的。挺亲民的，用完了，以后还会回购的。	【改善暗沉】维生素面膜	7	0
兜***7	1	5	摸起来还是挺舒服的。用起来凉凉的，滑滑的。适合缺水的肤质，补水效果超级耐丝总体而言，还是很不错的，特别适合油性肤质，其实油性皮肤就是缺水。我这种大脸都很贴合，所以放心购买啦价格不贵，活动时尤其给力		7	0
無***落	1	5	还没开始拆开用，之前用过蓝色包装的，超超级级的好用，贴在脸上很贴合的，水分也不是特别多的那种，刚刚好，之前用过其他的觉得不好用		7	0
****2	1	5	不错的选择，买了好几次了，不错的选择，很好用呢，很很多种功效的面膜，挺好的，不错的选择，任何人都可以用呢，挺合适的，可以的	【改善暗沉】维生素面膜	7	0
子***0	1	5	个人很喜欢的产品，滋润度高，面膜服帖，用后不过敏，尤其夏季和干燥季节，每天换着贴，让皮肤吸收不同营养，京东自营的做活动，很划算，囤货，时效，纸盒包装，无破损，送货师傅服务很热情，五星好评		7	0
豆***4	1	5	这个面膜用了好多年了，一直在用，无限回购，超级好用，面膜纸真的很贴肤，很水润，用起来很舒服，京东买的价格好便宜，性价比很高的一款面膜，适合长期使用，	【改善暗沉】维生素面膜	7	0
