user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
****w	1	5	一直都在用着这一款面膜，使用起来一直都是感觉都挺好的的，无论是产品的质量还是大小规格都非常合适，晚上吃过晚饭躺在床上敷上面膜感觉非常喜欢，吸收水分效果也挺好，用完之后感觉脸上皮肤也变好了。坚持使用下去吧。	【玄彬同款】水润面膜	1	0
可***哈	0	5	这款非常的滋润，精华也很清爽不黏稠适合肤质个人是中性皮肤，感觉用起来还是挺适合的补水效果补水效果感觉挺好的，一直在用的一款贴合效果面膜纸大小合适，用起来也很服帖，不会特别的硬	【爆卖2000w+片】水润面膜	1	0
达***德	1	5	柔软细腻薄如蝉翼使用感受有一股淡淡的清香扑鼻，使用后无紧绷感，皮肤水嫩软滑，无不良反应适合肤质锁水润肤适合各种肤质的人群补水效果深层补水效果棒棒哒，使用后皮肤似乎能掐出水来，很是舒服贴合效果面部贴合程度高，几近完美，各部位开孔位置不多不少，很严谨，贴在脸上走出门也不会感到突兀其他特色多效保湿细致润滑水份量大，除了敷脸外多出来的水份可以涂抹在身体的其余需要的部位，真是一举多得的产品	【热销爆款】水润保湿面膜	1	0
u***l	1	5	包装精美，用于日常补水，赶上京东活动很划算，便宜好用。面膜纸很薄，上面有logo，贴合度还不错，精华水份也足，每次敷分钟左右，每周都会敷个四五次，还会回购。	【玄彬同款】水润面膜	1	0
0***3	1	5	四件五折真的太太太划算了去海边玩回来卸完妆赶紧敷水我的小蓝哈哈哈哈真的巨巨巨补水，皮肤受损缺少用它准没错补水界老前辈	【玄彬同款】水润面膜	1	0
没***航	1	5	自营的物流就是快，包装也很严实没有破损。朋友推荐的第一次购买本人是油性皮肤毛孔粗大都说是皮肤缺水后来朋友就推荐的这款说补水效果挺好让我买来试试。用完之后再来追评。	【玄彬同款】水润面膜	1	0
0***3	1	5	想囤一抽屉的补水面膜哈哈哈哈刚好有活动四件五折买一送一的节奏啊真的巨巨巨划算精华液质地轻薄又好吸收，敷一片真的感觉脸蛋不渴	【玄彬同款】水润面膜	1	0
米***罗	0	5	物流快，用了水润润的，补水效果不错。做活动买的，特别划算，希望以后多做点活动。一个里面有片，目前用了片，用完后第二天早上洗脸很滋润，很好上妆。每包里面精华水挺多，湿润度不错。看着好使用感受补水感觉好适合肤质干皮补水效果可以贴合效果	【补水保湿】水润面膜	1	0
c***然	1	5	家中常备的补水面膜，补水效果肉眼可见，隔一天敷一次，保湿效果好，这款真的用了好多年了，京东活动价格非常美丽，用来囤货最合适不过了，很舒服的一款补水面膜	【玄彬同款】水润面膜	1	0
可***哈	0	5	已多次回购，用过很多平价面膜，这个面膜我用过很多次，精华液足，面膜纸比较厚，长期使用补水效果明显，用完之后脸明显变得水润，非常推荐，便宜实惠的一款面膜	【玄彬同款】水润面膜	1	0
****m	1	5	产品用了好几年▽一如既往地喜欢超级补水，很适合我适合肤质任何肤质，敏感肌也没有不适补水效果补水超级好。很贴合，不会有空隙	【玄彬同款】水润面膜	1	0
诺***茹	1	5	这个面膜已经用过很多次了，经常回购。这个面膜和非常服帖，大小刚刚好，水分也很多。用后不过敏。挺舒服的，补水杠杠的。两天贴一次。	【玄彬同款】水润面膜	1	0
****0	1	5	质量包装完好质感十足使用感受使用效果杠杠好保持肌肤弹性补水效果非常好适合所有所有肌肤类型补水效果补水效果杠杠滴，水嫩水嫩滴贴合效果大小合适刚好贴合面部肌肤	【热销爆款】水润保湿面膜10片	1	0
****p	1	5	面膜的效果非常好，很补水，价位合适吧，适合用吧，反正就用着试试看，好了再来买，不好的话就算了，先试试吧，无所谓的。反正也得用	【玄彬同款】水润面膜	1	0
Z***6	1	5	洁面后取适量爽肤水轻拍至吸收撕开包装纸，展开面膜敷于脸部使其紧密贴合脸部，分钟后取下轻轻按摩使剩余精华液完全吸收。我也是第一次用这个面膜，感觉有效果的，不错，对得起它的价格了。第二天感觉很不错，皮肤饱满。面膜纸，剪裁很好，服帖度好而且厚度给脸一种被精华满满覆盖的感觉。补水效果也不用多说了。很不错。和整个脸大小差不多，很贴合。做活动买的，很不错。	水润保湿面膜	1	0
h***9	0	5	产品超级好用，已经连续囤货好几次了，家里还剩好几盒，这又来买了。补水效果非常好，销量还这么高，怪不得大家都喜欢用，每个星期贴次面膜，保证面部补水非常好用。最近秋季，天气干燥，面部皮肤也比较干，上妆容易浮粉，已经连续用了好几个星期，现在面部皮肤非常光滑，化妆妆感也很好。	水润保湿面膜	1	0
y***8	1	5	活动时买的，比平时便宜一点点，以前一直用这个牌子，在屈臣氏买还挺贵的，这次一起买盒，满减活动真的很划算，用着效果不是说非常明显，反正这个价位还算挺好的。	【玄彬同款】水润面膜	1	0
d***9	1	5	买了种，试了两个，之前一直只用蓝色的那款，赶紧比较保湿，用了脸上很水，面膜的材质我也比较喜欢，现在天天待在空调房里面，脸特别干，所以面膜又要敷起来了	【玄彬同款】水润面膜	1	0
****容	0	5	趁着搞活动，买了很多系列的面膜，给上了岁数的我的脸补充哈各种营养，心想总比不敷面好，面膜精华液超多，敷完后脸部很滋润，味道清香好闻，物流也很快，用完还会再来的。	【玄彬同款】水润面膜	1	0
9***o	1	5	这个牌子的面膜第一次是朋友送的，真的好好用，补水效果太棒了，广州夏天放在冰箱里，冰冰凉凉的主要味道也很淡淡的很好闻亲们要用补水面膜的速度下手吧真的推荐好用	【玄彬同款】水润面膜	1	0
非***l	1	5	这款面膜外观美丽，产品质感很好，适合各种肤质，不睡效果不错，精华含量很多，贴合度也很强，物美价廉，十分优惠，包装设计，新颖大方同款面面膜买了好多，还没有使用，这个补水面膜不知道效果如何，希望好用，快递也十分迅速。	【热销爆款】水润保湿面膜10片	1	0
佳***-	0	5	平时一直在用这款面膜。皮肤特别干的话，晚上的时候服一片儿。第二天早晨起来的时候，皮肤特别的有弹性光滑。而且特别亮。毛孔也会变小。	【玄彬同款】水润面膜	1	0
熾***羽	1	5	这款美迪惠尔水润保湿面膜是公认性价比超高的一款补水面膜，基本上每次囤面膜都会带上它，做日常补水用。图片这款是蓝色的，主要功效是补水，同品牌的还有黑色绿色黄色橘黄色几款，用下来最习惯的还是蓝色的这款。对我来说很不喜欢厚重的面膜，精华过多的那种用起来很闷，感觉脸上黏糊糊的不透气会很难受，这款就不会有这种感觉，整体比较清爽，精华又不会少，敷个分钟差不多，剩下的如果喜欢还可以拿来擦擦小腿和脚，非常划算。这款面膜跟我的脸型很合适，不会有贴不到的地方，其实我脸比较长的那种，有些面膜会够不到额头。不管你是干性肌肤还是混合肌肤还是油性肌肤，都必须补水，只有补水才可以让皮肤有光泽有弹性。可莱丝面膜美迪惠尔针剂F水库面膜含有丰富的保湿因子，可以起到密集保湿作用，让你的皮肤恍然一新。美迪惠尔水润保湿面膜性价还是比较高的，平日里出门约会逛街，可是肌肤干燥暗沉，上妆浮粉都挺让人头疼的，教各位个妙招，敷个美迪惠尔补补水，让肌肤变得更加水润，就可以美美哒出门啦。	【玄彬同款】水润面膜	1	0
等***天	1	5	我是一个彻彻底底的大干皮，秋冬换季还会脱皮，加上有点敏感问题所以很多面膜不敢用;这是闺蜜亲测后给我力荐的面膜，用了以后，果然名副其实补水巨星真不是盖的精华液很丰富而且特别滋润皮肤，膜布是那种我很喜欢的触感，服帖而且剪裁也挺好，我一边站着洗衣服一边敷面膜，面膜也不会下滑，分钟取掉膜布后，皮肤很水嫩，精华不会粘腻，吸收完以后脸颊弹润不会有黏黏的感觉，这点我非常满意，而且水润度真的蛮持久，也完全没有过敏现象很满意也很喜欢～	【补水保湿】水润面膜	1	0
Q***2	0	5	一直都用这个，效果很好，水水嫩嫩的，搞活动能便宜好多，平时都没舍得买，敷在脸上特别舒服，凉凉的，用完以后脸上特别凉爽。	【玄彬同款】水润面膜	1	0
嗨***纸	1	5	冬天空调吹得皮肤特别干燥，同事推荐了这款补水面膜。太好用了，对我这个大干皮来说简直就是救星吖，精华液特别多，面膜纸薄厚适中，用起来很棒，很服帖	【爆卖2000w+片】水润面膜	1	0
****g	0	5	产品使用感很好，面膜服帖而且精华液很充足，多余的可以按摩使用，面膜纸不厚也不薄，不用担心撕破，也不用担心过后会吸收多余的水分，作为基础补水保湿面膜是很好的，脸部整体感觉不错，水嫩嫩的，袋子里剩余的精华液可在面膜撕下来后按摩使用产品质感比较丝滑使用感受感觉水水嫩嫩的适合肤质适合所有肤质补水效果基础补水效果不错贴合效果贴合度很好，五颗星其他特色精华液特别多	【热销爆款】水润保湿面膜	1	0
****4	1	5	面膜精华很多，省着用的话一张面膜可以用两到三次用完一次，把精华挤到袋子里封好，可以第二天擦脸用），这次只买了补水的，以后会再来，回头试试其他的。才知道好评可以换京豆，不知道之前浪费了多少京豆，也不知道这个怎么返，先试试看吧，不过感觉京东确实有些实惠，适合消费者一些，经常搞的活动很划算，尤其是大的节日，今年双十一但年底买了很多东西尤其是工作用的数码大件儿，省下很多钱，越来越喜欢京东。有需要会多来京东看看。	【热销爆款】水润保湿面膜10片	1	0
****9	1	5	包装特别好看着很上档次，一直都在用这款面膜价格也很亲民补水效果补水效果还是挺明显的，第二天化妆的话没有脱妆的现象我一直用这款面膜有一年了，我觉得还是挺不错的贴合效果比较贴合面部肌肤，但是眼睛的空太大了其余都挺好的其他特色没有明显的酒精味儿贴完了以后脸上不粘适合肤质应该适合各种肤质吧，但是我是油性皮肤使用感受我觉得蓝色的这款补水效果是比较好的	【补水保湿】水润面膜	1	0
洪***g	1	5	第二次购买了，上个月买的已经使用完，继续囤货，面膜布很清透服帖，没有味道，敷完后脸就亮了一个度清清爽爽不油腻，一周敷三次，解决面部缺水暗沉等问题，nice	【玄彬同款】水润面膜	1	0
千***9	1	5	又是一年的深秋季节了，每年这个时候我都做一些观赏秋叶，猛贴秋膘之类喜悦的事情，看好看的景色，吃好吃的东西，太爽了。可是有一件事情让我不悦，每年从这个时候开始我的脸上就开始发干，尤其是洗完脸之后。往年用过几个牌子的面膜，效果都不理想。因为我的皮肤是偏油型的，每次当摘下面膜的时候感觉更加油腻，好像不能吸收一样，而且油油的感觉不清爽，洗掉后过一会又会出现油腻的情况。所以今年我决定下功夫选一款大家都说好的面膜。无意中在海囤全球看见这款销量第一，好评率极高的爆款面膜，刚好赶上搞活动，毫不犹豫就订了件。不愧是爆款，这一款面膜的确好用。没有以前面膜的油腻感，并且感觉水分能被全部吸收一样，没有那种很怪的黏糊糊的感觉，不清洗也可以。在没有涂抹其他保湿液的情况下，第二天早晨感觉脸上还是有点湿润感。还有一点值得肯定的是这个面膜够大，盖了我这一个大男人的脸上边都还富裕点，用料很足，良心商家啊，哈哈哈。	【热销爆款】水润保湿面膜	1	0
A***虫	1	5	这个面膜用了好多年，在比较火的韩国面膜里，算得上物美价廉了，性价比极高，精华液比较多，敷完很水润，两三天敷一次即可，适合任何肤质	【玄彬同款】水润面膜	1	0
j***a	1	5	最早的时候是年在首尔机场转机的时候在机场店随手一买，准备应付漫长的夜航。谁知使用下来效果出乎我的意料，针对我的混合皮起到了非常好的即时补水作用。于是我开始日常购买这一款平价面膜，作为每天临睡使用，反正也不贵。京东囤货的经常买，味道和使用感受与当初首尔买的没啥两样，本来我也后知后觉。只不过有的盒乳液成份多些，取出来水淋淋的，有的盒乳液成分少些	【补水保湿】水润面膜	1	0
瑶***7	1	5	晚上下的单，快递很快就到了，快递员态度好，都是送上门的，而且还会提前联系，敷在脸上很服贴，精华液很多，敷完后很舒服，很润，质量不错，值得推荐购买。	【玄彬同款】水润面膜	1	0
我***萱	1	5	冬天皮肤干燥，蓝色这款面膜超级补水，非常适合冬天用，而且价廉物美，性价比很高，淡淡清香，精华液多，温和不刺激，用了之后面部滑滑的很舒服。	【玄彬同款】水润面膜	1	0
****a	1	5	美迪惠尔的面膜用了好多种，黄的，绿色的，我觉得最好用的还是这款蓝色的水润保湿面膜，水嫩精纯，滑滑的很服帖，精华液吸收的很快，补水效果特别好，京东活动力度很大，一下子买了五盒，够用半年的了，价格也很美丽，大爱呦。	【玄彬同款】水润面膜	1	0
****w	1	5	补水面膜效果还是不错的，贴合效果很好，面膜挺紧实的，油性皮肤和干性皮肤都可以用，价格也实惠，刚好买的时候做活动挺划算买了盒和妹妹分了一半，挺好用的，慢慢用，用完了再来买毕竟价格也不高，关键是自己懒得敷面膜	水润保湿面膜	1	0
肘***刘	1	5	自从我下单的那一天起，我就再被我老婆鄙视，因为他以前做过化妆品，很懂这方面的知识，他认为这个品牌非常非常一般，不如他用的那那些，但是我坚持认为如果一个产品有多万的评价，那只能说明这个产品还是被广大人民群众所接受的，所喜闻乐见的，于是我果断下了单，使用之后发现效果还真的是很不错的，皮肤比以前好了很多，虽然不能说，一夜之间年轻岁，这未免有点太过于夸张，但是皮肤的状态好了很多，至少赶上去年的状态了，这样我觉得就，就没有白买，而且这个价格，我觉得还是很实惠的	【热销爆款】水润保湿面膜	1	0
大***臣	1	5	美迪惠尔水润保湿面膜，原产地是韩国，这个面膜裁剪非常贴切，能够和脸部贴合的很顺畅。里面很多成分都是自然提取物，用着比较放心使用过程中没有出现红斑浮肿，骚痒，刺痛。化妆品还是在京东买着比较放心，货源有保证，物流有保证，价格也很便宜。	【热销爆款】水润保湿面膜	1	0
繁***城	1	5	质感很薄，感觉精华液刚好够用，不会特别少或者特别多使用感受很贴合，补水面膜，很水润，感觉买的很划算适合肤质我是大油田，感觉补水效果非常不错。适合晚上来一贴，第二天感觉皮肤状态都提升了。很贴合我的大脸，白色的面膜，很好用。	【热销爆款】水润保湿面膜10片	1	0
****0	1	5	很好用，补水效果好，不刺激，本人敏感肌用其他的都会有刺激，这款不会，味道不大保湿效果好。用了好几年，不同颜色功效不同。	【玄彬同款】水润面膜	1	0
周***6	1	5	面膜轻薄服帖，又很挂的住精华液使用感受补水保湿效果很好，换季干敏皮真的离不开面膜适合肤质大多数肤质应该都能用，补水是所有人的需求补水效果补水效果真的还不错	【玄彬同款】水润面膜	1	0
S***n	1	5	个人很喜欢美迪惠尔的面膜，比较服帖，而且不厚，贴着比较舒服，补水效果还是不错的，精华也比较多，可以用了涂脖子和手手，应该各种肤质都能用吧，只要补水就行了。赶上活动的话还比较划算，不过价位一般都在盒左右。快递包装完好，非常信任京东自营，可入手，会回购。	【热销爆款】水润保湿面膜10片	1	0
倩***0	0	5	质感不错，用起来不会过敏。补水效果很可以，我是大油田肤质，睡前敷一片，第二天醒来脸上基本上不会出油。油性。效果很不错。可以做到贴合。	【爆卖2000w+片】水润面膜	1	0
精***辰	1	5	第一次用美迪惠尔这个牌子，物流很快，昨天买的今天下午就到了，京东的快递真的是没的说，碰巧赶上活动了，一看价格非常实惠就果断入手了从包装上来看还是蛮精致的，包装也是我比较喜欢的类型，蓝色的盒子上面有个水瓶的设计非常的有创意，补水效果还是不错的，皮肤吸收得很快。使用起来还是挺不错的冰冰凉凉，敷完之后脸上滑溜溜的，不错不错。	【补水保湿】水润面膜	1	0
风***痕	0	5	双十一搞活动买了四盒，想着销量这么高，效果肯定不错，所以买回来当天晚上就迫不及待的试用了一下，面膜很丝滑，精华也很多，敷在脸上很舒服，敷完感觉皮肤就好多了，水水润润的，很不错哦，第二天起来看脸上还是很水润，真的很不错，脸上以前用过好多化妆品都过敏会脱皮，但是这个面膜用了以后皮肤状态真的很好，以后用完再来买	【热销爆款】水润保湿面膜	1	0
天***院	1	5	经常购买，这款挺好用的，京东自营的比较有保障，基本都买自营的。个人觉得效果还是可以的，京东搞活动非常划算，一次就买几盒，反正面膜已经成为长期消耗品了。性价比很高	【玄彬同款】水润面膜	1	0
****j	1	5	这款面膜很适合皮肤干的妹子补水，洁面后，拿出面膜，敷在干燥的脸上，就感觉脸上滋润了起来，再把剩余的精华涂在脸上或者身体的其他地方，敷个分钟，直至全部吸收，用了一段时间会感觉皮肤光滑细腻。	【玄彬同款】水润面膜	1	0
****r	1	5	喜欢这个面膜的包装和形状，很有质感的样子，面膜也很贴合脸，大小很合适，精华液都吸在面膜纸里很好，不辣眼睛，比较温和，夏天来了，天气暖和了，可以贴面膜也不怕冷了哈哈哈。活动价很优惠，在京东上买速度快也放心	【热销爆款】水润保湿面膜10片	1	0
我***我	1	5	舒服，水分特别足，水锁效果好使用感受特别舒服，凉凉的，补水效果非常不错，一直在用适合肤质感觉是油性特别是适合，用过出油好多了补水效果特别喜欢这个感觉贴合效果好用，又特别喜欢这个味道，淡淡的香味其他特色与皮肤贴合特别好，一整张脸都覆盖了，特此好	【玄彬同款】水润面膜	1	0
A***娟	1	5	京东的物流很快，包装挺好的，面膜补水效果很不错哦，冬天皮肤干用了很有效果，特别好用，薄薄的很服帖，用了脸不再拔干，推荐大家购买哦，价格也实惠。	【玄彬同款】水润面膜	1	0
-***莎	0	5	高端大气上档次补水效果保湿补水效果非常不错使用感受精华乳液多，面膜很薄亲肤舒适	【爆卖2000w+片】水润面膜	1	0
u***w	1	5	很柔软几年前买过一次这款面膜使用效果不错就是简单的补水补水效果很不错用完之后第二天脸不会干适合肤质应该都适合吧，本人油皮贴合效果还不错大小合适	【爆卖2000w+片】水润面膜	1	0
1***D	1	5	空调肌加三伏天真的是肌肤杀手啊啊啊所以下班回到家洗漱完毕立刻从冰箱拿出面膜开始给肌肤灌水这款人气水库面膜用了年了，真的满满都是爱，属于我的化妆台以及冰箱里的常客不管是补水还是晒后修复都可以完全满足，敷完皮肤水水亮亮，而且几个小时后水润度还是很高，如果睡前敷早上起来就会看到一个元气满满的自己，我有时候也会在上妆前敷，特别是秋冬季皮肤比较干燥的情况下敷完再上妆很顺滑肤感很细腻妆感也更持久	【补水保湿】水润面膜	1	0
小***2	0	5	趁做活动，囤了片，放在冰箱里慢慢用。面膜轻薄，补水效果很好。每周坚持使用次左右，尤其在夏天，对脸部补水效果很好。性价比也很高。会继续关注	【玄彬同款】水润面膜	1	0
****3	0	5	面膜到货当天我就使用了，面膜够大，可以完全覆盖我得大脸，补水效果很好，多余的精华可以涂在脖子上，味道很清香，特别适合我这种干性皮肤，用完还会回购的，满意	水润保湿面膜	1	0
巴***2	1	5	这款性价比很高，属于实惠型。刀片还算可以，刮得干净。吉列是老品牌了，以前就用这个，比起电动剃须刀来说，刀片的刮得更加干净一些。	【玄彬同款】水润面膜	1	0
D***n	1	5	外观设计美丽，质感很好。很润，满满的精华。各种肤质都能用。补水效果很好。非常好。这款的面膜精华液很多，脸上皮肤干燥需要多补水，这款就很保湿，敷几天后皮肤有明显的好转，肉眼可见的速度变光滑了，真心很好用。而且面膜设计很精致，像礼盒一样，个人很喜欢。	【补水保湿】水润面膜	1	0
S***头	1	5	水分很足适合肤质所有肤质补水效果非常不错贴合效果非常贴肤其他特色价格低廉，随时贴毫无负担使用感受脸上不起皮了，保湿效果不错强烈推荐，每次购买都是五盒起，这次囤的也不少	【爆卖2000w+片】水润面膜	1	0
努***生	0	5	很好很足的水量，快递很快小哥服务态度良好，看图说我买的这些之前就用过很好用尤其这个补水的见过葡萄干变葡萄么使用感受很好补水效果很好	【补水保湿】水润面膜	1	0
****6	1	5	感觉不错还和之前一样面膜纸比较贴合脸部，精华液使用感不错一般皮肤都合适这个补水保湿效果不错不错很保湿很贴合，面膜纸很薄	【热销爆款】水润保湿面膜10片	1	0
老***3	1	5	非常喜欢京东自营购物，物流快，价格优惠，活动价买的美迪惠尔，平均三块多一片，挺不错，之前一直在用蓝色水库这款，想试试不同的，这次购买了绿色和黑色的，期待效果呢	【玄彬同款】水润面膜	1	0
第***师	0	5	美迪惠尔以前叫可莱丝，是一款来自韩国的面膜。这款面膜绝对是干皮最爱，我是巨缺水星人，第一次用的时候，感觉面膜皮肤好像是撒哈拉沙漠遇上了太平洋。真的超级补水，分钟的面膜下来，皮肤水嫩嫩的，光滑非常。好像做了个高级补水SPA，精华液完全吸干的时候略有一点黏。我比较讨厌这种感觉，所以我都会用清水洗一下。洗过之后的脸，非常嫩好像重新回到了婴儿肌，不知道他家精华里都有什么神仙配料，这款补水面膜是我在别人家重来没体验过的那种稚嫩的感觉，推荐哟	【玄彬同款】水润面膜	1	0
****f	0	5	保湿效果很不错使用感受很温和不刺激，都适合适合肤质都可以，很不错哦补水效果很好，我买了好几次啦贴合效果非常好的贴合度，刚好合适，精华液多其他特色香味很淡，很好闻	【爆卖2000w+片】水润面膜	1	0
****1	1	5	春天到了，面膜都用完了，感觉皮肤很干，于是采购面膜，京东首选，比较了很多家店铺，在排行榜里选择这一款，以前一用过，算是比较有名气吧，人气值也很好，目前还有很大的促销，四一百多，果断下手了，当天就算到货了，超级赞	【玄彬同款】水润面膜	1	0
沸***由	1	5	收到货特意敷了一张很温和，宝贝很薄，精华液很多，贴上去像是没有感觉的，感觉特别舒服，特别薄的一款面膜。敷完以后脸上的皮肤摸上去很滑很软，特别水嫩，真的和没敷之前有很大的区别啊。我就是用过才会这么说的，用了感觉很舒服，感觉整个人都很清爽，用完肌肤色泽也白嫩了很多，看着自信心都回来了，。	水润保湿面膜	1	0
宝***叽	0	5	已经用了五年的美迪惠尔可莱丝了。每次双十一都会囤几盒，这次买了八盒非常优惠，而且这个面膜敏感肌也可以用补水效果特别好，温和不刺激。口碑不错，用后感也很不错，非常棒。我是用了这个面膜，以后不想再用别的面膜儿再好都不感觉质感都没有这个号。主要我是油皮痘肌。用了特别舒服。大爱	【热销爆款】水润保湿面膜	1	0
****3	1	5	东西很快就收到了，用过一段时间才来的，使用起来感受很不错，精华液特别的多，而且包装日期都是非常的新鲜，包装上有钢印，就包括面膜纸上的也有美迪惠尔的标志模样在面膜纸上面，我是敏感肌，用完之后没有过敏，效果也很不错，既然敏感肌用了没问题，相信这个面膜是适合所有肤质的，无论是干皮，油皮或者混油用起来完全没问题，保湿补水效果也非常明显，敷完面膜上妆非常容易，面膜纸不厚也不薄，贴合度非常好，美迪惠尔用了很多年，一只在不断的更新，用就完了	【热销爆款】水润保湿面膜10片	1	0
樊***7	1	5	，混合皮，我一直都是用这个补水面膜纸厚厚的，非常服帖，美迪惠尔面膜，这个蓝色的包装补水，超级好，晚上洗好澡，贴一个面膜，然后第二天早上洗完脸滑滑的，有活动团购很多，价格非常的优惠	【玄彬同款】水润面膜	1	0
z***7	1	5	与我在实体店买的一样，包装及单片包装使用感受补水面膜一直是我喜欢的，不错的，用完很滋润，完全不紧绷了，感觉肌肤也很轻盈舒服。我觉得都适合补水效果挺好的，个人感受。在使用之前要用水哦，有刺痛感不发红都是正常的，证明皮肤缺水的。贴合度很OK的，用用就知道哦	【热销爆款】水润保湿面膜10片	1	0
****O	1	5	水库面膜，真的名副其实，薄薄的一片精华液十足得很，面膜特别特别水润服帖，面膜拿出来的时候，袋子里面还有很多精华液可以倒出来直接涂抹在脸部。面膜大小也很适合小脸哦。不会松松垮垮的。面膜成分很温和，对于过敏肌痘痘肌都很实用，真的是过敏肌的福音啦	【补水保湿】水润面膜	1	0
闪***g	1	5	活动下来很划算，贴在脸上很舒服，很温和的感觉，精华液也很多，不会有什么不适的症状，想入手的朋友可以考虑，很划算值得购买	【玄彬同款】水润面膜	1	0
涛***岩	1	5	有质感使用感受清爽补水适合肤质我是敏感肌，用着没事。很不错贴合效果有印花，立体好很好。总而言之言而总之，很好用，好用好用好用，双十一前囤货，值	【爆卖2000w+片】水润面膜	1	0
c***n	1	5	是韩国卖得最好的面膜品牌之一啦规格及材质面膜无纺布厚度适中，不算很薄，精华液偏粘稠，敷上去以后可以到处活动不怕面膜掉下来，我就敷着这个面膜做家务，其他的面膜不敢这么大动静。不过能静躺着敷当然好，不然地心引力会把皮肤一起往下拽的哈哈哈。精华液不多，面膜掏出来袋里没有多余的量，不过也够用了。效果针剂补水的效果真是立竿见影的，白天因为紫外线和辐射等问题，皮肤一直处于缺水状态，敷完这个就能迅速解决了。我是两三天敷一次，一次分钟，然后摘掉面膜按摩几分钟，再让精华慢慢自己吸收到皮肤干爽，然后用温水洗掉最后做好护肤，第二天皮肤水润得很。对了，要早睡，不然什么都白搭清洗脸部肌肤之后，将安瓶营养液在脸上涂抹均匀贴在脸上并抚平约分钟后摘下面膜，并清洗干净	【热销爆款】水润保湿面膜10片	1	0
j***w	1	5	这款韩国面膜非常好用，老婆刚买来就快用完了，几乎都来不及评价。保水效果据说老婆使用后非常好，效果持续时间比较长，锁水效果也很好。用完之后皮肤水水的，兼有美白的效果，挺轻松的感觉，睡前用效果尤其棒值得推荐	【热销爆款】水润保湿面膜10片	1	0
Y***E	1	5	精华露无纺布挺滋润的都可以用还可以很贴合快递包装干净卫生无破损挺好用的之前就买过，我觉得不错，所以又回购的多买多优惠，价格还是挺便宜的合适	【爆卖2000w+片】水润面膜	1	0
