user_name	is_plus	star_num	comment	commodity_type
****m	0	1	用完脸上会长白色的痘痘	水润保湿面膜
d***6	0	1	居然是一块干布，残次品	【热销爆款】水润保湿面膜
x***g	1	1	，没有在韩国买的好用	水润保湿面膜10片
****a	0	1	刚买完就降价，你咋不早说	水润保湿面膜10片
阔***宝	0	1	买过好多次了，这次的包装全烂了	水润保湿面膜10片
****b	0	1	假货，和我在屈臣氏买的不一样	【热销爆款】水润保湿面膜10片
****4	0	1	收到货的时候是烂的客服不理	【热销爆款】水润保湿面膜
****i	0	1	假货别买，有问题没人管	水润保湿面膜10片
u***V	0	1	第一次用，不是想要的效果	水润保湿面膜10片
z***3	0	1	广告打的四盒，到手价自己看吧	【热销爆款】水润保湿面膜
u***5	0	1	所有的盒子都被拆开，每盒都少了三张	水润保湿面膜10片
u***w	1	1	盒损坏盒内面膜都散出	水润保湿面膜10片
****z	1	1	京东的物流就是这个样子的，这么暴力	水润保湿面膜10片
****b	1	1	跟家里用的完全不一样绝对不是正品	水润保湿面膜
无***生	0	1	包装简陋，到了盒子全部是烂的。	水润保湿面膜10片
****p	0	1	嗯买三盒没有赠安瓶吗	【热销爆款】水润保湿面膜10片
拉***棍	0	1	补水效果不好。以后不敢买了	水润保湿面膜
泉***子	0	1	发过来还有盒这个假货	水润保湿面膜
u***p	0	1	拿到货，四盒每盒有一端都开着。像假品	【热销爆款】水润保湿面膜
y***x	0	1	有假货，那个包装撕开的感觉都不一样	水润保湿面膜
f***a	1	1	买了两盒，其中一盒的包装是拆开的	水润保湿面膜10片
本***我	0	1	这一款还行胶原蛋白的过敏	【热销爆款】水润保湿面膜
****2	0	1	包装破损，不知道是不是正品	【热销爆款】水润保湿面膜10片
岚***6	1	1	假货，和我之前在北京买的不一样	【热销爆款】水润保湿面膜10片
冰***熊	0	1	不是正品，还不让人说哦，卖货	水润保湿面膜10片
刘***1	1	1	刚买完就降价块，价保只给了块钱	水润保湿面膜
u***6	0	1	敏感肌，慎买。花钱找罪受	【热销爆款】水润保湿面膜
****e	0	1	假的，跟之前买的不一样	水润保湿面膜
****i	1	1	贴上之后脸上针扎的似的疼	【热销爆款】水润保湿面膜
s***9	0	1	用过之后没有感觉皮肤水嫩	【热销爆款】水润保湿面膜10片
****4	0	1	用了长痘，送来时盒子都坏了	水润保湿面膜10片
A***恋	0	1	寄回来都压扁完了，都不用盒子装下	水润保湿面膜
寻***-	1	1	刚买完就降价了还降了很多	水润保湿面膜10片
u***r	0	1	盒子打开的怎么运输也不至于全撕开吧	水润保湿面膜10片
****p	1	1	东西还没收到，不知道怎么就确认收货了	水润保湿面膜10片
夹***盗	1	1	包装不负责任，到货打开盒子都散了。	水润保湿面膜10片
酷***惹	0	1	才买就降价，服了，还是厚的，	水润保湿面膜10片
****0	0	1	包装都是坏了的而且跟之前买的不一样	水润保湿面膜10片
Y***a	1	1	京东送过来的竟然这个样子可以投诉吗	水润保湿面膜10片
陈***英	0	1	包装破损，无法安心放心使用	水润保湿面膜10片
x***9	1	1	送过来的封条都拆了换了两次都是这样	水润保湿面膜10片
c***W	0	1	和我在韩国买的不一样，难道便宜没好货	水润保湿面膜10片
墨***泪	1	1	送过来盒子都破成这样了，怎么送人	【热销爆款】水润保湿面膜
s***2	1	1	用完满脸毛假货认证完毕	水润保湿面膜
晴***符	1	1	不好，不是正品，是国内生产的，不是韩国的	水润保湿面膜10片
半***香	1	1	还没有，别人的评价蛮高的，下次再来评价	水润保湿面膜
Z***1	0	1	没包装膜外包装贼旧是真是假你们猜	水润保湿面膜10片
D***C	1	1	感觉没之前做的好用了。	水润保湿面膜
****d	0	1	不是正品，用了皮肤粘乎乎的	水润保湿面膜10片
****m	0	1	买了一天，还没开始用，又降价了，。	水润保湿面膜10片
雨***默	1	1	降价不爽，面膜有点厚，其他没啥	水润保湿面膜
****2	0	1	拿到手盒子是破的，感觉不太好	水润保湿面膜
刘***读	0	1	面膜一般般，不像宣传的那么好。	水润保湿面膜
英***猫	0	1	水货，一股酒精味，跟以前不一样	【热销爆款】水润保湿面膜
我***-	0	1	包装不好是真的，厚也是真的。	水润保湿面膜10片
****0	0	1	收到的面膜包装破损，希望面膜是正品	水润保湿面膜10片
江***森	1	1	这次买的感觉不对劲啊有点水吧	水润保湿面膜
****d	0	1	假货没有的美迪惠尔的水印	水润保湿面膜10片
刘***6	0	1	给老婆买的刚买了就搞活动好尴尬	水润保湿面膜10片
****S	0	1	假的，跟以前用的不一样。	【热销爆款】水润保湿面膜
小***3	0	1	京东的包装能再差点吗，寄过来都是瘪的	水润保湿面膜10片
****n	0	1	感觉假货，敷完出现搓泥的感觉	水润保湿面膜10片
a***h	0	1	东西包装不错，效果不怎么好。	水润保湿面膜10片
****i	0	1	面膜居然有破的，京东怎么了	水润保湿面膜
****j	0	1	这个盒子我真的不想说什么了	水润保湿面膜
****2	0	1	这次买的像假货，特意敷了过来评价的	水润保湿面膜
****r	0	1	用了一次就过敏半个月还没好	水润保湿面膜10片
****6	0	1	订五盒只寄一盒，无法沟通	【热销爆款】水润保湿面膜10片
****k	0	1	没有之前用的老款好用太稀薄	水润保湿面膜
****8	0	1	第一次见到这么简陋的包装，我也是醉了	水润保湿面膜
****j	0	1	有点小盖不住脸其他的还可以	水润保湿面膜10片
缘***浅	0	1	货拿过来就是这样，货也不知道是不是真的	水润保湿面膜10片
****p	0	1	面膜还没用，打开发现包装破损	水润保湿面膜10片
A***湖	0	1	用了没什么效果还这么贵	【热销爆款】水润保湿面膜10片
****r	0	1	您没有填写内容，默认好评	【热销爆款】水润保湿面膜10片
x***p	0	1	确定正品吗比正常的小很多。	水润保湿面膜
l***U	0	1	还没用，但是盒子都破损了	【热销爆款】水润保湿面膜10片
樱***1	1	1	脸都敷不上精华也有点少	【热销爆款】水润保湿面膜
u***w	0	1	液体少的可怜，和韩国买的不一样	水润保湿面膜10片
****2	0	1	用了以后脸上发红发烫。过敏了	【热销爆款】水润保湿面膜
u***j	0	1	无感～包装坏了不会有下一次了	水润保湿面膜10片
h***6	1	1	为什么盒子都是拆开的，有一种赝品的感觉	水润保湿面膜10片
u***g	0	1	不知道怎么样包装来时是坏的	水润保湿面膜10片
u***b	0	1	用完脸上黏黏的，不清爽	水润保湿面膜10片
u***g	0	1	这不是正品卸载京东，脸上过敏	水润保湿面膜10片
燕***i	1	1	有拆过痕迹，怀疑被掉包了，	【热销爆款】水润保湿面膜10片
****?	0	1	差劲，每批材质和大小都不一样	水润保湿面膜
u***b	1	1	还没用，不知有没有效果	水润保湿面膜10片
****b	0	1	感觉是假的，敷了没有任何效果，不建议购买	【热销爆款】水润保湿面膜
****n	0	1	第一次买都不会过敏，这次买大过敏到吐血	【热销爆款】水润保湿面膜
****b	0	1	用了一贴，感觉不怎么样	水润保湿面膜10片
****5	0	1	这一次买的面膜又黄又薄，没有上次买的好	水润保湿面膜
****2	0	1	，感觉实质没啥效果倒是发货速度很快	水润保湿面膜10片
****i	0	1	商家优惠活动各种耍猴	【热销爆款】水润保湿面膜
u***4	1	1	这包装都破了，这还敢敷脸上吗	水润保湿面膜10片
****E	0	1	不怎么样春雨比这个好些	【热销爆款】水润保湿面膜10片
I***续	1	1	买了不到一星期就降价	水润保湿面膜10片
平***灵	0	1	包装全都扁掉了，丑死了	针剂水库补水保湿面膜25ml*10
我***婷	0	1	收到之后惊呆了。直接看图说话吧	水润保湿面膜10片
Y***G	1	1	坑，和实体店买的不一样，里面这回是还有字	水润保湿面膜
D***2	1	1	买完就降价了郁闷郁闷	水润保湿面膜10片
笑***妈	1	1	盒子都这样了怎么送人	针剂水库补水保湿面膜25ml*10
****菜	1	1	为什么是打开的盒子中间贴的什么给撕了	水润保湿面膜10片
****c	1	1	一般般也就那样不知道是不是正品	【热销爆款】水润保湿面膜10片
****6	0	1	包装全坏了，面膜从盒里出来了	水润保湿面膜10片
****d	0	1	只是会拿京豆忽悠人，要评价，然后呢京豆呢	【热销爆款】水润保湿面膜
****b	1	1	就一个塑料袋包装，坏了	水润保湿面膜10片
秀***晴	1	1	买回来就是拆开的，让我怎么还敢用	水润保湿面膜10片
u***3	0	1	才买一天就降价，不开心	水润保湿面膜10片
周***日	0	1	是真的吗，包装这么简陋	水润保湿面膜10片
****y	0	1	一般般，收到货，包装都坏了感觉像退货	水润保湿面膜
u***a	0	1	搞什么啊，感觉不是正品	水润保湿面膜10片
****d	0	1	假的，跟在韩国买的不一样	水润保湿面膜10片
_***神	0	1	用到一半，发现，有一个漏袋，干了。	水润保湿面膜10片
雄***A	0	1	刚买到手就降价，月日退的货，至今款未到账	水润保湿面膜10片
****i	0	1	收到包装居然是打开的	水润保湿面膜10片
u***8	0	1	价格差不多吧，没啥优惠	【补水保湿】水润面膜
大***漫	0	1	用完脸特别干，和韩国买的不一样。	水润保湿面膜10片
****6	1	1	京东服务恶劣，远离京东	水润保湿面膜
u***t	0	1	用完脸上起痘，怀疑是假的	【热销爆款】水润保湿面膜10片
R***n	0	1	包装都拆开了还少了一片	水润保湿面膜10片
****b	0	1	降价太快，东西是不是正品，都不敢确认了	水润保湿面膜10片
****4	0	1	最后这次买的感觉有点假	水润保湿面膜10片
****y	1	1	盒子都扁了变形了，面膜还没用。	水润保湿面膜
****0	0	1	不买了，韩国货，与商家无关	水润保湿面膜10片
****r	0	1	包装简陋，脏兮兮的感觉像好久的压箱底货了	水润保湿面膜
****F	0	1	买了盒，结果就给发了一盒	【热销爆款】水润保湿面膜
****n	0	1	收到有打开，包装盒松散坏	水润保湿面膜10片
卤***0	1	1	感觉像假的，和以前用的不太一样	水润保湿面膜10片
****9	0	1	下次不会买了。效果不好。差	【热销爆款】水润保湿面膜10片
w***3	1	1	没看清楚，是韩国货，还不能退货。	水润保湿面膜10片
y***7	0	1	两个包装都破了，还拆过包。	针剂水库补水保湿面膜25ml*10
****c	0	1	感觉一般，脸型不贴，太厚	水润保湿面膜
H***Q	0	1	盒子被拆开过，感觉是假的	水润保湿面膜10片
u***4	0	1	假的，和我在店里买的不一样	水润保湿面膜10片
A***庆	1	1	和朋友韩国带的不一样。假货	水润保湿面膜10片
y***1	1	1	货收到了，外包装都破损了	水润保湿面膜10片
贪***身	0	1	买三盒就给我两盒不晓得是什么意思	【热销爆款】水润保湿面膜10片
流***者	0	1	水货买来一看就被拆过的。	水润保湿面膜10片
****e	0	1	面膜是假的，还卖的这么贵	【补水保湿】水润面膜
****4	0	1	你们发的面膜扫不了二维码，不知道是正品否	水润保湿面膜10片
****u	1	1	不适应，要求退货，说用了不退	【热销爆款】水润保湿面膜10片
****N	0	1	为什么包装是被打开过的	水润保湿面膜10片
星***a	0	1	收到这样的不舒服不舒服	【热销爆款】水润保湿面膜10片
宠***馨	0	1	假货，每次用第二天都会爆痘	水润保湿面膜10片
****n	1	1	已经被开包，这是什么信誉。	水润保湿面膜10片
u***q	0	1	不只怎么的，敷了面膜感觉脸好痒	水润保湿面膜
a***r	1	1	打开快递一看，有点小惊讶。	水润保湿面膜10片
静***r	0	1	底部都坏了这什么包装啊	水润保湿面膜10片
w***1	0	1	用过之后不好用，应该不是正品。	水润保湿面膜10片
u***8	0	1	这次买的是假的，跟以前不搞活动买的不一样	水润保湿面膜
咕***鱼	1	1	第一次收到这样的包装	水润保湿面膜10片
****n	1	1	不是正品，包装是打开的	水润保湿面膜10片
嘟***4	1	1	产品破损成这样，也是呵呵。	水润保湿面膜10片
u***5	0	1	收到宝贝时包装是打开这的	水润保湿面膜10片
尛***陆	1	1	这应该被别人打开过的吧还是人家退货过的	水润保湿面膜
1***2	1	1	这个包装我真的是醉了。	水润保湿面膜
****f	0	1	没有我双十一前买的面膜好，一分价格一分货	水润保湿面膜10片
u***5	0	1	什么破面膜一点不植这个价	水润保湿面膜10片
****a	1	1	买一堆都是贴的标套装务拆，结果全是拆开的	水润保湿面膜10片
y***g	0	1	不像原装的，不推荐购买	水润保湿面膜10片
A***I	0	1	假的，和我在店铺买的差远了	水润保湿面膜10片
****c	0	1	效果不好就用了一片白浪费钱了	水润保湿面膜10片
蓝***9	0	1	快过期的产品，包装简陋	【补水保湿】水润面膜
d***n	0	1	里面包装破损，不像正品	水润保湿面膜
****h	1	1	打开包装是这样的，人为打开过，希望没有调包	水润保湿面膜
****o	1	1	买贵了，前两天花买了十片。	【补水保湿】水润面膜
****Z	0	1	给我的感觉是这个真的是正品吗	【热销爆款】水润保湿面膜
夜***思	0	1	用到最后起渣我需要一个解释	【热销爆款】水润保湿面膜10片
****b	0	1	快递包装全是开口的是何道理不会调包了吧	水润保湿面膜10片
****1	0	1	面膜好干巴巴，怀疑不是正品	【热销爆款】水润保湿面膜10片
江***云	0	1	不怎么好，没魔法世家的好	水润保湿面膜10片
c***6	0	1	刚买完就降价，你逗我玩呢啊。	水润保湿面膜
****i	0	1	用完就过敏了，满脸通红	水润保湿面膜
尹***权	1	1	觉得是假的，条码粘的乱七八糟	水润保湿面膜10片
****9	1	1	包装越来越离谱，全部压坏了	水润保湿面膜
天***a	0	1	质量下降，比上次买的差多了	水润保湿面膜
S***a	0	1	坑人啊，上午下单，下午到货，晚上便宜一半	水润保湿面膜10片
****1	1	1	感觉不如以前好用了假货	【热销爆款】水润保湿面膜10片
****f	0	1	不好用，用一次就没有用了	【热销爆款】水润保湿面膜10片
****e	0	1	东西怎么样不知道，没包装，直接就这么邮寄过来	水润保湿面膜10片
****a	0	1	怎么说我也不懂反正就是这个情况呵呵	水润保湿面膜
u***e	0	1	为什么盒面膜盒子底部都是被开过的痕迹	水润保湿面膜10片
J***少	0	1	盒子全部破了。也没有赠品	【补水保湿】水润面膜
****q	0	1	便宜是便宜的，敏感肌还是不要用	水润保湿面膜10片
****g	0	1	收到货的时候盒子都烂完了，伤不起	水润保湿面膜10片
贞***武	1	1	包装不一样里面的材质也不一样	水润保湿面膜10片
u***l	0	1	比以前买的稀很多感觉不是真货	水润保湿面膜10片
深***洋	1	1	第一次用这个牌子面膜过敏啊	水润保湿面膜10片
****0	0	1	不是正品，跟在韩国代购买的面膜不一样。好可怕	水润保湿面膜10片
a***n	1	1	假货和去韩国买回来对比不一样	水润保湿面膜10片
不***年	1	1	下单后第二天打五折，没提示不满意。	水润保湿面膜10片
C***A	1	1	敷了二次就开始冒脂肪粒冒痘痘，	水润保湿面膜
E***b	0	1	只能说物流很快。面膜真心一般。	水润保湿面膜10片
****g	0	1	上面显示买四盒送两盒没有送	【玄彬同款】水润面膜
m***B	0	1	面膜感觉像假的，和之前的都不一样	水润保湿面膜
o***0	1	1	扫二维码就出现这个，也不知道是真的还是假的	水润保湿面膜10片
l***9	1	1	感觉没有上次买的好，包装不一样	水润保湿面膜
****b	0	1	一般吧，我每天敷面膜，皮肤照样干燥	水润保湿面膜
一***丿	0	1	买时不知道是韩国的，已经扔了	水润保湿面膜10片
u***i	0	1	不好用和实体店不一样	水润保湿面膜10片
_***-	0	1	感觉这是假的商品，用了没什么效果	水润保湿面膜10片
****7	0	1	买货京东自营的好多东西，这个真不好	水润保湿面膜10片
小***9	0	1	根本没有收到货快递不接电话，客服不管	水润保湿面膜
****t	0	1	假的吧，那么厚的面膜，不一样的	【热销爆款】水润保湿面膜10片
1***六	1	1	有点过敏之前用没事不像真的	水润保湿面膜
****u	0	1	买二免一实际付款没有免	水润保湿面膜
****6	0	1	活动买的，怎么比现在还贵	针剂水库补水保湿面膜25ml*10
余***x	0	1	一般般吧，快用完了，没感觉有啥改善	水润保湿面膜10片
z***C	0	1	包装没一个好的全烂了也不知道是正品不	水润保湿面膜
无***9	1	1	打开盒子都是拆开的，上面还写着套装勿拆。	水润保湿面膜10片
****。	0	1	赠品却没有发说补发没回事	【补水保湿】水润面膜
阿***-	0	1	不好用，用完脸上黏乎乎的。	水润保湿面膜10片
夜***暗	0	1	包装已经烂了，估计东西也不是真的，差就一个字	水润保湿面膜10片
z***合	1	1	买了两盒其中一盒送来就是这样了，这就是京东	水润保湿面膜10片
****p	0	1	比专卖店还贵，而且没有专卖店的好，感觉是假货。	水润保湿面膜10片
u***j	0	1	不怎么样不是说那么好	水润保湿面膜10片
W***J	0	1	对比之前买的，假货不想退了，	水润保湿面膜10片
****f	0	1	敏感性皮肤过敏却不给退	水润保湿面膜10片
****z	0	1	用了痘痘变红了发炎了	水润保湿面膜10片
无***1	1	1	东西不说咋样刚买一周还没用	水润保湿面膜10片
7***d	0	1	看图说话，面膜还没有用	水润保湿面膜10片
****i	0	1	包装不是一般的破，刚拆开的样子	【热销爆款】水润保湿面膜
小***儿	0	1	脸红肿了，是不是过期的	水润保湿面膜10片
V***呀	0	1	年生产的买了四盒都快过期了	【补水保湿】水润面膜
****p	0	1	假的啊，过敏了，敷了三次长痘痘了	水润保湿面膜
惠***舟	0	1	抵制韩货，败家娘们再敢买韩货，回头就把婚离了。	水润保湿面膜10片
****n	0	1	买完就降价保价不通过，心里难受	【热销爆款】水润保湿面膜
老***面	1	1	你们莫是给我搞错了额，感觉是另一款	水润保湿面膜10片
真***贱	1	1	为什么盒子是拆封的，第一在京东遇到这种情况	水润保湿面膜10片
u***x	1	1	收到快递盒子是打开的不知道是不是真的	水润保湿面膜10片
洋***-	0	1	包装不完整，用起来也不是很舒服，	水润保湿面膜10片
u***m	0	1	面膜纸不好，精华液挺多的	水润保湿面膜10片
u***8	1	1	包装不是很好，还给人开过的，这也送过来	针剂水库补水保湿面膜25ml*10
格***1	0	1	韩国面膜以后不在使用	水润保湿面膜10片
u***o	0	1	女朋友用完之后说辣鸡	水润保湿面膜10片
u***r	0	1	这个挺好用的，就是精华没有以前多了	【热销爆款】水润保湿面膜
l***y	1	1	用了几次之后开始长痘	【热销爆款】水润保湿面膜
D***0	0	1	不好用，京东秒杀的东西一般都是不好的	水润保湿面膜
****5	0	1	用了感觉和没用的一样	水润保湿面膜10片
u***r	0	1	买到假货了。一时没看哪里出品	水润保湿面膜10片
****d	0	1	到货不是最新款的，难怪特价了	水润保湿面膜10片
伟***-	1	1	用了脸要发热，不敢用了	水润保湿面膜
S***8	1	1	壳子破了，最近买的都这样，在搞啥	水润保湿面膜10片
孟***媚	0	1	补水的居然过敏，不敢用了	水润保湿面膜
爱***洋	0	1	效果不怎么样面膜还有点小	水润保湿面膜10片
u***8	0	1	我在网上查了下，这个好像是假的，包装就不对	水润保湿面膜10片
****a	0	1	快递小哥把我的件弄丢了至今木有收到货	水润保湿面膜
_***o	0	1	少了三片。说不清楚。懒得退货了。慎买	水润保湿面膜10片
****7	0	1	一天卖两个价，凌晨，早上就了	【补水保湿】水润面膜
x***6	1	1	面膜一点不服帖，和在实体买的不一样	水润保湿面膜
那***处	0	1	背后被撕掉的一角，是不是有点不真实	水润保湿面膜10片
****5	1	1	很不错的东西，很喜欢，很好用	水润保湿面膜10片
****d	0	1	刚买了就降价，降得比我这满减后的价格还低。	水润保湿面膜10片
y***g	0	1	跟香港买的不一样，面膜纸明显厚很多	水润保湿面膜10片
****l	0	1	跟之前买的不一样，这个很油也不补水	水润保湿面膜10片
****q	0	1	不好用，面膜上居然给我印字	水润保湿面膜
****1	0	1	包装真差揉得像淹菜有的还干了	水润保湿面膜
芭***贝	0	1	包装差到离谱拿出来口都是开的	水润保湿面膜10片
两***哒	0	1	盒子都是被拆过烂掉的	【补水保湿】水润面膜
u***h	0	1	面膜有一片是有洞的，会漏出来	【热销爆款】水润保湿面膜10片
宝***3	0	1	还说搞活动买过几天就亏大了	水润保湿面膜10片
涵***颖	1	1	用了后有微痛感，与在韩国买的不一样。	
梦***6	1	1	面膜都没啥液体都快干了	【热销爆款】水润保湿面膜10片
****?	0	1	肯定不是真货，和之前买的不一样的，大家别再信了	水润保湿面膜
****c	0	1	一起买了两盒，一盒开封过，一盒包装盒变形	水润保湿面膜
孤***者	1	1	这包装我第一次见，。小包装也是破损漏水	【热销爆款】水润保湿面膜10片
****l	1	1	纯假货，用完过敏痒。	【补水保湿】水润面膜
****q	1	1	产品改了，没之前的好用，	【热销爆款】水润保湿面膜
沧***2	0	1	快递打开里面是开着的你让我如何相信我要退货	水润保湿面膜10片
创***靈	0	1	一买第二天就降价申请价格保护从来都不会通过	水润保湿面膜10片
k***o	0	1	买回来起了一脸疙瘩，不可靠	水润保湿面膜10片
****0	0	1	东西不错，但是韩国货，以后不会买了	水润保湿面膜10片
****a	0	1	辣鸡不敢用用完觉得不舒服	水润保湿面膜10片
****b	1	1	假货吧，才买的一盒，买了两盒，现在降价一半了，	水润保湿面膜10片
****1	0	1	刚刚买完第二天就掉价还掉整整一半我就呵呵了	水润保湿面膜10片
a***p	1	1	效果是一点都没有的，不好用	【热销爆款】水润保湿面膜
****h	0	1	精华少到可怜使用感受面膜干	【热销爆款】水润保湿面膜
****Q	1	1	跟在韩国买回来，买的都不一样	水润保湿面膜10片
活***跳	0	1	没用，送起来没效果。对不起这个价格。	水润保湿面膜10片
1***熊	1	1	没有中文标签，是否合法	【补水保湿】水润面膜
哥***坏	1	1	包装底部都是打开的，怎么让人相信这是正品	水润保湿面膜10片
****g	0	1	感觉是假的，没有之前好用	【补水保湿】水润面膜
****p	0	1	没有二维码，包装简单，不敢用	水润保湿面膜10片
l***3	0	1	和香港买的包装和体感都不太一样	【补水保湿】水润面膜
****7	0	1	昨天买的，用了一张就长痘	水润保湿面膜10片
u***8	0	1	怎么好干的感觉，难道我买到了假货	水润保湿面膜10片
****5	0	1	您没有填写内容，默认好评	【热销爆款】水润保湿面膜
迪***o	1	1	还可以买贵了不给退差价	【补水保湿】水润面膜
f***7	1	1	包装越来越差都烂了我能打零分吗	水润保湿面膜10片
D***z	0	1	您没有填写内容，默认好评	【补水保湿】水润面膜
****7	0	1	收到货，盒子都烂了，外包装是个塑料袋装的	水润保湿面膜10片
****d	0	1	两盒一起买的，一盒还行一盒感觉很假	水润保湿面膜
****L	0	1	用了以后脸上立刻过敏了	水润保湿面膜10片
u***f	0	1	盒子都坏掉了。失望。有点怀疑是不是正品了。	水润保湿面膜10片
u***4	0	1	还没到货就降价了，外包装都坏了	水润保湿面膜10片
s***9	0	1	刚收到货就是这样了，被人家拆过的，用了再追评吧	水润保湿面膜
栤***璨	1	1	不好，假货，面膜纸和味道都一样	【热销爆款】水润保湿面膜10片
****m	1	1	感觉是假货，面膜纸好厚而且没有小孔	水润保湿面膜10片
u***u	0	1	效果不好，不如在店里买的好，感觉是假的	水润保湿面膜
u***d	1	1	东西是不是正品不清楚，但是盒子是被压扁了的	水润保湿面膜10片
k***M	0	1	一般吧看不出来效果失望	水润保湿面膜10片
****r	0	1	假货，没有感觉到补水	【玄彬同款】水润面膜
S***F	0	1	快递有点慢，还是京东快递，而且还收了快递费	水润保湿面膜10片
****l	0	1	感觉假的，而且没有发票	水润保湿面膜10片
d***1	1	1	过敏，用一次长了很多痘痘。	水润保湿面膜
风***1	0	1	买的时候后来京东的价格有的时候能让人吐血	水润保湿面膜10片
u***1	0	1	快递态度醉了，可横可横的	水润保湿面膜10片
****7	0	1	确定是真货吗产地上海	【热销爆款】水润保湿面膜
S***4	0	1	便宜没好货东西可能不是假的但是东西好差	【热销爆款】水润保湿面膜
u***8	1	1	用完后脸上干。有点干敏。差	水润保湿面膜10片
u***k	0	1	到的时候盒子全是坏的，第一感觉就不像是真品	水润保湿面膜10片
u***e	0	1	无法扫二维码啊是不是不合格产品啊	水润保湿面膜10片
u***9	0	1	这个东西买的时候，这定价机制真是搞不懂	水润保湿面膜10片
爱****	1	1	京东，刚买就降价还不支持价保	水润保湿面膜10片
u***p	0	1	油腻，跟香港买的不一样的，下次不敢买了	水润保湿面膜10片
u***i	0	1	满脸过敏千万不要买了	【补水保湿】水润面膜
失***的	0	1	补水效果一般般，味道不好闻	水润保湿面膜10片
****0	0	1	要不是我打开盒子了早退货了，东西绝对是假货	水润保湿面膜10片
****r	0	1	能不能包装有点心，旗舰店东西搞的跟假货似的	水润保湿面膜10片
足***0	0	1	收到的产品包装破损，里面的产品都放返了一片	水润保湿面膜10片
