user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
蒋***哒	1	5	一共买了四盒，其实价格很优惠，总体来说补水效果真的不错，这个牌子用了很多年了第一次在京东商城买，正品，很开心，希望多做活动，下次多买点	新品【焕亮肤色】维C安瓶面膜	6	0
雪***翼	1	5	面膜是蚕丝贴在脸上舒服性舒适性都很高使用感受用这款的面膜已经好几年了。这款补水面膜适合任何肤质，敏感肌也能用哦。补水，效果是特别好的，我一周两次。脸部特别光滑。贴合紧密	【玄彬同款】水润面膜	1	0
尊***家	1	5	先说快递，京东的快递一如既往的让人满意，第天就已经到货了。物品的包装非常的好，运输过程中没有任何的破损。产品使用非常满意。趁着搞活动买了款不一样的。本人是油性皮肤，每周使用两次面膜，补水保湿，控油净肤。而且这款面膜没有那么多的增稠剂，用完以后不会觉得脸部特别的黏腻，比御泥坊的用着舒服。轻轻按摩拍打，皮肤就觉得很舒服透气。这次搞活动购买，价格美丽。一周两次，四盒够用个月了，性价比还是非常高的。	【改善暗沉亮肤】维生素面膜	7	0
****u	1	5	很不错的面膜啦真心不错，补水效果很好的用这个适合所有的肤质吧补水效果很不错，一直用这款哦很贴合的哦，就是有点厚哦其他特色京东快递就是快，昨天买的，今天就到了京东配送员服务也不错的哦	【焕白因子】美白保湿黑面膜	3	0
****s	0	5	每年都要买几次非常棒		6	0
F***0	1	5	第二次买美迪惠尔的面膜，听闻这个品牌很久了，一直没买来试过，这一开始就一发不可收拾，一连买了两款，这款是去黑头紧致毛孔的，话说回来，这个去黑头细毛孔一直都是个大难题，从来没找到什么特别有效的产品和方式，这次也是抱着试试的心态买的，究竟好不好用用再说吧。	【紧致肌肤】毛孔紧致黑面膜	4	0
洪***g	1	5	第二次购买了，上个月买的已经使用完，继续囤货，面膜布很清透服帖，没有味道，敷完后脸就亮了一个度清清爽爽不油腻，一周敷三次，解决面部缺水暗沉等问题，nice	【玄彬同款】水润面膜	1	0
****a	1	5	非常水润，贴了保湿水润，不错，双十一价格便宜，已推荐朋友购买	深层补水【水润安瓶面膜】	5	0
坚***豚	1	5	特价买的，挺值得，用过没有过敏，别的效果还没觉得很特别，精华液很多。就是盒子的盖子是打开的，密封不好。	美白黑炭面膜	3	0
u***k	1	5	面膜超级好用。推荐大家购买。特别服帖，水润有光泽支持京东，快递速度五星好评	茶树面膜10片	8	0
u***2	1	5	非常的好，贴合皮肤，让肌肤感觉很舒服补水效果效果不错，要坚持就能看到明显的效果适合肤质干黄的皮肤，我自己属于这一类哈哈感觉不错其他特色优惠活动很合适，囤了几盒哈哈	【透亮美肌】维生素面膜	7	0
****贝	1	5	很好用的面膜啊，均价就差不多块多一片，送货快，发货也快，满意	新品【透亮保湿】水润安瓶面膜	5	0
大***5	1	5	非常不错很喜欢，买过很多次了，下次还会卡卡西回购。		5	0
全***m	1	5	美迪惠尔的精华含量是非常多的，打开一张面膜的时候，你会发现面膜纸拿出来就跟果冻似的，上面全是精华，并且这些精华液不会出现滴下来的情况。买了不知道多少次这个面膜了，感觉是我用过最舒服的没有之一。补水效果也挺好的，我的皮肤有时候干有时候油	【热销爆款】水润保湿面膜	1	0
阡***0	1	5	我的是混合性皮肤，一直也有用这种，感觉还不错，原先用的是蓝色的，这次加多两种，看看效果如何。物流很快，送货前会有信息，很赞，态度可以。	胶原蛋白面膜	2	0
我***我	1	5	舒服，水分特别足，水锁效果好使用感受特别舒服，凉凉的，补水效果非常不错，一直在用适合肤质感觉是油性特别是适合，用过出油好多了补水效果特别喜欢这个感觉贴合效果好用，又特别喜欢这个味道，淡淡的香味其他特色与皮肤贴合特别好，一整张脸都覆盖了，特此好	【玄彬同款】水润面膜	1	0
****J	0	5	东西拿到手上很有份量，之前看到我姐在用这款面膜，我用了一次感觉挺好的，这次又买了几盒用用，快递员小哥哥冒雨来送快递给他一个赞	【玄彬同款】水润面膜	1	0
松***7	1	5	经常在这买东西，每次都很满意，足不出户就能买到自己想要的东西，真是太方便了，生厂日期比较近，价格实惠，活动力度大，所以就给对象多买了些，不同的种类都试试。好用再复购，这个牌子质量还不错，之前也是买过一回，还是觉得在京东自营买有保证	【镇定肌肤】茶树面膜	8	0
p***g	1	5	这个牌子面膜，非常好用已经无限复购东西超值而且送货快效果非常好，补水一流是正品，而且价格不贵，用着也很大气，一直在用，很好	深层补水【水润安瓶面膜】	5	0
不***7	1	5	一直在用有活动就屯些对我这样的资深女人非常适合有收紧的作用而且敏感肌也可以用	毛孔紧致黑炭面膜	4	0
刘***5	0	5	很好用，香香的，用了好几年这个面膜了，趁着有活动一次买了很多，给婆婆也买了一些，一起变美吧，哈哈哈	【改善暗沉】维生素面膜	7	0
****o	1	5	用过很多很多牌子的面膜，还是觉得这个牌子的最好用，有效果，所以这次又买了很多，一如既往的好用，放冰箱里冰凉的很舒服。快递速度也很快	新品【焕亮肤色】维C安瓶面膜	6	0
c***0	0	5	趁京东搞活动，每一种口味都买来试试，产品的包装都很正规，面膜纸也很不错很服贴，面膜裁剪很合理，贴合脸型。里面的精华液很多，取出面膜纸之前需要先挤一下，否则精华液会滴到地上。补水效果挺不错的，其他功效暂时还没有看出来，日常护肤使用很方便。	【补水提亮】美白保湿黑面膜	3	0
****0	1	5	三八女神节，美迪惠尔面膜，元四盒，价格很划算了，加上plus会员优惠，最后算下来才五十出头一盒，可以用很长时间了，感觉很有收获。这款面膜补水效果不错，而且从京东旗舰店上买可以保真，所以一直从这里买	【紧致细腻】毛孔紧致黑面膜	4	0
R***亮	1	5	以前的皮肤嘛，是很差，用了之后感觉摸着光滑多了。还是很安逸，京东物流挺好的。	胶原蛋白面膜	2	0
****4	1	5	第一次用这种，以前都是买蓝色包装那款，用了几贴感觉还不错，很服帖，精华也挺多的，滑滑的很舒服，补水效果不错，会继续购买		5	0
佐***长	0	5	非常好用的面膜超级敏感肌用了不过敏哟试试会不会变白期待效果	深层补水【水润安瓶面膜】	5	0
r***6	1	5	趁着京东搞活动，买了好多面膜屯着，时常敷敷面膜对皮肤还是很有帮助的，这款面膜之前没用过，买来试试，京东物流特别快，上午下单下午就能到，赞一个	【维稳滋润】燕窝蛋白面膜	10	0
a***a	0	5	收到，试用了一片，觉得还不错的，味道很好闻，面膜材质不是平时蚕丝的，摸上去很有质感，贴在脸上很舒服，用了一片看不出效果的，不过很保湿的	维生素面膜10片	7	0
****j	1	5	面膜买了好多盒，很漂亮好看，实用，很好，京东值得信赖，好好好好	维生素面膜10片	7	0
w***4	1	5	买了四盒元还是很划算的，比较了一下应该是最划算的一家，没在韩国买过所以不知道跟国外买的有什么区别，但是就这个产品本身而言还是比较舒服的。贴在脸上冷冰冰的，精华也多还比较绸，暂时先写这么多，用完继续追评。很舒服适合肤质肤偏干，长斑类补水效果不错贴合效果很贴合	【热销爆款】水润保湿面膜10片	1	0
1***p	1	5	一直用这款面膜，效果很好，。		6	0
喵***y	0	5	收到就用了一直用这几款，活动力度大算下来很便宜，比国产便宜又好用很多，性价比高温和不刺激很舒服精华多面膜纸薄，补水效果好。别的也没发现有什么变化，推荐入手活动买很划算哦京东物流一直很不错。从不失望	【透亮美肌】维生素面膜	7	0
H***0	1	5	这个品牌的面膜已经用了很多年了，这次看到有活动就又下单了几盒备用，这款透明质酸保湿面膜效果好，用完脸上水嫩水嫩的很舒服，会回购。	深层补水【水润安瓶面膜】	5	0
9***m	1	5	补水效果好，每天用用更舒服。		10	0
****t	0	5	快递也太快了，昨晚上点多的订单		5	0
p***i	0	5	用着挺好的，一直在用这个牌子的，用完感觉皮肤好了。这次双一下买了八盒不同的，一下够用半年了。用完之后希望皮肤能够更好	【维稳滋润】燕窝蛋白面膜	10	0
****手	1	5	物流速度真的是没话说，就是一个字快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理，之前也是盆友推荐的，买回来试试确实好用，所以用完以后又回购了，喜欢的不得了。	【紧致肌肤】毛孔紧致黑面膜	4	0
灬***灬	0	5	效果很好，用起来很舒服，很喜欢，很不错。经常买。		6	0
J***i	0	5	很好，以前用过一次朋友给的觉得不错，就自己买了	涂抹免洗睡眠面膜	14	0
****c	1	5	经常买这个牌子的面膜，还是第一次买这款睡眠面膜，刚收到就用了，感觉用着不错补水效果真的不错还挺适合我这种懒人，抹完可以直接睡觉，不用再洗脸了	涂抹免洗睡眠面膜	14	0
y***4	1	5	面膜上脸很服帖，肌肤贴着很舒服，使用后脸上也有提亮肤色的效果，还有保湿补水，美白效果很好，真的很好用，这款面膜真的很好用	【水油平衡】茶树面膜	8	0
****3	1	5	挺好用的，保湿效果也很好，促销价格买的也很划算。值得好评		4	0
****s	1	5	一直购买美迪惠尔的牌子，每到双都会屯购很多，补水效果很好，使用其他牌子脸色不舒服。这款用了非常舒服，而且特别服帖，非常不错这款。我也给同事朋友推荐了这款，适合不同肤质，感觉真的很好，大家可以放心购买吧。	【紧致肌肤】毛孔紧致黑面膜	4	0
红***q	1	5	很好用，不刺激皮肤，味道也很清新，不刺鼻补水效果补水效果不错，已经用了一次了，很好用温和不刺激保湿效果保湿效果不错	【爆卖2000w+片】水润面膜	1	0
1***0	1	5	京东商品。物美价廉。赶上活动购买，非常优惠。喜欢他家的面膜。用后水水的。并有消炎的作用。喜欢的亲们可以放心购买。一次买了好多，慢慢用。	【水油平衡】茶树面膜	8	0
t***s	1	5	买来试试，还可以吧，这款有点点香		12	0
****e	1	5	已经是第二次拍了补水效果很好赶上优惠非常实惠	新品【免洗睡眠面膜】16支装	14	0
小***0	1	5	买了好几次了，非常非常的划算，比商场里便宜不少，用过之后才知道，比其他的韩国某几个品牌强太多了，用上之后真的感觉到很舒服，应该早买好了，非常满意，家里原本还有几个韩国别的牌子的面膜，用了这个之后，其他的都送人了，这个真的不错，而且还有活动，希望京东这个面膜的活动不断哈哈哈喜欢的赶紧下手吧，真的挺好用的	毛孔紧致黑炭面膜	4	0
****0	1	5	一次性买了三盒，趁着搞活动，看销量第一，就买了，果然效果也好，跟妈妈一起用，敷完效果皮肤很好，很水分，就是要这种效果，坚持	【改善暗沉】维生素面膜	7	0
****r	1	5	纯棉感觉，绵软舒服。本人中干性皮肤，用着感觉不错，感觉产品适合各种肤质。这家产品补水效果都不错的。贴合效果紧致，不易滑落。性价比很高，赶上做活动，打五折。产品去黑头效果不错，能有效洁面，保持清爽干净。	【紧致肌肤】毛孔紧致黑面膜	4	0
u***f	1	5	非常好用美白保湿面膜一直都是用着这款面膜补水特别实用。真是用了很多年了品质依然如今用起来特别舒服保湿效果超赞京东活动力度很大比实体店购买价格更加的优惠配送速度很快而且还送货到家方便快捷价格优很好	【光滑弹嫩】胶原蛋白面膜	2	0
a***g	1	5	五送货快适合我会继续买	【维稳滋润】燕窝蛋白面膜	10	0
q***0	0	5	不错不粗不错，作为面膜还是ok的，。		10	0
_***_	0	5	面膜也很细腻柔软，之前买的这个款黑色的面膜感觉有点厚重，这个黄色袋子的面膜还是很不错的。	【改善暗沉】维生素面膜	7	0
汤***-	1	5	非常好用选他就没错了绝对不踩雷		5	0
小***么	0	5	很喜欢，很满意，元原先就买过一次，这次是回购，好的东西才会回购，不假，真的很沉得我心，我脸原先是比我脖子黑的，同样脸上和脖子用一样嗯东西，只不过脸上比脖子多敷了个面膜，很明显片面膜用完之后，脸白多了，不是那种假白，皮肤很嫩很嫩，我也不知道皮肤变白是什么原因，但皮肤感觉真的很嫩，尤其是刚敷完面膜的时候，又白又嫩，不是很白的那种，但比我的脖子要透亮，很好，我很喜欢真的	美白黑炭面膜	3	0
殇***情	1	5	东西刚收到，虽然还没有使用，但是美迪惠尔的面膜质量等各方面还是值得我们信耐的，适合任何肌肤，不会发生过敏，并且在打折买的，很划算	【柔嫩焕亮】珍珠蛋白面膜	9	0
l***f	1	5	日用品首选京东，方便快递省时		9	0
z***5	1	5	经常购买，补水效果不错，物流便捷		9	0
h***p	1	5	包装很好，完好无损，物流很快，回购了很多次了，一直用这个牌子，挺好的，敷完皮肤水水嫩嫩的，很滋润，保湿效果也不错，味道也淡淡的，干性皮肤使用感觉很不错	【提亮焕肤】美白保湿黑面膜	3	0
x***p	1	5	面膜性价比非常高，，盒超级划算。补水效果特别好，以前在实体店买都是多一盒。搞上月多囤一点，面膜是消耗品。每天睡觉前敷上一片，补水有又便。希望每一都是，实惠又实在。有了京东生活方便多了，节约了很多去实体店的时间，又能买到物美价廉的东西	毛孔紧致黑炭面膜	4	0
秦***Y	0	5	平时基础保湿，特别适合，提亮肤色其他特色活动买的，精华多补水效果补水效果特别好，非常适合平时基础护理	【透亮美肌】维生素面膜	7	0
u***w	0	5	活动价格太便宜了，配送时候快		9	0
****w	0	5	丝滑水润使用感受滋润补水提亮肤色适合肤质我是混合皮肤用着不错能适合各种皮肤补水效果很好精华液很多贴合效果剪裁很好完美贴合其他特色已经用了两贴了扫描是正品这款面膜以前用过我是经常熬夜皮肤偏黄用了效果很好这次有活动囤了好多盒京东价钱最合适了现在我这只有京东送货到家	【透亮美肌】维生素面膜	7	0
-***官	0	5	春节前趁着年货节囤了盒货，这是我第一次用的面膜，这个牌子是韩国进口的，整体来说。润肤很不错，敷了面膜以后，皮肤水嫩嫩的，皱纹也开始变少了，皮肤更紧致有弹性了。以上就是我用后的整体感受。中性脸基本能覆盖其他特色面膜上有品牌logo补水效果补水美白，紧致皮肤使用感受面膜使用整体感受还好	【盈润光滑弹嫩】胶原蛋白面膜	2	0
c***9	1	5	喜欢好用，一直用它，过敏体质，对化妆品比较挑剔，这款面膜不仅没有过敏，用起来还是不错，舒适柔软，买来送朋友，都很喜欢。	【补水提亮】美白保湿黑面膜	3	0
小***e	1	5	种草了很久最后下单了，很喜欢，和预期一致，京东快递一直很棒，质量也值得我信赖，也是我一直选择的原因，推荐购买。		9	0
考***猪	0	5	不错		10	0
u***t	1	5	很补水的说，京东购买很方便且划算，痘痘肌肤敏感肌肤都可使用	【水油平衡】茶树面膜	8	0
q***4	0	5	这款是我配合补水的使用的，偶尔一贴，效果显著		10	0
我***兄	1	5	这段期间换季，皮肤特别敏感，过敏了，又很干。一口气在京东买几盒面膜回来敷，这个牌子是首选，比较销量这么高，口碑还是很好的。果然敷了，皮肤好多了，效果最好的是蓝色这款	【焕亮紧致】珍珠蛋白面膜	9	0
****n	1	5	刚买回来就开了一片绿色的。感觉很不错。营养液超级多。看敷了效果如何。觉得是挺温和的		8	0
范***4	0	5	囤囤囤，的时候大量囤货了，本人敏感肌，只有这款用了没有过敏反应，绿色的控油控痘很明显，还有维生素的，黑膜也很好用，美迪惠尔的都很喜欢	茶树面膜10片	8	0
N***我	0	5	这个面膜是我一直在用的品牌不干皮流动性很很大补水效果很好很好适合肤质干皮产品质感奶思	【光滑弹嫩】胶原蛋白面膜	2	0
j***0	0	5	质量不错		10	0
u***3	1	5	很温和，很舒服，下次继续购买	新品【透亮保湿】水润安瓶面膜	5	0
2***0	0	5	面膜大小很合适，使用感很舒适，补水效果也不错，是会回购的一款产品		4	0
小***解	1	5	面膜水份很足，推荐购买	深层补水【水润安瓶面膜】	5	0
流***斯	1	5	面膜收到了，活动的时候买的，价格非常的合适，这个胶原蛋白的贴上，非常的舒服。面膜纸的质量也非常的好，时尚的logo比较喜欢，味道也比较好，会继续回购，京东物流很快，一直在京东上买东西，体验感非常的好	【莹润肌肤】胶原蛋白面膜	2	0
祖***l	1	5	买的物流超级快，包装很好，用起来很不错，感觉效果很好	【改善暗沉】维生素面膜	7	0
****e	0	5	面膜包装精美，一打开能闻到一股香甜气味，很好闻，精华含量相当充足，上脸比较服帖，面膜纸质不错，敷在脸上感觉很舒适放松，到分钟之后取下面膜，效果很不错，补水效果杠杠的，整张脸变得很水嫩，而且感觉肤色也提亮了。日常补水必备面膜啊，趁活动买还很划算，值得拥有	【热销爆款】水润保湿面膜	1	0
快***叨	0	5	美迪惠尔蚕丝燕窝面膜，听起来挺好的，没用过这款，这次双十一买来盒试试，每盒片，比经典蓝面膜贵，刚收到货还没试，等试时候再来评价。	【维稳滋润】燕窝蛋白面膜	10	0
旦***央	1	5	一直用美迪惠尔，布和美即的不一样，更亲柔，只是感觉没有美即服帖，爱走样，精华液很多，一般我用两次，早晚一次，用完脸不粘，很舒服，个人感觉，应该把眼睛处加上	新品【透亮保湿】水润安瓶面膜	5	0
****q	1	5	买的预售款，夏天来了，适合用这种材质的面膜敷上冰冰凉凉的特别舒服，冬天用的是睡眠面膜，这个敷脸上太冰。这款面膜补水效果特别好，用了以后皮肤滑滑，水润润的，每日一片可以改善皮肤，相当不错，趁现在还有活动，下单再买点囤着	【莹润肌肤】胶原蛋白面膜	2	0
晴***钟	1	5	面膜纸挺厚的贴合效果裁剪合理个人感觉贴合度不错使用感受只用了茶树那款目前还没用什么感受没有什么特别喜欢的点也没有不喜欢的无功无过	胶原蛋白面膜	2	0
****P	0	5	这款黑面膜很不错，水水的，很服帖，补水效果超棒	【提亮焕肤】美白保湿黑面膜	3	0
伟***3	1	5	看着不错，效果不知道咋样。		10	0
小***陈	1	5	很好，很实惠的面膜，有效果，鼻子上的黑头都冒尖露出来了，尽管拔出又是另外一门功课了。		4	0
****x	1	5	自己感觉挺好用的，特别补水，精华特别多，用完还会回购的	美白黑炭面膜	3	0
-***-	1	5	第二次购买这款面膜了很好用对痘痘确实有抑制跟消退的作用还能控油晚上用了第二天的脸也是没油贴合效果精华液多其他特色很好的一款面膜以后还会购买		8	0
卓***话	0	5	很棒，敷在皮肤上的感觉OK。		9	0
****0	1	5	包装不错使用感受保湿，舒适适合肤质我是混合型，没有过敏补水效果刚敷完非常好，长期坚持，变美丽贴合效果服帖其他特色刚开始，怕不好用没想到效果这么好，大家可以试一试，赶上活动买的，价格也很合适，水润润，滑溜溜，坚持一段时间就会有效果。推荐	【焕白因子】美白保湿黑面膜	3	0
b***i	1	5	常敷面膜皮肤好买过许多这款第一次希望好用补水效果好贴合效果		9	0
****a	0	5	活动价格太给力了，算下来一盒才三十多，京东的发货速度真的很快，当天就收到了，好评。		9	0
u***l	1	5	这个面膜非常好用，蓝色那款不仅精华多，面膜纸也很舒适，不知道买啥面膜的时候就一直买它用着，补水效果很不错，京东物流也非常方便。	【提亮紧致】胶原蛋白面膜	2	0
****6	1	5	面膜太棒了，敷上一贴就感觉，皮肤滋润了几个度		6	0
****l	0	5	不知道从什么时候面膜就认定是它了，真的很好用上次有个朋友推荐一款面膜我试了几片。个人感觉不怎么样，还是觉得它好面膜一定要自己信耐的毕竟是用自己脸上	【热销爆款】水润保湿面膜10片	1	0
赵***6	1	5	好用		14	0
****4	0	5	送货速度快，价格很优惠，面膜很服帖，敏感皮肤用着很好，很舒服，精华液多，脖子手臂都可以用	茶树面膜10片	8	0
温***5	1	5	趁着活动买的，物美价廉		6	0
u***b	1	5	好用非常好		9	0
Y***-	1	5	之后会继续回购的，很不错的。		5	0
m***Q	1	5	这款面膜买过挺多次了，很好用的一款，补水效果不错，精华液也比较多。最大的优点是面膜纸非常服帖，有淡淡的清香味，用着很舒服。可以看到面膜纸上的商标。	【玄彬同款】水润面膜	1	0
****9	1	5	听说这个面膜很久了，不过是第一次买，搞活动买很划算。面膜贴上很服帖，美容液很多，希望能起到补水的作用，一星期应该能用二三次	维生素面膜10片	7	0
小***余	1	5	套装太实惠了，一盒有十片，很好，天冷了皮肤容易干燥，正好补补水，使用看看效果怎么样	美白黑炭面膜	3	0
兔***机	0	5	超级水润，做活动买的，盒，选了个不同的类型，补水，美白的都有		8	0
七***音	1	5	这款据说是在韩国最火的，成分好可以镇静肌肤使用感受真的很舒服，淡淡的绿茶香味，比起基础补水的哪一款我更喜欢这个补水效果还可以混油真爱面膜，敷完就按摩一下，我觉得不用怎么洗，真的一点都不粘腻这款我应该会回购的，下次再来	【镇定祛痘】茶树面膜	8	0
m***o	1	5	发货特别快，美迪惠尔的用的很舒服，补水效果好，不容易过敏屯了好多	美白黑炭面膜10片	3	0
多***9	1	5	活动的时候买的，价格很实惠		5	0
老***欢	1	5	柔和细腻，打开包装后上手的感觉就很不错的，贴敷的很全面，完全都覆盖到了，不像有的额头有些覆盖不到，使用中没有异味脸部没有刺激的，感觉很舒服，使用之后两天脸上都是很舒服。别的肤质我不知道，我是有点过敏体质的用后没有任何不适，应该都适合用的补水效果补水效果没地说没地说，我是男人就是因为北方冬季皮肤干燥，脸上起皮擦油效果也不好，自从用了这个面膜之后大大的改变了，自己摸着脸都舒服的很。贴合完美，能很好的贴敷，对比一下几个品牌的，这个确实不错。我是看评价好评很多才发现的，使用之后确实感觉不错，推荐使用，双十一价格也很给力啊。	【热销爆款】水润保湿面膜	1	0
1***p	0	5	目前还没用，前面的面膜还没用完，但京东物流是超级快呀～	新品【免洗睡眠面膜】16支装	14	0
****f	1	5	买了五大盒，很不错，京东放心		5	0
l***4	1	5	给女朋友买的，人出差去了，提前给她试哈，感觉效果整体还不错，之前看她一直在用，保湿效果还不错，用完感觉很清爽，精神不少。	【焕亮肤色】维他命安瓶面膜	6	0
李***7	1	5	质感很不错，用着很舒服使用感受用起来很不错适合肤质适合大多数肤质吧，就是单纯的补水面膜补水效果补水效果挺好的贴合效果很贴合其他特色每次都是一次囤半年的，算是好用的便宜的了	【爆卖2000w+片】水润面膜	1	0
八***风	0	5	已经不是第一次买了，很顺滑补水效果补水能力很强	【改善暗沉】维生素面膜	7	0
****2	1	5	这款面膜特别好用，美白补水，物美价廉，是我买过美迪惠尔系列产品中感觉最好的，我一共买了两种，各两盒，用完再买这款就OK啦	【提亮焕肤】美白保湿黑面膜	3	0
阿***段	0	5	东西非常好，大家不要犹豫了快下单吧。		9	0
老***儿	1	5	买过很多次了，发货快，包装严实，商品质量非常好，好评，优惠力度大，以前的优惠也没有这么多，宝贝和介绍的一样，质感很好，功能强大，用了感觉不错	【提亮焕肤】美白保湿黑面膜	3	0
****2	0	5	老婆，一直以来用的产品，不错好评		10	0
****g	1	5	很不错，已经第二次回购了补水效果非常棒晚上买的第二天中午就到了，京东物流太给力了。	【改善暗沉】维生素面膜	7	0
****h	1	5	挺好的，保湿的还行的		9	0
j***1	1	5	面膜很好用，补水控油适合痘痘肌肤，很满意		8	0
l***L	1	5	搞活动时候买的，性价比很高，物流很快，好评。	新品【焕亮肤色】维C安瓶面膜	6	0
L***M	0	5	好用，包装大气，用完非常舒服，满意。	新品【焕亮肤色】维C安瓶面膜	6	0
不***m	1	5	效果很好，有活动就多买了一些	【补水保湿】水润安瓶面膜	5	0
****d	1	5	经常在京东上看到这个销量很火的面膜，自己就买试贴了几天，贴到脸上很舒服，对皮肤没有任何刺激，同事都夸我皮肤好了，还说让我推荐给他呢	【提亮焕肤】美白保湿黑面膜	3	0
****?	1	5	喜欢喜欢喜欢，一直在用的补水面膜，效果不错，很服帖	【焕白因子】美白保湿黑面膜	3	0
青***-	1	5	这款用起来真的是方便，在家我白天看孩子，我拿它当面霜用，保湿性很好，一袋一次，真的是有会变成水珠，皮肤吸收也很快。坚持使用感觉确实有改善，比较皮肤养护不是一朝一夕的事情，贵在坚持啊		14	0
****3	1	5	很好的面膜，用完之后感觉脸部清爽了很多，皮肤也有所改善	【清洁收缩毛孔】毛孔紧致黑面膜	4	0
李***F	1	5	非常的喜欢京东自营商品。很喜欢。很好噢。		6	0
垃***盖	1	5	很高使用感受一般适合肤质大部分补水效果睡眠面膜		14	0
y***7	1	5	面膜收到啦，我皮肤比较敏感，晚上用了以后，第二天早上感觉脸上很水润，有弹性，非常好		8	0
u***a	0	5	非常喜欢这个面膜，对皮肤的滋润效果又非常明显的改善效果啊，而这味道很好闻，淡淡的香味，闻着很舒服，贴完面膜之后第二天皮肤很光滑	【维稳滋润】燕窝蛋白面膜	10	0
1***p	1	5	包装很好，产品日期是钢印，应该是正品，一直信赖京东使用感受还没有开始用，昨天晚上拍，次日就到了适合肤质适合所有肤质吧，我是干性肌肤，需要补水补水补水	美白黑炭面膜	3	0
