user_name	is_plus	star_num	comment	commodity_type
****v	0	5	趁着活动买的四盒，一直用老款终于有新品了，老粉觉得新品也不错，成份党推荐这款多肽。	多肽水感面膜15片
****8	1	5	面膜还不错，用着感觉挺好，京东快递速度也挺快的	新品-多肽水感面膜15片
****c	0	5	像是老款胶原的升级版样子，之前一直买胶原，看起来成分适合我们熬夜党，经常熬夜又干又有细纹的，希望可以改善，好用继续回购	多肽水感面膜15片
奋***1	1	5	之前也买过美迪惠尔的面膜，挺好用的适合敏感性皮肤用完不过敏。这次看到搞活动而且功效更好就买了试试，首先贴合效果挺好的，用完感觉皮肤还多少有点效果，至于更多效果还要长期用完才能体会到吧	新品-【淡化细纹】多肽水感15片
J***C	1	5	可以可以大包划算日常用有点香	新品-多肽水感面膜15片
不***m	1	5	给老婆买的，这款面膜是每一款都买过，感觉良好	新品-【淡化细纹】多肽水感15片
仓***点	1	5	一直用这个品牌，这款是新款，期待使用效果	
知***好	1	5	挺好的，用完会继续回购，每天一片，水水嫩嫩的。	
想***单	1	5	一直用这个牌子的面膜，这次换成这个系列	
t***s	1	5	买来试试，还可以吧，这款有点点香	
s***g	0	5	新产品，期待效果，味道不错	
h***y	1	5	贴合面部，水润滋养	
****r	1	5	多次回购的面膜，滋润补水，不错的	
****7	0	5	挺好用的，保湿效果好	
****1	1	5	不错的产品值得推荐使用。	
仰***方	1	5	宝贝收到，帮老婆买的，效果如何，待夫人用了以后再来评价	新品-多肽水感面膜15片
****f	0	5	刚收到货，还没有使用，等使用过后再来评价。	新品-多肽水感面膜15片
p***2	0	5	第一次購買希望好用家人會喜歡謝謝京東	多肽水感面膜15片
竹***味	0	5	还行吧毕竟钱在哪呢面纸不够大	
z***9	1	5	货已收到，开始用起来，期待效果	
****蓝	1	5	第一次买这款，还没有用，用完再来追评	
j***3	0	5	就想问，现在京东也是不吭声就放自提柜了的吗	
u***g	0	5	没有衬，只有面膜。感觉有点不好。	
没***包	1	5	昨天收到面膜啦，因为疫情影响我的面膜兜兜转转，京东快递还是很给力的春秋换季肌肤已经泛红刺疼了，干的不行，昨晚试了下蓝色款水感面膜，看成分多重的，现在非常需要补水的款，精华液很多不黏腻，淡淡的味道不刺鼻，很安心的感觉敷上没有什么刺激，吸收的也很快，十来分钟感觉精华都被我的肌肤吸收掉了，可能是脸太干了敷完脸上没有那么紧綳了，还是需要坚持敷面膜护肤还买了粉色款包装很好看的，今晚再试试粉色希望可以改善肌肤状态，推荐大家可以入新品，用的很安心，老款新品一如既往好用	新品-多肽水感面膜15片
芒***冰	1	5	之前买了两袋用完了，又回购啦塑料袋装的外包装不容易破损，之前盒子的送来有点挤压变形了这个就好好的～粉色和蓝色的水感面膜味道都香香的，膜布不是很厚，我是混干皮，敷完皮肤感觉嫩嫩的，比较清爽好清洗，角质层比较薄的敏感肌敷着也不会有刺痛感这个比较适合早上妆前敷，只要分钟，还是挺方便的，后续上妆不会卡粉，晚上熬夜了第二天早上可以来一片急救一下刚好面膜用完了想买，京东物流还是可以滴第二天就到了	新品-多肽水感面膜15片
****y	1	5	效果挺好的，水水的，保湿效果也很好，用了之后，脸水水的，滑滑的，很好用的，很喜欢，第一次购买这个，效果没让人失望	
u***a	0	5	购买有一段时间了才来评价，产品确实棒棒哒，最近同事都说肤色红润，充满光泽，真的值得推荐给大家，	
初****	0	5	一直用美迪惠尔。用了很多年，特别值得信赖，适合所有肤质，真的很不错，强烈推荐物美价廉，美白效果不错，皮肤越来越好	
1***g	1	5	用过好几次了，味道很不错	
****s	0	5	性价比超高性价比高性价比超高性价比高	
J***3	1	5	家里生活用品都在京东买，快捷方便。	
****x	1	5	买了很多，打算一天做一个	
****p	1	5	好像好像哈弗想和这只系	
h***g	1	5	该用户觉得商品不错	
宁***班	0	5	该用户觉得商品不错	
****q	1	5	已经收到了	
阳***飞	0	5	保湿不错	
盛***6	0	5	还可以	
