user_name	is_plus	star_num	comment	commodity_type
f***8	1	5	宝贝收到了，很精致的礼盒，打开瞬间很惊喜，看着面膜来之不及的去给自己黑黄的脸铺上，一阵一阵清凉的感觉，过了二十分钟清洗发觉效果很不错，明显白了不少	【美白提亮焕肤】美白保湿黑面膜
M***笑	1	5	产品质量没有问题，一直挺好的，东西也不错，非常满意，一直用这个牌子。使用感受也非常好特别满意挺好的用了好多年了适合肤质适合各种皮肤使用真的不错请放心使用没问题补水效果补水美白效果相当霸气上档次不亏是大牌子贴合效果贴合效果也非常好感觉不错挺满意的其他特色其他特点都非常好，感觉真的不错	【提亮焕肤】美白保湿黑面膜
z***7	1	5	不错，没毛病使用感受水润保湿，效果很好，提亮肤色适合肤质油性皮肤，改善明显补水效果很好，补水效果快贴合效果稍微有点小，可以优化设计一下其他特色袋装精华液可以用来擦脸，不要浪费	【提亮焕肤】美白保湿黑面膜
朵***7	1	5	一直用的这个牌子的面膜，感觉挺好的，补水效果很好，精华液很多，很服贴，面膜手感很好，很细腻，贴完以后感觉脸上很光滑，而且很舒服，会一直回购的，	【补水提亮】美白保湿黑面膜
****4	1	5	这个面膜是买的最多的产品，已经买过超多次啊。不仅自己用了，而且还推荐朋友用，都挺喜欢的。	【提亮焕肤】美白保湿黑面膜
s***2	0	5	购买此款面膜感觉面部皮肤滑滑的，很润很舒服，水水的嫩嫩的，没有异味，不会刺激到皮肤过敏，秋冬补水的必备，贴合度很。效果明显。	【提亮焕肤】美白保湿黑面膜
****5	1	5	美迪惠尔面膜这款黑膜日常补水保湿，效果很好，面膜纸轻薄柔软，上脸很服帖，大小刚好补水效果日常补水效果很好使用感受使用过后皮肤水润，紧致，混合型肤质	【提亮焕肤】美白保湿黑面膜
毛***导	1	5	面膜纸很服帖，上脸不刺激很舒服补水效果补水保湿效果杠杠的，适合只想要基础补水保湿的人，虽然夏天相对湿度大一些，但是长期在屋里补水还是很合适的	【提亮焕肤】美白保湿黑面膜
u***3	0	5	这两年的面膜都是从京东买的这个牌子，非常好用，很好吸收，面膜纸挺薄的，但是不容易皱，很服帖，用了之后皮肤水水嫩嫩的，摸起来很光滑，没有油腻感，对于我的油性敏感肌也没什么不适感，囤了好几盒，用完了还会回购。	【补水提亮】美白保湿黑面膜
答***扬	1	5	这款美白保湿升级版黑面膜用了，非常舒适，皮肤紧致，很有弹性，最主要的是水灵灵的效果非常好，用了很多次了，皮肤吸收的非常好，没有任何不舒适的感觉，学会保养，学会照顾自己，美美的比什么都重要正好搞活动，继续入手	【焕白因子】美白保湿黑面膜
b***n	1	5	包装都不错，快递也很给力使用感受保湿效果不错适合肤质主要是用来做补水补水效果强效补水保湿，还不错贴合效果挺服帖的爱长痘的还是不要敷面膜敷的太勤，先祛痘再去做补水	【提亮焕肤】美白保湿黑面膜
****c	1	5	服务态度很好，快递很给力，货很好，经常买的，补水效果非常不错，使用感受也非常的不错，产品质感十足的，适合肌肤要看自己的皮肤了。	【提亮焕肤】美白保湿黑面膜
****7	1	5	活动很划算，买了盒，试用了蓝色那种，很补水，不错哦，黑色这颜还未试呢，打算一天试一款，活动价买很超值，天天用也不心疼，希望以后多点活动，哈哈哈哈补水效果不错，用后挺滋润的贴合效果很贴合面部，舒服补水效果很不错，很水润	【补水提亮】美白保湿黑面膜
r***i	1	5	黑面膜贴合很好精华充足美白补水油性肤质也不怕味道好闻敷上无刺痛感面膜纸很舒服很柔软坚持使用效果明显物美价廉	【提亮焕肤】美白保湿黑面膜
六***_	1	5	精华液很充足吸收效果很不错一般分钟都不会干一直很喜欢用这款黑面膜用着很舒服感觉脸上肌肤像喝饱水似的所以这次趁活动又购买一些	【提亮焕肤】美白保湿黑面膜
l***2	1	5	这款面膜的面膜纸不是很大女孩小脸的话，感觉特别好，边上不会多出去特别多。清洁补水能力还好吧，没有感觉特别特别好，但也不会觉得不好	【提亮焕肤】美白保湿黑面膜
d***5	1	5	用了很多年的面膜，网上评价也一直很好，既便宜又好用的一款面膜，属于常年囤货的款，日常补水很好用，集美们冲鸭，活动时候买超划算	【提亮焕肤】美白保湿黑面膜
S***咚	1	5	这一款是美白保湿，缩小毛孔的，补水效果很好，面膜是黑色的，这个面膜带有保湿美白的功能，贴在脸上润润的。这个面膜是保湿美白的，贴在脸上感觉特别服站	【提亮焕肤】美白保湿黑面膜
一***它	1	5	这系列不刺激皮肤，味道也温和，湿润度可以，整体效果不错。美白目前还不明显，润肤还是不错的。包装很严谨，外包简洁携带方便。配送很快服务不错。	【提亮焕肤】美白保湿黑面膜
****p	1	5	质感很好，包装大气上档次使用感受非常贴合肌肤精华很足，用完之后脸非常水润，面膜纸不厚，脸不是特别大的话完全可以覆盖整个面部，天用一次，确实有补水美白的效果，坚持用效果适合任何肤质，无论是油性皮肤还是干性皮肤，混油皮肤夜很适用补水效果特别好，用完之后明显感觉脸部特别水润，有弹性，肌肤像喝饱了水一样非常贴合皮肤，面膜剪裁非常完美，可以覆盖整个面部成分不错，价格便宜，适合囤货，一天一张面膜也不心疼支持会回购	【焕白因子】美白保湿黑面膜
u***n	0	5	产品邮寄速度很快，一大盒子十片感觉很厚实，长方形的一小片拿在手上感觉很轻巧可爱，轻按包装感觉里面的精华液很多，是正品吧。还没有试用，打算晚上试的敷一下看看效果。看外包装感觉很好，像是进口货，很给力，期待试用效果，好的话还会继续购进，感觉价格合适，还有后续试用评价	美白黑炭面膜10片
z***7	1	5	还不错，包装不错使用感受水分充足，好用，没毛病适合肤质油性皮肤适合这款，很好很不错，袋内液体也能用，没毛病贴合效果贴合度，因人而异，没毛病其他特色没毛病	【提亮焕肤】美白保湿黑面膜
****8	0	5	趁活动时买的炭黑面膜，一直都用这款，很滋润。精华液挺多的，而且黑炭膜布也很有质感。用过后，皮肤很亮，滋润。快递也很给力，隔天就收到了。	【提亮焕肤】美白保湿黑面膜
b***w	1	5	每次必买此款，美白锁水，面膜很厚，不是很大张，脸小所以没有浪费，贴合很紧，分钟后依然水润不干燥，滋润丝滑。赶上每年最合适的选择	【提亮焕肤】美白保湿黑面膜
Z***g	1	5	作为经常经常买美迪惠尔面膜的老粉，哈哈当然很推荐，不过这一款是清洁作用我感觉一般般，我都是当补水面膜用的。黑色，面膜纸细腻。还不错。	【提亮焕肤】美白保湿黑面膜
就***嘛	1	5	可以说是超级好用了，敷完面膜后整个脸蛋水润水润的，而且啊这面料非常柔软和舒服，不容易扯烂，感觉比经典的蓝色要更好用一些些。	【提亮焕肤】美白保湿黑面膜
福***狠	0	5	买的多，全家人一起敷，给婆婆和老妈送去不同的十盒。日常在家保养补水美白，或者带一片到办公室午餐后洗完脸敷上午休一下，每周按时去美容中心进行两次全面的护理保养。老公巨爱贴黑膜，每隔两天都要抢我买的这个面膜敷，他敷完看上去白嫩光滑，臭美。我的肤质是干燥型并不适合这款美白黑膜，用完皮肤略干燥。	美白黑炭面膜10片
****v	1	5	美迪惠尔的面膜试用了几款，这款黑面膜最好用，蓝色补水的第二。面膜很服贴舒服，精华液也多，敷后效果好，皮肤水水的，日期也很新。以后有活动打算多囤点，面膜以后就选这款了。	【提亮焕肤】美白保湿黑面膜
****s	1	5	朋友推荐，第一次用这个牌子，用着很好，黑面膜，很柔软，精华很多，非常容易使用，油性皮肤用着很好，有活动很实惠，贴合性好，用完很水润	【提亮焕肤】美白保湿黑面膜
l***欣	1	5	趁着有优惠活动买了一堆，买了好几种不一样功效的，收缩毛孔的，急补水的，提亮的，可以用一段时间了，还送了洗面奶，这下什么都有了，京东物流超级快，送货上门，真便民。	【提亮焕肤】美白保湿黑面膜
书***-	0	5	面膜很不错，补水效果很好，敷完后感觉皮肤水水的，很光滑，膜布薄软有弹性，大小也很贴合皮肤，使用起来很方便，用这个将近一年了，肉眼可见的有效果	【提亮焕肤】美白保湿黑面膜
確***丶	0	5	这款面膜感觉很不错，以前买的要么贵，要么质量特别特别的差，这款吧，价格合适，效果也感觉不错，所以用了十多天以后特地来评论区推荐。	【提亮焕肤】美白保湿黑面膜
1***椒	1	5	很喜欢他家的面膜，超级舒服，超级补水，干皮的我超级喜欢这款面膜，价格还实惠，学生党真的很喜欢，敷完面膜之后脸蛋很光滑，软糯糯的，真的很不错超级补水，干皮用真的很舒服。	【提亮焕肤】美白保湿黑面膜
****l	1	5	韩国进口产品，质量一如既往地好以前也用这款产品，补水保湿美白效果好。这次京东自营店有活动，三件五折，还有六支精华液赠品。便宜又实惠。这款产品适合任何肌肤，补水充分，面膜敷脸上水嫩嫩滴，贴合度非常高。长期使用，美白效果显著。建议一周用二三次，坚持用半年时间，一定会给你一个水凝，有弹性，白皙的漂亮脸蛋包装盒完好无损。物流配送神速配送员陶传成是中国好配送员点赞	【焕白因子】美白保湿黑面膜
1***3	1	5	水分很足，精华液很足使用感受用完很润，到第二天都还很滋润适合肤质我是敏感肤质，用起来没问题应该大家都能用补水效果补水效果不错，算是我用的最多的一款补水面膜了贴合效果很服帖，没有褶皱，大小也合适价格也可以接受天天用的程度，没有啥负担这次买的已经用完两盒。	【补水提亮】美白保湿黑面膜
*****	1	5	补水的不是特别好用，总感觉水分很少很干美白的和维c的用起来感觉不错，水分也足味道呢，可以接受，不难闻敷过之后，很舒服物流好评	【提亮焕肤】美白保湿黑面膜
m***6	1	5	这款面膜是最近收获大大的惊喜每次敷完揭下的那一刻绝对是高光时刻整个脸细腻柔滑，白了一个度毛孔也都隐形不见了关键第二天起床依然白白嫩嫩分推荐	【提亮焕肤】美白保湿黑面膜
搞***宅	1	5	敷在脸上还挺香的不是那种很冲的香味淡淡的香味还挺舒服的补水效果很不错每次敷完面膜脸上都不卡粉里面的精华液挺多的可以敷满脸上的各个地方京东自营买很放心速度又快	【补水提亮】美白保湿黑面膜
沫***阿	1	5	挺好的，搞活动很便宜很划算补水刚开始使用还看不出什么效果但是挺补水任何肤质都适合吧补水效果就是补水很服帖比较满意	【提亮焕肤】美白保湿黑面膜
铭***田	1	5	多次种草的产品了，感觉这个补水保湿效果特别好，而且紧致毛孔效果也特别好，我是一天隔一天的敷面膜的，精华液真的挺多的，这个也适合男生，一个月下来真的感觉皮肤细致很多，都说男生不需要做护肤，其实也是误区，有一个清爽洁净的形象对别人也是一种尊重呀	【提亮焕肤】美白保湿黑面膜
Y***g	1	5	活动买的，四盒半价，各种优惠下来每片不到两块钱，超级划算。这款面膜精华液很多，膜布很薄，敷到脸上大小很贴合，每次敷完脸上水嫩嫩的，特别好吸收，补水效果非常好，一如既往的好用，一次囤了八十多片，三个月不用买面膜了。	【提亮焕肤】美白保湿黑面膜
****z	1	5	精华液很充足，膜片贴脸上很服帖。用后按摩完感觉感觉脸很湿润，没有黏腻感本人属于混合性皮肤，感觉还不错补水保湿效果明显很喜欢。	【提亮焕肤】美白保湿黑面膜
****b	0	5	很喜欢这个牌子的面膜，裁剪很好的一款面膜，和脸很贴合。保湿效果很好不油腻，也不会过敏。还有美白的作用，赶上活动价格也很划算，京东物流也很快。	【提亮焕肤】美白保湿黑面膜
徐***4	1	5	下次搞活动再囤喜欢黑色补水很好感觉很干净会一直购买化妆品全部京东的买着放心补水效果非常好适合我的肤质产品质感液体很多分钟左右还是很多拿下来可以当颈膜贴合效果正好	【提亮焕肤】美白保湿黑面膜
W***凤	1	5	第二次在京东上买了，用了好久的这个牌子使用感受用完感觉皮肤滑滑的，轻轻按摩下让精华液慢慢吸收适合肤质适合所有肤质补水效果补水效果很好，很容易就吸收	【提亮焕肤】美白保湿黑面膜
田***8	1	5	••价格超优惠，性能也非常棒，完美的一次购物，物流很快，物品完好无损，收到晚上就用了一贴，水水嫩嫩，保湿效果很好，大东北秋天干燥，用起来很舒服，喜欢种草	【提亮焕肤】美白保湿黑面膜
张***6	0	5	黑面膜没刺激味道使用感受保湿效果不错，美白效果有待观察适合肤质任何肤质都适用补水效果补水效果不错，美白效果还在观望中贴合效果很贴合，适合我这种大方脸其他特色很便宜，而且口碑也不错，销量也很好，说明这个面膜确实是不错的，等有钱了用更好的面膜吧，	【补水提亮】美白保湿黑面膜
y***n	1	5	这款面膜在无数次的买买买的东西，有活动必囤哦，保湿滋润补水美白。真的好好用哦，京东商城的商品有活动太诱人啦，而且价格真的太优惠了，优惠大酬宾活动多多呀，所以京东是我不二选择的平台，质量第一有保证。送货准时。	【美白提亮焕肤】美白保湿黑面膜
潇***楠	0	5	我一口气买了四盒，非常好用水很足产品质感不会感觉油腻浓厚，没有粘粘的感觉整体就是很清爽使用感受使用感很好效果很棒水很多，敷完面膜皮肤水水的适合肤质适合干皮混干皮油皮补水效果补水效果超级好	【提亮焕肤】美白保湿黑面膜
****j	1	5	还是熟悉的味道，三四年来一只买这个牌子，很温和，补水效果也很好，每次赶上京东有优惠的时候买，还是很划算的。平常用基本没有问题京东物流也很给力	【提亮焕肤】美白保湿黑面膜
逛***了	1	5	快递包装很好，没有损伤上边已有一层保护，发货也很快，第一次使用这个款面膜，用了一下，感觉还不错，这款面膜与共买了五种，慢慢使用。	【提亮焕肤】美白保湿黑面膜
不***子	1	5	买了盒，没用过黑膜，晚上试一下，以前都在免税店买，片元左右，用完了，这次在京东买试一下。送货也很快。	【提亮焕肤】美白保湿黑面膜
*****	1	5	这次活动真的太划算了，让人心动买的停不下来，这次前后一共买了盒面膜，想着夏天皮肤容易受损，贴的费一点，所以就多囤一些，包装的很完美，服务态度好，物流快，下次继续，京东值得信赖	【提亮焕肤】美白保湿黑面膜
喵***e	0	5	非常服帖其他特色有清洁效果京东物流就是快，昨天下单今天就到了。这次有优惠活动买了几盒。以前一直用美迪惠尔面膜，这款有清洁美白的效果，也很补水，面膜很服帖，这个牌子的面膜坚持连续用的话效果很明显。	美白黑炭面膜
隆***呛	1	5	很舒服，黏黏的水水的使用感受第一次用面膜也不知道别人家的怎么样适合肤质我这种油性皮肤应该适合，主要是为了变白补水效果杠杠好，用完就和水龙头一样往下流水贴合效果贴的很紧，我的手都没法进去把它撕掉其他特色包装很有特色，不知道被什么硬物顶到了都破了，不过也方便我后入把它打开了，挺好	美白黑炭面膜
u***r	0	5	面膜纸厚，非常贴合面部，所含汁液多，贴完之后面部显白嫩，很好用。自营的物流很快，头天晚上下单第二天就到了。同一品牌不同款买了三盒，半价，很实惠。	【提亮焕肤】美白保湿黑面膜
我***_	0	5	膜布很贴合，不是很厚的那种，精华液也挺多的使用感受敷完不会很黏适合肤质夏天晒后补水修复用的贴合效果膜布很贴合补水效果补水保湿效果不错其他特色膜布上有水印，应该说是品牌logo，很有特色	【补水提亮】美白保湿黑面膜
****o	1	5	发货速度快，包装完好无损，京东的快递哥哥好给力工作认真派件准时，服务态度腿好哦这款面膜很好用，精华液挺多的，皮肤吸收也挺快的，效果很好，敷完后皮肤恢复又白又嫩了。	【提亮焕肤】美白保湿黑面膜
1***9	0	5	冬天北京天气太干燥，皮肤也容易变粗糙，这款补水面膜非常适合这个季节使用，能有效补充面部水分，让皮肤水润有光泽。京东物流就是快，头一天晚上下单，第二天中午就送到了，真是省心。	【提亮焕肤】美白保湿黑面膜
l***3	1	5	长期回购的一款面膜，很好用，和蓝色水库换着使用，补水效果很好，美白效果几乎可以忽略不计。活动屯了很多，性价比超高，	【提亮焕肤】美白保湿黑面膜
巫***香	1	5	美迪惠面膜补水，保湿效果都杠杠的，内衬特别贴合，而且使用也很方便，香味清新，一直都用这款面膜是忠粉了，大家可以放心购买私使用。	【提亮焕肤】美白保湿黑面膜
u***e	1	5	最喜欢屯面膜了这款美迪惠尔面膜是无限回购的一个品牌了最常用的就是这款黑面膜和蓝色补水那款蓝色补水这款黑面膜相当美白了做完之后皮肤白里透红的粉嫩已经推荐给妈妈和身边的女朋友们买了价格不是特别贵还经常有活动京东太给力了	【焕白因子】美白保湿黑面膜
晓***5	1	5	这款黑面膜真的很好用，敷完细致毛孔，补水效果肉眼可见的好，坚持用还有美白功效，我买了三盒，用完再回购	【提亮焕肤】美白保湿黑面膜
c***9	1	5	喜欢好用，一直用它，过敏体质，对化妆品比较挑剔，这款面膜不仅没有过敏，用起来还是不错，舒适柔软，买来送朋友，都很喜欢。	【补水提亮】美白保湿黑面膜
一***8	1	5	面膜效果非常好，敷完脸之后感觉清爽了很多，而且补水去黑头效果特别好，虽然有点小贵，但是物有所值。敷脸大概二十分钟左右就可以了，个人感觉非常好	美白黑炭面膜10片
冯***青	1	5	美迪惠尔的这款面膜保湿效果很好，打开包装袋面膜超水润，多余的还可以用来涂抹手部做护理，一点都不浪费。在脸上停留分钟，脸上滑滑嫩嫩很保湿，所以一直在用这款面膜，很满意	【提亮焕肤】美白保湿黑面膜
奥***0	0	5	温和不刺激，品质有保障，物美价廉，包装完好，物流小哥给力。补水效果不错的，每天都来一贴适合肤质任何肤质，敏感肌也没问题的补水效果挺好的贴合效果完美其他特色物美价廉，推荐购买	【提亮焕肤】美白保湿黑面膜
****8	1	5	一直有关注这款面膜，但迟迟没有下手，最近看到优惠活动就买了几款，看大家反馈效果都挺不错，希望干皮的我用这款面膜能很好的改善一下皮肤	【提亮焕肤】美白保湿黑面膜
_***_	1	5	水水嫩嫩的，精华很多使用感受用完感觉皮肤白白的适合肤质任何肤质补水效果巨补水其他特色都挺好，	【补水提亮】美白保湿黑面膜
w***9	1	5	最近喜欢用这个牌子的面膜，尤其黑色的，感觉很补水滋润哦，活动价比平时优惠很多。	【提亮焕肤】美白保湿黑面膜
蓝***爱	1	5	美白保湿效果不错，一天一张不费事，使用后感觉真不错，方便携带省时省力，密封效果很好，比较适合敏感皮肤，发货也快，包装没有破损	【提亮焕肤】美白保湿黑面膜
0***0	1	5	一直用着牌子，每次有活动就会买盒盒的，效果很好，保湿。美白，主要保湿效果好。秋季脸不干干的。基本每天晚上都会贴一贴。推荐大家购买。	【提亮焕肤】美白保湿黑面膜
明***1	0	5	月初刚买一盒，现在搞活动，又买了四盒保湿效果很好，又不油腻，夏天吹空调更要多贴一点，非常喜欢，多买一点，囤了半年的量	【提亮焕肤】美白保湿黑面膜
****蓝	1	5	这个面膜也是朋友推荐的，据说补水效果特别好，让我试一试，我趁做活动的时候入手几套，也用了一段时间，感觉还是不错，贴上面膜后大概十五分钟吧，我取下来会轻拍面部致剩余的精华全部吸收。我个人觉得这款真心不错，比我之前用的补水效果都好。	【焕白因子】美白保湿黑面膜
****m	0	5	一直用着这款面膜，感觉还不错呢，关键快递也很给力，家人用着也觉得挺好，不像有些面膜酒精含量很高，比较温和	美白黑炭面膜
喵***子	0	5	好朋友介绍说这款面膜使用感还不错，买来了试一试。包装很好看，黑色的面膜纸也很有质感。目前觉得还算是补水的，也是会回购的款。他家面膜最初入手的是蓝色那款，个人觉得这款要比蓝色那款好用。而且京东打折力度比较大，送货速度也超级快。	【补水提亮】美白保湿黑面膜
小***米	0	5	完美贴合，大小刚刚好，非常滋润，味道香香的，就喜欢这款面膜，第N次购买和使用。	【提亮焕肤】美白保湿黑面膜
秋***叶	1	5	挺好的，精华液很多使用感受用了感觉还可以，别指望贴一次就年轻岁，贴面膜还得坚持，延缓衰老就不错了适合肤质美白保湿应该通用啊补水效果贴完感觉皮肤还是比较水的贴合效果完美贴合面部，脸大也能贴满其他特色京东搞活动价格真的很实惠，物流也快，基本不在外面买面膜了	【补水提亮】美白保湿黑面膜
9***钦	1	5	秋冬天气比较干燥，皮肤严重缺水，这款面膜非常好用，补水效果非常好。	【提亮焕肤】美白保湿黑面膜
天***流	0	5	用的不错，蛮好的，我是看用的人最多入手的，没失望。还是可以的，买之前还有点小担心，结果完全是瞎担心，很简单，等用完了，再试试他家别的品种，都试一试，才知道哪款最适合自己。	【提亮焕肤】美白保湿黑面膜
慧***笑	1	5	美迪惠尔面膜一直不错，我一直在用。这款面膜效果特别棒，使用后特别水润，有美白的效果。已经用了好多年，一直相信它。	【提亮焕肤】美白保湿黑面膜
昵***等	1	5	水润使用感受一贴见效适合肤质任何肤质补水效果立竿见影贴合效果完美贴合其他特色精华液超级多，贴到脸上就感觉脸在大口喝水，完全感觉不到一点点粘稠油腻，不紧绷，包装也是非常个性独特的，快递速度也很快，第二天就收到了，脸用完滑滑的，能掐出水来都感觉，超级喜欢	【焕白因子】美白保湿黑面膜
婷***n	1	5	一直放购物车看到这次活动果断下单最近突然爱上帖面膜每天帖一次皮肤本来都是闭口痘痘最近好很多啦面膜的功劳皮肤缺水就容易长闭口真的是这样坚持肯定会有用的每次帖面膜再配合我的雅萌MAX皮肤真的好很多很多了	【补水提亮】美白保湿黑面膜
b***9	0	5	从来没有感受到京东都有这么快的服务，上午拍了，然后下午就到了，真是太快了，晚上可以美美的做一个面膜了，现在是秋气比较干，皮肤也比较干燥，非常适合服这种补水的面膜，包装比较完好，应该是正品，还是比较信赖京东自营的东西	【补水提亮】美白保湿黑面膜
豆***牛	0	5	包装很精致，打开后抽出面膜觉得很舒服，柔软。把脸上铺开，剩余的精华液涂在手臂上，很快就吸收了。感觉很舒服	【提亮焕肤】美白保湿黑面膜
曲***松	0	5	这次又囤盒两天一个黑炭面膜每次优惠时必须囤货的面膜自己用着好价格优惠时很划算京东购物有保障不怕拍到假货好不好大家买一次试试就知道了非常喜欢这个款的黑炭面膜味道好闻贴在脸上很服贴棒棒哒	【补水提亮】美白保湿黑面膜
1***p	0	5	用了好久了。当然再次选购没毛病。还没用。应该很不错。非常满意。京东快递没的说味道也不错。哈哈哈。	美白黑炭面膜10片
k***g	1	5	这个牌子的面膜性价比很高，补水效果良好，长期回购使用，双十一囤货了。适合各种肤质，贴合度不错，设计合理。精华液也比较多。	【提亮焕肤】美白保湿黑面膜
j***f	1	5	包装精美，做工精致。满满一袋，分量很足。本人油性皮肤还是挺适合的，没有过敏等不良反应。补水效果不错，精华液还是挺足的，分钟没问题。挺贴合，基本上没有死角。活动性价比很高，自营物流也很快，客服服务态度很好。	【美白提亮】美白保湿黑面膜
x***l	1	5	以前没有用过这个牌子的，第一次购买。效果真心不错，用过之后，效果明显。产品质感非常好。贴合效果也非常棒。价格也不贵。会继续关注购买的。	【提亮焕肤】美白保湿黑面膜
****f	1	5	大爱这个牌子的补水面膜，补水神器化妆之前贴一张面膜，彩妆服帖，一整天不卡粉贴完面膜之后，把多余的精华液涂抹在脖子上不浪费身边很多姐妹都在用这个牌子，好东西大家一起分享	【提亮焕肤】美白保湿黑面膜
v***x	1	5	一次性买了好几盒，估计可以用好久，面膜用了后皮肤滑滑嫩嫩的，摸起来很舒服，京东到货也很快，这次购物很满意。	【提亮焕肤】美白保湿黑面膜
****o	1	5	发货速度快，包装完好无损，生产日期新鲜，这个牌子的面膜真的非常好用咯，使用后没有任何过敏与不适感，而且精华液充足，皮肤吸收也很好，几乎一次就能看见皮肤状况在改变了，值得购买推荐而且性价比亦挺高。值得大家种草	【提亮焕肤】美白保湿黑面膜
****2	1	5	膜布是黑色的，很厚实，贴上酷酷的，补水效果还可以，用后很滋润，第二天起床洗完脸不会紧绷适合肤质应该都适合吧，还可以贴合效果很服帖其他特色没有特别的味道，不刺激	【美白提亮焕肤】美白保湿黑面膜
****t	1	5	美迪惠尔这款黑面膜买了很多次了，比其它款材质稍微厚一点，精华非常多，敷了以后感觉自己脸都会水润润的	【提亮焕肤】美白保湿黑面膜
霞***仙	1	5	面膜非常滋润，面膜是那种很薄很透气的，敷在脸上清清爽爽，不油腻，补水效果也不错，在京东上做活动一起买了四盒，价格非常合适，性价比高，值得回购	【补水提亮】美白保湿黑面膜
l***2	0	5	搞活动买二送一入手，外包装完好，内包装有档次，本来打算都送朋友的，一看内包装质量不错，留下一盒自用，朋友第一句话就是高大上。看评论不错，还没有用，用后再追评。京东物流，头天下单，第二天收货，必须给物流点赞。	【补水提亮】美白保湿黑面膜
****咪	1	5	一直用着，双十一活动还是力度很大啊，赶快补了货，冬天在暖气房特别适用，用完后水水润润的，脸色红润白皙，发货也很快，继续关注。	【提亮焕肤】美白保湿黑面膜
L***h	1	5	质感很不错使用感受没有刺痛感，敷在脸上很舒服其他特色精华液真的很多补水效果补水效果还不错吧	美白黑炭面膜
安***凡	1	5	做活动购买的，面膜非常超值。平价好用，。也推荐大家多多购买。一次买了盒，够夏天使用了，放在冰箱里冰一下用起来更舒服。	【提亮焕肤】美白保湿黑面膜
v***t	1	5	买过好多次了，这个牌子的面膜就是中规中矩，也不特别惊艳，但是保湿很好。喜欢半年买一次，囤上三盒，主要是蓝色保湿的，黑色美白，黄色维生素的。	【美白提亮焕肤】美白保湿黑面膜
小***妈	1	5	质量比较舒服，也比较贴肤使用感受有美白的功效，每次敷完面膜总感觉好白，皮肤很嫩补水效果补水效果很好，敷完面膜也没有紧绷的感觉，很保湿，性价比超高。	【提亮焕肤】美白保湿黑面膜
