user_name	is_plus	star_num	comment	commodity_type
****e	1	5	从上学开始就一直在用，都不知到用了多少了，补水效果非常好，而且价格相当划算，便宜又好用，和老公一起敷，天天敷也不心疼，会一直回购	新品【焕亮肤色】维C安瓶面膜
m***9	1	5	这款面膜还不错，保湿效果很好，用过还是很滋润的，美白效果暂时没看出来	新品【焕亮肤色】维C安瓶面膜
-***8	1	5	不错不错，很好使用感受很好补水效果补水保湿效果非常好贴合效果与皮肤非常地贴合其他特色包装设计感满满，非常不错可以紧致肌肤，促进肌肤营养吸收能够调节肌肤水油平衡，保湿锁水。	【焕亮肤色】维他命安瓶面膜
爱***4	1	5	这次活动一次性买了盒，应该够用一个夏天了趴，对于我这种世纪大干皮，用它最好不过了。这款第一次用，味道很清淡，用完很清爽。	新品【焕亮肤色】维C安瓶面膜
****l	0	5	优使用感受很润，多次购买了。特别好。	【焕亮肤色】维他命安瓶面膜
吧***噗	1	5	维他命安瓶面膜祛黄提亮保湿首选美迪惠尔面膜这个新系列都好用值得推荐我已经是店铺砖石会员了非常忠实顾客了希望有更好的福利给到老顾客	新品【焕亮肤色】维C安瓶面膜
****d	1	5	一直都京东购物，都不用刷购物软件了，物流一级棒宝贝质量值得信赖，好评这款面膜一直在用，价格实惠，有活动就会囤赞赞赞赞赞赞赞	新品【焕亮肤色】维C安瓶面膜
w***v	1	5	在京东商城网购购物已数十年质量保证价格优惠用着放心这款优质产品的面膜已用多年滋润保湿补水美白棒棒哒质感超棒的哟，使皮肤亮丽光滑细嫩白皙透亮光泽用完后还会继续回购哦物流配送服务态度好温馨周到细致入微	新品【焕亮肤色】维C安瓶面膜
l***4	0	5	我是油性皮肤，有些人觉得油性皮肤不需要补水，其实冬天很缺水的，我一直买这个面膜，特别补水保湿。我一个星期会贴次，洗面奶洗完脸后我会让皮肤透会气，过几分钟后就贴面膜，贴分钟撕掉，用手在脸上打圈吸收多余的精华，然后在涂爽肤水，眼霜，精华，面霜。第二天起来皮肤水润水润的，也不油，擦粉和气垫一整天都不浮粉，记得油性皮肤冬天也要多补水，这个面膜很适合。	【焕亮肤色】维他命安瓶面膜
A***m	1	5	买了一堆的面膜大东北开始供暖啦，太干了，正是大量用面膜的时候正好双十一，价格也合适一天一张，用着很方便，每天都滋润的	【焕亮肤色】维他命安瓶面膜
么***个	1	5	挺不错的东西，回购了好多次辞了，很喜欢这个东西，不错，点个赞，支持一下，哈哈哈哈，确实是很不错的东西，效果还不错，有点作用的，哈哈哈	新品【焕亮肤色】维C安瓶面膜
*****	0	5	之前一直用的美白保湿的，觉得很好，滋养液很多，吸收很快且不腻。	新品【焕亮肤色】维C安瓶面膜
L***i	1	5	好用的，睡眠面膜，捏出来是乳白色的膏体状，涂脸上一下子就化成水了，很水润，好用的，也不黏稠，适合懒人去，又不用敷了面膜，再去洗脸，嘻嘻	【焕亮肤色】维他命安瓶面膜
h***g	1	5	精华是凝露状的，像果冻，凉凉的没有味道，不会觉得厚重，上脸就很舒服，完全不油腻，不黏，感觉单独用也不错哇，吸收不算是特别快，一直水水的	新品【焕亮肤色】维C安瓶面膜
蓝***新	1	5	美迪惠尔的面膜，真的很不错，精华液特别足，特别多，一点也不油腻，用着特别舒服，很喜欢，味道清新，使用很好，好评好评好评	【焕亮肤色】维他命安瓶面膜
中***3	1	5	挺好的，水分充足。清爽洁净型，效果蛮好。都可以使用，维生素加上清洁功能。可以的。蛮好，不会翘起和贴不上。这种第一次用，效果蛮好，京东快递真是快，非常好。	新品【焕亮肤色】维C安瓶面膜
杨***3	1	5	很服帖肌肤，鼻子T区设计很贴脸型，整张面部都可以很好的吸收面膜里的精华使用感受每次使用完后皮肤水润润的，洗完脸后涂抹的面霜吸收的更好适合肤质适合各种肤质补水效果北方的冬天很干燥，每周用两到三片补水效果很好，每天化日常淡妆都不会肌肤干，双十一囤着留着慢慢用。	【焕亮肤色】维他命安瓶面膜
P***0	1	5	已经买了很多次了，这面膜挺好用的，非常舒适，含维生素c美白功效，每期活动都有很多优惠，用起来很舒服。很滋润，会继续。再卖	新品【焕亮肤色】维C安瓶面膜
****L	1	5	非常不错的一款面膜回购了好几次了保湿补水效果不错比实体店划算很多	【焕亮肤色】维他命安瓶面膜
h***u	1	5	补水效果特别好，润润润的，用后脸上很湿润，感觉适合各种皮肤，面膜的薄厚程度合适，大小合适，二十分钟后取下来脸上舒服的不得了。	【焕亮肤色】维他命安瓶面膜
u***o	1	5	据说这一款是补充胶原蛋白的，但是使用起来个人感觉补水效果也非常的不错。使用过了才来评价。一直在这家购买，。面膜都是非常的好，点赞京东快递速度很快。	新品【焕亮肤色】维C安瓶面膜
l***r	1	5	美迪惠尔的面膜真是平价又好用，对敏感肌特别友好，京东活动力度也很大，盒，买了四种，简直太划算了，夏天皮肤缺水严重，面膜每天敷起来	新品【焕亮肤色】维C安瓶面膜
梦***l	1	5	富含维生素C的提亮肤色面膜，非常好用，面膜形状特别贴合脸型，而且面膜布非常的贴肤，精华水特别多，易吸收，而且用完之后脸不会油腻，非常的水润透亮。已经回购好几次了，不止我自己用，还给我买了。真的是非常的好的一款面膜，强推	【焕亮肤色】维他命安瓶面膜
和***营	1	5	一下子买了四盒，各种作用的都有，也是看别人和其他平台都在推送这个牌子的哦面膜，就想着试试，结果买回来真的还可以，打开以后面膜质地很好。	新品【焕亮肤色】维C安瓶面膜
u***r	1	5	面膜蛮不错的，用着感觉还不错滋润，吸收很好产品质感面膜纸也不错补水效果补水效果效果很好	
冒***瓜	1	5	好用，补水效果不错，味道也好闻。敏感肌可以用，缓解干皮很好	新品【焕亮肤色】维C安瓶面膜
江***衣	1	5	这款维生素面膜用起来很清爽，用完之后感觉脸非常干净而且非常透彻特别适合于脸很疲倦的时候，用完之后身子就感觉轻松多了，皮肤也放松了也适合于太阳晒过之后的修复	【焕亮肤色】维他命安瓶面膜
****q	1	5	已经买来一段时间了，用完一盒了，真的很补水，面膜纸也不是那种小小的，贴上也很服帖，撕开袋子就闻到一股清香的味道，喜欢	
****x	1	5	面膜收到了，很好用，不知道这款能不能美白，试试看，敷在脸上很舒服，没有刺痛感，用完之后脸上滑滑嫩嫩的，物美价廉，挺好的，推荐	【焕亮肤色】维他命安瓶面膜
京***羊	1	5	韩国面膜就是好，物美价廉再来购使用感受美白补水去黑头，各种功效样样全适合肤质大油皮肤没问题，发干打裂开补水补水效果补水现货顶呱呱，就像泡在游泳池	【焕亮肤色】维他命安瓶面膜
****3	0	5	挺好的。挺舒服。任何肤质。还不错。非常贴合。包装很好。有磁片。	
凉***情	1	5	美迪惠尔面膜，从第一次买，感觉还不错，洗完脸不紧绷，很清爽	新品【焕亮肤色】维C安瓶面膜
怡***雨	1	5	应该是适合所有肤质的。质感很好。使用之后很滋润。补水效果非常好。使用半个小时也不会干贴合效果非常服帖。性价比很高，值得购买，以后还会回购的。	【焕亮肤色】维他命安瓶面膜
****y	1	5	因为喜欢同牌子黑色那款，所以尝试了同系列很多别的，还是最喜欢黑色那个，因为面膜纸个人觉得最柔软舒服，功能性整个系列都一般，但胜在清爽不油腻，敷完不洗脸也不闷痘，也不过敏，我还挺喜欢	【焕亮肤色】维他命安瓶面膜
快***圈	1	5	一看就是正品，无数次购买了，这次优惠力度特别大，趁着活动囤了四种补水的面膜，可以用很久啦使用感受很补水，包装好适合肤质中干性皮肤吧补水效果超补水的	
小***H	1	5	很舒服使用感受效果很好补水效果效果很好，敷完面膜，亮一个度	新品【焕亮肤色】维C安瓶面膜
十***x	1	5	挺好用的，之前有买过很多次，有补水的，清洁的，还有提亮啥啥祛痘的，反正啥的都买过，蓝色的永远的神巨补水可以放心购买了	新品【焕亮肤色】维C安瓶面膜
A***i	1	5	东西收到了。质量很好，做工精细，没有异味，物流很快。列子名模名誉。感觉水没有男的多。但是挺合适的了没事就贴上一个。用着试试	【焕亮肤色】维他命安瓶面膜
事***啊	1	5	面膜十分好用，非常滋润，用完皮肤很好，感觉心情都很好了，非常水润，感觉是一款成熟的护肤产品，非常的棒，十分舒服的感觉很棒	新品【焕亮肤色】维C安瓶面膜
****z	1	5	以前用过蓝色的那款经典款很喜欢这个品牌，这回正好有优惠就想试试这款看看怎么样，赶上活动买的很合适同时买了四盒，用好再来追评吧	新品【焕亮肤色】维C安瓶面膜
么***个	1	5	挺不错的，很喜欢这个，哈哈哈，值得拥有确实很不错，哈哈哈，对象也很喜欢，大家都很喜欢，哈哈哈，。诶呀闹表，梅麻吕的操作，可以的	【焕亮肤色】维他命安瓶面膜
A***雅	1	5	面膜很划算，质量也很好，包装盒也没破损，物流也很快，一买就是几盒几盒的买，各方面都挺满意的，以后要是搞活动还是会过来买的	【焕亮肤色】维他命安瓶面膜
天***人	1	5	这个牌子一直有在使用，不仅含水量充足，补水效果明显，而且贴合度高，用起来很舒服，还有成分不错，吸收很明显，用过之后长久保持肤质滋润	新品【焕亮肤色】维C安瓶面膜
树***鸦	1	5	质感不错，大品牌打折购买超划算补水效果好，肌肤水嫩有光泽了油性皮肤可以补水补水效果好很贴合脸部，比较大的面膜	新品【焕亮肤色】维C安瓶面膜
****a	1	5	这款面膜非常好用，用完之后脸水汪汪的，感觉要爆出水珠来了，同时有提亮去黄的功效，非常时候皮肤暗沉的姐妹使用，推荐推荐哦，	新品【焕亮肤色】维C安瓶面膜
****b	0	5	很好使用感受不仅可以补充维C，还有保湿效果。很贴肤。很好吸收	
P***H	1	5	美迪惠尔维他命c净透安瓶面膜，维他命c成份可以美白，改善暗沉，面膜纸很薄，也很服帖，精华液很多，温和不会刺激，总体很不错。	【焕亮肤色】维他命安瓶面膜
1***p	0	5	买了一盒这个试下，觉得这个牌子的任一款都是非常好用，这款美白效果的，期待效果	新品【焕亮肤色】维C安瓶面膜
****L	1	5	之前也有购买过美迪惠尔的面膜，是补水的那款。现在尝试购买了新款发现比原来补水的旧款更加好用功效有针对性。非常好使用感受非常好补水效果非常好	【焕亮肤色】维他命安瓶面膜
c***5	1	5	第一次用这款，清透舒服，洗完澡吸收特别好，保湿滋润，没白的话，希望坚持下来有效果。搞活动很合适。囤了不少，是正品，物流快，推荐	新品【焕亮肤色】维C安瓶面膜
s***g	1	5	一盒有片，贴片面膜消耗快，方便好用。美迪惠尔也是价格比较亲民的面膜，以前用过补水的，这款用着试试。京东超市购买很放心，送货也快	【焕亮肤色】维他命安瓶面膜
你***雨	1	5	一直在回购的一款面膜，很适合我的肤质，美迪惠尔大品牌值得信赖，京东自营正品很放心，京东物流送货很快，还送货上门，全五星好评	新品【焕亮肤色】维C安瓶面膜
s***9	1	5	双十一购买的，一次买了很多盒，够用很长一段时间了美迪惠尔面膜补水效果非常棒，面膜敷完之后皮肤很水润光泽，精华液多余的都敷颈部上冬季皮肤干燥脱皮，每周至少敷个三次，保持肌肤水分充足	【焕亮肤色】维他命安瓶面膜
l***6	1	5	块盒，真的是很划算，很划算了，喜欢的赶紧来囤货吧护肤品这个东西合适就是最好的，每天用一定会有一定的功效的。	新品【焕亮肤色】维C安瓶面膜
蜂***茶	1	5	多次购买这个牌子的面膜了，挺好用的，贴在脸上也挺舒服的，用面膜主要是为了补水，秋天和冬天，皮肤特别干燥，每天晚上贴一贴很舒服。	新品【焕亮肤色】维C安瓶面膜
邱***6	1	5	试试先，同个牌子的，应该不会差。我换季就变干皮特别厉害，贴了这款，效果还是很明显的。只能说不赖，因为很多牌子都贴过，效果不明显	【焕亮肤色】维他命安瓶面膜
阳***y	1	5	我老婆一直都用美迪惠尔的面膜，她很喜欢用这款，效果很好的，看她用完脸部确实光白了很多，她说补水效果很好，没刺激，贴合效果很好，她非常满意	【焕亮肤色】维他命安瓶面膜
y***-	1	5	和以前一样使用感受暂时用了两款，感觉绿的有点油补水效果VC的这个很舒服贴合效果非常贴合	
R***O	1	5	这个回购了很多次了，确实用完脸很白净，特别舒服～～～每次洗完澡用就很合适，也不需要再洗脸了，第二天起来脸也不冒油特别好	【焕亮肤色】维他命安瓶面膜
h***y	0	5	购买了四款美迪惠尔面膜，快递超给力，东西包装完整，日期也满意。表妹试用了这款，贴合度很好，补水效果不错。清洗后脸部明显干净滋润，会继续使用。也会继续回购。	新品【焕亮肤色】维C安瓶面膜
雪***7	0	5	韩国进口，很好用，我用了好多盒了，这次活动又开始囤货，保湿效果很好，坚持用就会看到效果，我现在就是自己敷面膜，都不用去美容院做保养	【维C透亮】维他命安瓶面膜
刚***了	1	5	面膜纸很贴合脸部，袋里面的精华液特别多，多的可以使用到脖子，这几款我自己感觉不到特别大的差异，反正补水效果都是蛮好的，和我线下在香港买的没啥差异	【焕亮肤色】维他命安瓶面膜
李***6	0	5	敷完脸上特别舒服，脸上精华特别多，用完脸上凉飕飕的，特别是夏天用效果更好哟，给肌肤补充营养，同时也能给肌肤补充水分	
妙***R	1	5	很满意产品质感不错使用感受很服帖，舒服适合肤质混合型补水效果还行其他特色包装很好	
g***a	1	5	非常好的面膜，超级给力的，夏天用非常舒适，面部改善非常明显，皮肤好太多了，整体效果非常不错，每周都要用三四张呢，用了就离不开了，以后还会继续支持的	
宋***爱	1	5	这次活动一次性囤了好几盒用过以后就一直用的这款以前一直用的蓝色这次试了几盒新品感觉也非常的不错精华也非常的多好用	【焕亮肤色】维他命安瓶面膜
l***d	1	5	买了四十片才一百五太划算不要了喜欢用她的面膜质地超级柔软敷演效果明显，水水嫩嫩的不要太好用了哦下次还要囤货	【焕亮肤色】维他命安瓶面膜
朴***a	1	5	补水效果不错，美白效果还没发现，日常心里安慰吧。柠檬味道蛮清新的。回购了好几回了，希望活动多一些，京东发货和物流都超快	【焕亮肤色】维他命安瓶面膜
****8	1	5	很好用的一款面膜，里面精华也很多。会再次回购的	新品【焕亮肤色】维C安瓶面膜
花***6	1	5	我属于敏感肌，用过很多面膜，有的就会过敏，美迪惠尔从来没有过敏过。很好用，这次京东搞活动，一次屯了八盒，能用一段时间了非常不错。	【焕亮肤色】维他命安瓶面膜
天***苗	1	5	非常服帖，大小合适使用感受敷完后水水嫩嫩的产品质感是正品，里面净化很多，面膜纸很服帖其他特色快递非常给力，做活动买的，价格非常划算，物美价廉超值	新品【焕亮肤色】维C安瓶面膜
叶***3	1	5	个人认为面膜不下于敷多贵的，主要是要勤敷，最近天热，人也勤快，每天晚上敷一片从冰箱里拿出来的面膜，那个透心凉，舒服，毛孔都小了很多，性价比超高的面膜，这些年无限回购	新品【焕亮肤色】维C安瓶面膜
****L	1	5	脸上皮肤比较暗沉，双十一买了这款面膜，性价比非常高，里面精华比较多，脸敷完用不完的精华还可以敷一下脸，活动买非常推荐给大家	【焕亮肤色】维他命安瓶面膜
****m	1	5	真的太喜欢美迪惠尔了淡淡的香味闻着就安心面膜纸不薄不厚刚刚好精华液也多而不粘腻面膜只用美迪惠尔活动赶紧囤几盒	新品【焕亮肤色】维C安瓶面膜
我***啊	1	5	就是不同的面膜，没有什么特别的地方。附在脸上非常困难，但是液体非常多，各种各样的。	
w***l	0	5	以前常常看到这款面膜，总觉得有点小贵，趁着活动买了四款，先尝试了一下胶原蛋白那款，很滋润，一整晚都是润润的，感觉很舒服。放冰箱里镇一下，凉凉的更好。	新品【焕亮肤色】维C安瓶面膜
