user_name	is_plus	star_num	comment	commodity_type
U***Z	1	3	物流给力，性价比高推荐。	【热销爆款】水润保湿面膜10片
****d	1	3	买了无数次了，东西不错，性价比高	水润保湿面膜
a***f	1	3	不错的东东，保水效果也好。	【热销爆款】水润保湿面膜10片
夏***猫	0	3	一直用京东自营，质量有保障，还快。	水润保湿面膜10片
****?	0	3	比商场贵，不过懒得逛超市，所以就算了	水润保湿面膜10片
b***0	0	3	还OK吧没感觉有什么特别	水润保湿面膜10片
u***k	0	3	第二次买了，用起还是可以	水润保湿面膜10片
u***v	0	3	特价购买。价格很不错。不盲目抵制。	水润保湿面膜10片
婷***H	0	3	正品吧补水效果真的很好	水润保湿面膜10片
买***钱	0	3	还没用还不知道盒子压扁了	水润保湿面膜10片
1***p	0	3	补水吸收的效果还是可以的	水润保湿面膜10片
东***梅	1	3	给家人买的还凑合吧，毕竟价格在哪	水润保湿面膜10片
简***庆	0	3	包装比较简单，但愿很好吧	水润保湿面膜10片
g***P	0	3	到的时候包装已经坏了。面膜，还可以吧。	水润保湿面膜10片
****a	0	3	一买回来就用上了感觉还不错	水润保湿面膜10片
l***5	1	3	看着还可以，希望好用且没问题	水润保湿面膜10片
****ジ	0	3	和其他的面膜一样，没什么区别	水润保湿面膜10片
****2	1	3	不知是不是正品，以前没用过	水润保湿面膜10片
****f	0	3	京东快递非常快，与同行业比那叫一个好	水润保湿面膜10片
****8	1	3	买过很多了质量还不错自营速度快	水润保湿面膜
****7	1	3	一晚上，价钱要不要错这么多。	水润保湿面膜10片
****n	1	3	昨晚刚买今天就搞活动便宜了六块钱	水润保湿面膜
连***爵	1	3	东西还行吧，就是比较大品牌常见	【热销爆款】水润保湿面膜10片
三***源	1	3	不错不错真不错，一分价钱一分货。	【热销爆款】水润保湿面膜10片
****u	0	3	补水还行别的效果没有	【热销爆款】水润保湿面膜10片
u***t	0	3	还没有用过不知道怎么样呢	水润保湿面膜10片
盈***n	0	3	收到了还没用，不知道效果咋样	水润保湿面膜10片
u***g	0	3	买贵了，还没用不知道好不好	水润保湿面膜10片
浠***屋	0	3	还没有用，看上去不错的样子	水润保湿面膜10片
X***E	0	3	搞活动时买的。很实惠。也好用	水润保湿面膜10片
u***8	0	3	快递都把壳子弄坏了面膜本事还可以	水润保湿面膜10片
****m	1	3	这款补水没滋润行好，个人觉得	水润保湿面膜10片
z***l	0	3	还没用，期待效果，希望是正品哦	水润保湿面膜10片
黑***白	0	3	速度挺快的，效果不知道怎样。	水润保湿面膜10片
u***u	1	3	比实体店里买的水分少了很多	水润保湿面膜
星***琐	1	3	还可以，就是外包装太烂了，价格不稳定	水润保湿面膜
小***手	0	3	效果一般吧，物流还是很给力的	水润保湿面膜10片
****2	0	3	感觉还不错，比较满意的一次购物	水润保湿面膜
****b	0	3	物流快，还没有用，用后再追平	水润保湿面膜10片
B***t	1	3	约会对象无聊，面膜没机会送出去	水润保湿面膜10片
再***Q	1	3	还没用呢，之前就买过，应该还行吧	水润保湿面膜10片
u***p	0	3	还将就用吧，感觉一般般	水润保湿面膜10片
****5	1	3	发货速度挺快，但是有严重压痕	水润保湿面膜10片
b***y	1	3	还不错吧，这个面膜很受欢迎啊。	水润保湿面膜10片
我***仙	1	3	东西还不错，没怎么用，应该还行的	水润保湿面膜
****z	0	3	不错不错没有看出什么效果	水润保湿面膜10片
你***脸	0	3	价格很有优势，面膜效果还可以	水润保湿面膜10片
u***v	0	3	冲牌子来的，应该不会错	水润保湿面膜10片
y***吖	1	3	没有之前的好，精华很少	水润保湿面膜
这***体	0	3	女朋友说质量挺一般的。	水润保湿面膜10片
晏***赐	0	3	JD包装一如既往的让我失望压瘪了用你	水润保湿面膜
****c	0	3	还不错，价格也比较适中	水润保湿面膜10片
无***海	1	3	女朋友买的。不过她脸大，面膜太小。	水润保湿面膜10片
叶***妹	1	3	快递不错，但产品效果一般	水润保湿面膜10片
超***儿	0	3	特价时候买的，分不清真假	水润保湿面膜10片
u***l	0	3	还没有用，应该不会差吧。	水润保湿面膜10片
淡***痛	0	3	还行，用了两张，比较滋润	水润保湿面膜10片
****E	0	3	速度好快啵下午收到货了	【补水保湿】水润面膜
****a	0	3	超市买的没过敏，这次买的起了好多红包	水润保湿面膜
u***q	0	3	买错了，这款只是补水的，一般般吧	水润保湿面膜10片
****?	0	3	一般般吧，没开始用那时有效果。	水润保湿面膜10片
****z	0	3	刚收到货，听说还行，试着用看看。	针剂水库补水保湿面膜25ml*10
k***o	0	3	还沒用也是第一次购买这个牌孑期待好效果	水润保湿面膜10片
****0	1	3	开始还不错，就是面膜不舍和遗憾	水润保湿面膜
哔***新	0	3	精华明显要比之前少了好多	【热销爆款】水润保湿面膜10片
李***啊	0	3	和我同学在香港带回来的不一样	水润保湿面膜10片
陆***静	1	3	放在上班的地方被老鼠咬了。	水润保湿面膜10片
g***i	1	3	不知道是不是正品用用看吧	水润保湿面膜10片
凝***暝	1	3	挺好的，一直喜欢用这个呢。	【补水保湿】水润面膜
****f	0	3	这次买的用着过敏假的	水润保湿面膜10片
L***d	0	3	看起来还可以，不知道是不是正品	水润保湿面膜10片
c***光	1	3	日期都是年的，幸亏没买多	【补水保湿】水润面膜
z***i	1	3	个人感觉，各方面，都一般。中规中矩。	水润保湿面膜
关***n	0	3	用完脸上一块一块红我是敏感肌	水润保湿面膜10片
绝***血	0	3	使用中效果还算好。价钱也平宜了，不错	水润保湿面膜10片
****s	0	3	这个还没用，不知道怎样	水润保湿面膜
s***y	1	3	送货很快但物品包装有破损。	【玄彬同款】水润面膜
奢***笑	1	3	跟我以前用的这个牌子不一样	水润保湿面膜10片
****o	0	3	感觉面膜很厚，精华水不多	【热销爆款】水润保湿面膜
****C	0	3	敷完脸上超级黏，必须要洗脸才可以	【热销爆款】水润保湿面膜
G***q	0	3	没有之前的厚和效果好	【热销爆款】水润保湿面膜10片
放***6	1	3	东西不错，但东西的价格和活动变化太快。	【热销爆款】水润保湿面膜10片
s***e	0	3	一般贴合效果一般使用感受	【热销爆款】水润保湿面膜10片
紫***瞳	1	3	很好补水效果棒价格实惠	水润保湿面膜10片
a***l	0	3	物流很快，不知道是不是正品	水润保湿面膜10片
r***5	1	3	给别人买的，我用一片脸就过敏了	水润保湿面膜
梦***-	0	3	，希望用了效果看，希望是正品	水润保湿面膜10片
w***1	1	3	产品还成，就是日期到年月	【补水保湿】水润面膜
w***q	0	3	亲我对们的发货速度和产品都感到非常的满意	水润保湿面膜10片
u***g	0	3	快递给力面膜还没用用后再评价	水润保湿面膜10片
****d	0	3	还没用收到货有一盒开过的	【热销爆款】水润保湿面膜10片
碎***果	1	3	还没用不知道是否正品先相信jd吧	水润保湿面膜
蓝***4	1	3	还不错吧，只是跟正品有点出入不知道真假。凑合	水润保湿面膜10片
牛***思	1	3	这款面膜还不错，就是用太多次了就长闭口	【热销爆款】水润保湿面膜10片
****p	0	3	补水一般吧，性价比很高	【热销爆款】水润保湿面膜10片
****t	0	3	用了次，脸上长了好多痘	水润保湿面膜10片
****f	0	3	到货了，还没有使用，不知效果咋样	水润保湿面膜10片
****8	1	3	这是第三次买美迪，也是最后一次	【补水保湿】水润面膜
格***特	0	3	用了一次过敏就没用了	水润保湿面膜10片
****c	0	3	还是勉强可以的但是不是非常满意	水润保湿面膜10片
****y	0	3	还可以吧精华不是很多	【补水保湿】水润面膜
****i	1	3	补水保湿还不错。有点儿油腻	水润保湿面膜
u***v	0	3	好厚的面膜啊营养液也不多哎失望	水润保湿面膜10片
佳***T	0	3	还好吧使用着，比较水润补水	【热销爆款】水润保湿面膜
A***s	0	3	打开就是这样，包装可以走点心吗	【补水保湿】水润面膜
x***6	1	3	个回购的，趁着做活动先屯着，划算，好用	水润保湿面膜
u***a	0	3	还可以补水效果也还行用完再买	水润保湿面膜10片
****C	0	3	还可以第一次用朋友推荐的	【热销爆款】水润保湿面膜10片
3***2	1	3	效果有待观察。不知道如何辨别真伪	
****r	0	3	也不是可莱丝啊，应该是仿的吧，还没用呢	水润保湿面膜10片
****0	1	3	效果不错，面膜价格碾压混凝土搅拌车	水润保湿面膜
****0	0	3	盒都是年的，这是双清仓吗	【补水保湿】水润面膜
****2	1	3	每次都是搞活动时候囤货，放着慢慢用	水润保湿面膜10片
****W	0	3	面膜纸很厚里面精华很少	【补水保湿】水润面膜
w***3	0	3	总体还行吧，比较之前买的有点不一样	水润保湿面膜10片
如***3	0	3	播放器视频c按摩远东www的额度我的	水润保湿面膜10片
u***6	0	3	现在贴了之后暂时没发现有什么效果	水润保湿面膜10片
y***i	1	3	。	【补水保湿】水润面膜
b***8	0	3	和以前买的不一样了，之前特别好用	【热销爆款】水润保湿面膜10片
****a	1	3	这款面膜还没用过，用过后追加评价。	水润保湿面膜10片
y***0	0	3	冬天皮肤干，应该多敷面膜。	【补水保湿】水润面膜
z***9	1	3	一般使用感受一般适合肤质知道	【补水保湿】水润面膜
乌***茶	0	3	送货快，东西也不错，一直信赖京东	水润保湿面膜10片
****1	0	3	还没用快递很快只是收到货是这样的	水润保湿面膜10片
小***0	0	3	水分足，不知是否正品。时候，一盒。	水润保湿面膜10片
c***n	1	3	还可以，但感觉不如我在店里买的水多	【热销爆款】水润保湿面膜
u***d	0	3	每日期，二维码还是双层，包装还行，快递小哥很赞	水润保湿面膜10片
S***v	0	3	送来盒子已经开了，不过很快上午下单下午到	水润保湿面膜10片
山***人	1	3	虽说五盒一起买便宜很多，质量没有单盒买的好	水润保湿面膜
C***1	0	3	没有用过，不知道咋样，哈哈哈	水润保湿面膜10片
L***1	1	3	还可以，眼角开的有点大。	【补水保湿】水润面膜
刘***竹	1	3	包装太烂了，配送小哥的服务优秀，物流很效率。	水润保湿面膜10片
就***8	0	3	还可以吧，不过不知道是不是真的，很刺皮肤	水润保湿面膜10片
****q	0	3	用了效果还可以，就是对包装不太满意。	水润保湿面膜10片
小***皮	0	3	新版不好用还买这么多，还送了闺蜜一堆我哭了。	【热销爆款】水润保湿面膜10片
F***H	0	3	买了三盒够用一段时间了，但愿是正品，还没开始用	水润保湿面膜10片
不***丁	0	3	水分比较少。效果就那样吧。	【热销爆款】水润保湿面膜
****0	0	3	物流速度快，已多次购买，价格划算	【热销爆款】水润保湿面膜
u***p	0	3	买了几次，还不错，不知道是否正品，配送速度快	水润保湿面膜10片
****i	0	3	还没用。不知道。用了再来评论，	水润保湿面膜
g***o	0	3	买了三盒，还没用，用过再来评论	水润保湿面膜10片
春***麦	1	3	精华少，干的快，不够滋润。	【热销爆款】水润保湿面膜10片
g***o	1	3	用完之后感觉脸上油油的	【热销爆款】水润保湿面膜
l***y	0	3	还没用，但为毛外盒上一层灰	水润保湿面膜10片
常***语	0	3	前几天不知道，下次不会买韩国的东西了	水润保湿面膜10片
u***p	0	3	还没用，希望可以，上网买有优惠，方便快捷	水润保湿面膜10片
****3	0	3	精华少了，干干的	【补水保湿】水润面膜
乐***1	1	3	敏感肌慎用，使用后两侠泛红	【热销爆款】水润保湿面膜10片
宋***0	0	3	今天收到，不过包装打开的，心生怀疑，等用过了再来追评	水润保湿面膜
T***4	0	3	做促销活动时买的，便宜很多，还没使用，不知道真假	水润保湿面膜
夏***一	0	3	双买的，昨天才到货，还没使用，第一次用这款面膜。	水润保湿面膜10片
****2	0	3	感觉还蛮水润，感觉还蛮水润，感觉还蛮水润	水润保湿面膜
y***g	1	3	东西不错，有活动，送货一如既往的给力，喜欢在京东购物。	水润保湿面膜10片
****s	1	3	水分是挺多，就是含大量荧光剂	水润保湿面膜10片
z***8	0	3	刚收到，额这个包装	【玄彬同款】水润面膜
一***儿	1	3	用完长痘，不知大家用着怎么样	水润保湿面膜
果***妈	1	3	还没用，不知道咋样，活动囤货中	水润保湿面膜10片
成***D	0	3	刚刚收到就特价了，退还挺麻烦。合适再买吧	【玄彬同款】水润面膜
悠***虫	0	3	好觉很厚，用着油油的不清爽	水润保湿面膜10片
1***p	0	3	第一次用这个。感觉一般吧。后续再来和大家	水润保湿面膜10片
****h	0	3	总体来说还是比较可以的，就是没有那么补水	水润保湿面膜10片
太***铛	0	3	京东送货快，这款面膜包装一般，效果要看。	水润保湿面膜10片
****K	0	3	刚刚收到还没用，用了在评论吧	【热销爆款】水润保湿面膜10片
邓***q	1	3	还在使用中，效果具体咋样有待进一步考察	水润保湿面膜10片
****a	0	3	昨晚订货，今天就到了但包装不完好，拿来时开口都打开了	水润保湿面膜10片
****冬	0	3	刚到手，没用过，不过应该还不错吧	水润保湿面膜10片
s***a	1	3	暂时收到后还没有开始使用，这次买的比以前优惠哦。	【热销爆款】水润保湿面膜
E***贱	1	3	用了下来感觉就这样，好像也没啥很好的效果	水润保湿面膜10片
老***敌	1	3	搞活动的时候买的，很实惠，比实体店便宜。	【热销爆款】水润保湿面膜10片
u***3	0	3	还行，老婆在用，但说没有朋友从香港带的好	水润保湿面膜10片
****a	1	3	今天刚刚收到，还没用，不知道如何	水润保湿面膜
****9	1	3	完全贴不住全脸下次你们可以标个女士专用	水润保湿面膜
l***6	0	3	没有用过，不知道好不好，过几天再来	水润保湿面膜10片
爱***儿	0	3	朋友推荐买的，希望好用	【玄彬同款】水润面膜
比***1	1	3	还不错，凑合吧，评价为了京豆而已。	【玄彬同款】水润面膜
y***4	1	3	不要指望效果有多好，毕竟价钱在那放着呢。	水润保湿面膜
****7	0	3	还没有用，价格倒是挺便宜的，希望会好用吧	水润保湿面膜10片
****G	0	3	包装都压扁了，还没用用用再说吧。	水润保湿面膜
u***v	0	3	面膜还可以，不错挺好的，水份挺多的。	水润保湿面膜10片
乐***月	1	3	面膜偏厚适合肤质补水补水效果	【热销爆款】水润保湿面膜10片
d***n	1	3	感觉还行就是有点黏黏的适合小脸	水润保湿面膜10片
应***边	1	3	活动买价格还行，有一盒直接就没有封口。	【热销爆款】水润保湿面膜
五***5	0	3	还没用，之前有朋友从韩国带过，觉得好用才买的	水润保湿面膜10片
为***呢	0	3	目前用了一贴，补水效果十分一般	【热销爆款】水润保湿面膜10片
****5	0	3	大品牌值得信赖，希望不会让我失望，好的话，会一直用下去	水润保湿面膜10片
****f	0	3	给个中评吧，一般般，没有我表姐在香港带的好	水润保湿面膜
a***p	0	3	还没用噢，暂时不知道效果	水润保湿面膜10片
****?	0	3	还好吧买很多次了比商场贵点懒得逛商场就在网上买了	水润保湿面膜10片
****x	0	3	补水挺好的，用了一次觉得效果很好。	水润保湿面膜10片
C***雅	0	3	补水效果不错，不觉得黏，清爽的	【热销爆款】水润保湿面膜
草***1	0	3	精华很多，反正补水的，也就这么用吧	水润保湿面膜10片
郁***8	0	3	一直在用，补水效果还算可以，以后还会再来的	水润保湿面膜10片
叶***3	1	3	就那样，可以用，不过价格也不算便宜	【补水保湿】水润面膜
E***P	0	3	前天拍的今天就到了，相信京东的产品，暂时还没用，用完再来反馈	水润保湿面膜10片
****d	0	3	做活动的时候买的，精华液太少了	水润保湿面膜10片
u***8	0	3	用了两次还没看出效果希望好用吧	针剂水库补水保湿面膜25ml*10
z***c	1	3	包装有破损，介意勿拍，至于质量用一段时间之后再来评价	水润保湿面膜
娇***美	0	3	还没用。包装好简陋袋子都坏了	水润保湿面膜10片
****c	0	3	还可以吧没有想象中的那么好	水润保湿面膜10片
你***吗	1	3	还好。买过好几次了。补水效果不错。推荐购买	水润保湿面膜10片
H***少	0	3	说好的优惠好难找，按钮隐藏很深，大家注意啦	【热销爆款】水润保湿面膜10片
霜***神	1	3	媳妇用，不知道效果，第一次买这个品牌	水润保湿面膜10片
D***2	0	3	还没用。用完追评。希望不要让我失望才好	水润保湿面膜10片
a***e	1	3	特价，也没有感觉有什么特别就是便宜可以天天用心里安慰	水润保湿面膜10片
****3	1	3	总体来说还卟错，第一次用这款面膜。感觉还可以吧	水润保湿面膜10片
z***j	1	3	价格虚，秒杀，一般，优惠核算。买之前好好计算一下。东西还行。	水润保湿面膜10片
****4	1	3	挺好的包装完整发货很快，真假不知道	【玄彬同款】水润面膜
u***y	0	3	刚刚看评论，告诉我你们是怎么打出那么多字的	【热销爆款】水润保湿面膜10片
l***n	0	3	不是很喜欢这款面膜。有很浓的人工香精的味道。	水润保湿面膜10片
番***阿	0	3	一般吧面膜纸太厚了不知道有没有用	针剂水库补水保湿面膜25ml*10
云***中	1	3	第一次买不知道和美迪惠尔效果一样好用不	水润保湿面膜10片
大***a	1	3	还没用，不过为啥最近京东送的东西，盒子都那么破	水润保湿面膜10片
雅***y	0	3	还可以使用感受我是混油皮搓泥	【热销爆款】水润保湿面膜10片
****2	0	3	精华有点少用着不错不粘稠	水润保湿面膜10片
C***_	1	3	包装破损东西暂时没用自营应该是正品吧使用后再来追加	水润保湿面膜10片
U***Z	1	3	物流给力，价格合适，疫情收尾阶段收到的第一件，美美哒	【热销爆款】水润保湿面膜10片
y***东	0	3	还好吧第一次用没什刺激，感觉还不错	水润保湿面膜10片
岁***1	0	3	东西呢还好就是你们看那个包装盒，都挤坏了，京东快递都快	水润保湿面膜10片
L***s	1	3	还没来得及使用，不过好劣质的感觉啊	水润保湿面膜10片
****5	0	3	面膜精华液很少，感觉一般吧	【补水保湿】水润面膜
****1	0	3	还可以吧以后在追评这个面膜我买了好多款	水润保湿面膜10片
****0	0	3	面膜精华很少，这个面膜很黏	【补水保湿】水润面膜
曼***c	1	3	还没用，买的时候，收到货后双十一抢购，几个意思	水润保湿面膜10片
L***E	0	3	感觉没有之前韩国代购回来的好，很油	水润保湿面膜10片
元***欣	0	3	发货速度还是很快滴。东西没没用。但是价位比实体店的还贵。	水润保湿面膜10片
木***l	1	3	还没用不知道怎么样随后试一试补评	水润保湿面膜10片
****x	0	3	和朋友帮我带的不一样，这个敷好后残留液会起丝	水润保湿面膜10片
妍***-	0	3	觉得面膜很干，敷上一会就干了	【补水保湿】水润面膜
d***8	1	3	还没开始用，先给星吧，因为跟在其他渠道买的包装不太一样。	【热销爆款】水润保湿面膜10片
陈***4	1	3	不如上次购买的好补水效果补水效果不错。	【热销爆款】水润保湿面膜10片
夏***猫	0	3	还没用，不知道效果怎么样，包装可以。	水润保湿面膜10片
x***0	1	3	包装挺好的，看网上评论说不错，期待吧	【补水保湿】水润面膜
小***敦	0	3	面膜好多线条不知道是什么问题	【热销爆款】水润保湿面膜
香***檬	1	3	搞活动买的，满减划算。搞活动买的，满减划算。搞活动买的，满减划算。	水润保湿面膜10片
****a	0	3	用了一次，感觉还行吧，不知道是不是正品	水润保湿面膜10片
辉***V	0	3	没有想象中的好但也不错精华液很足	水润保湿面膜10片
向***狸	1	3	双十一买的很是优惠，买的太多送给朋友，一直没有用这个。	水润保湿面膜10片
****w	1	3	应该是正品，不过很贵，在其他商家买就五十一盒，自营要一百多	水润保湿面膜10片
c***8	0	3	用完很粘，不合适广告中写的不用再洗脸	水润保湿面膜10片
I***p	0	3	面膜的效果我感觉就一般般，我的评价是中等水平。	水润保湿面膜10片
y***草	1	3	还可以，只不过敷完后脸上会有，以前买的不会	水润保湿面膜10片
l***t	1	3	用了，我的皮肤会过敏，长红点点。	【补水保湿】水润面膜
u***3	1	3	保湿不错吧味道也好值得购买推荐再退推荐	水润保湿面膜
****q	0	3	精华太多了吸收不了不过效果蛮好的用着蛮舒服	水润保湿面膜10片
_***_	1	3	挺好的，便宜实惠，水份有点不多	【玄彬同款】水润面膜
****n	0	3	不错贴合效果面膜很不好贴补水效果还行	【热销爆款】水润保湿面膜
****田	1	3	东西以前用过，还不错，但这次这包装太low了，收到都有破损。	【热销爆款】水润保湿面膜10片
****2	1	3	还没有去用，用后才能知道效果，以后再评	水润保湿面膜10片
w***o	0	3	跟我在店里面买的还是有一点区别，目前还没使用，用过再来评价	水润保湿面膜10片
****9	0	3	不大对尺寸，补水还行	【补水保湿】水润面膜
巴***已	1	3	补水效果不错，价格比其他店贵，下次买别的店的了	水润保湿面膜10片
****7	1	3	补水效果还可以吧，面膜很薄，很服帖	【热销爆款】水润保湿面膜
一***一	1	3	媳妇儿用它过敏，媳妇儿用别的都没过敏	水润保湿面膜
S***4	0	3	第二次购买，精华很粘稠，保湿效果不太好。	水润保湿面膜10片
a***i	1	3	经常买的面膜，头一次在京东买，还未使用，不知道如何	水润保湿面膜10片
****z	0	3	收到了快递，还没用，用了后看效果在追评。	水润保湿面膜
紫***楓	1	3	面膜有点厚，不知道是不是正品，感觉还可以	水润保湿面膜10片
****d	1	3	不知道是不是正品，但是效果还可以，脸上没有不舒服	水润保湿面膜10片
****b	0	3	快递很快，包装也就这样，没什么特别的，希望用的韩	水润保湿面膜10片
****1	0	3	感觉还没有前面用的一叶子的好用，不知道真假，	【热销爆款】水润保湿面膜10片
****z	0	3	第一次买，也是第一次用，感觉一般，在用还会来评价	水润保湿面膜10片
u***6	0	3	补水效果不明显，而且用完很油腻	【热销爆款】水润保湿面膜10片
h***9	1	3	买给老婆的，一般般吧	水润保湿面膜10片
****5	0	3	价钱有点贵还行吧	水润保湿面膜10片
****c	1	3	将就，不要相信优惠了	水润保湿面膜10片
水***儿	0	3	东西是好东西，就是物流过程中有丢件，后来找到了京东的速度没得说	水润保湿面膜10片
s***y	1	3	不再买韩国东西了。	水润保湿面膜10片
梦***G	1	3	这次买的感觉面膜很厚精华液很少没有以前的好用	水润保湿面膜
购***7	0	3	这款面膜查不到防伪售后表示有正品授权书就是正品现在只有先用了才来评价	水润保湿面膜
****b	0	3	包装劣质，产品不错	水润保湿面膜10片
****j	0	3	速度很快，质量特别好	水润保湿面膜
莎***2	0	3	这个很油的说，用完粘糊糊的喜欢清爽型的。	水润保湿面膜10片
****8	0	3	还没使用，不知道真假	【热销爆款】水润保湿面膜
****r	0	3	还行吧一分钱一分货	水润保湿面膜10片
g***h	0	3	快递嗯物流很快	水润保湿面膜10片
爱***民	1	3	还不错还不错，经济实惠方便快捷，值得信赖，希望价格能再优惠	水润保湿面膜
u***a	0	3	补水效果还可以，但这个价钱不可能很理想。	【补水保湿】水润面膜
****t	0	3	还没用包装倒是还可以用了之后再来评价	【热销爆款】水润保湿面膜
浅***唱	0	3	还没有使用，不做评价	水润保湿面膜
红***8	0	3	送的倒是挺快的，就是有一盒已经破包，不过片数未少，让人感觉质量堪忧。	水润保湿面膜
1***p	0	3	如果没记错的话好像是记得买四个送两盒，还是我失忆了	【补水保湿】水润面膜
s***a	1	3	比上一次买的要划算，一次买了好多，能用半年了吧。	【热销爆款】水润保湿面膜10片
y***u	1	3	第一次使用这个面膜，还不知道效果如何。物流很给力	水润保湿面膜10片
****9	0	3	一直用这个牌子，第一次在这买，脸上成了这样，过敏了	水润保湿面膜10片
l***t	1	3	快递小哥赞一个	水润保湿面膜10片
L***8	0	3	包装太LOW，希望是正品	水润保湿面膜10片
f***m	0	3	第一次买，物流很快，赞一个，用了看下效果再来评论	水润保湿面膜10片
w***7	1	3	还是不错的，挺贴合脸部的，不知道是不是正品	水润保湿面膜10片
l***o	0	3	面膜不错，我喜欢	水润保湿面膜10片
w***z	0	3	用了两次，好像还可以	水润保湿面膜10片
****z	0	3	用了三个了，没有效果	水润保湿面膜10片
r***e	1	3	还不错，很多人推荐，不知道是不是特别好。	水润保湿面膜10片
M***3	0	3	精华不多，效果没以前的好了。	【玄彬同款】水润面膜
1***i	0	3	说是随机发的，给我的全是老式的，衰，不知道效果怎么样	水润保湿面膜10片
k***谭	0	3	还可以吧补水还可以	水润保湿面膜10片
****p	1	3	还没用应该还行把	水润保湿面膜10片
****2	0	3	还没用，之前买过，不错	水润保湿面膜10片
1***p	0	3	精华没有我在其他店买的多，不知道真假了，码可以扫出来	水润保湿面膜10片
熊***s	0	3	还好吧，效果没看出来	水润保湿面膜10片
S***糖	1	3	刚收到，京东速度，很快。用后仔评论。只是送货不上门。	【热销爆款】水润保湿面膜
****p	1	3	还可以，没有想象的好	水润保湿面膜10片
****p	1	3	还可以，没有想象的好	水润保湿面膜10片
****3	0	3	一般般男的又会过敏	水润保湿面膜10片
风***-	1	3	精华少很快会干没有jm好用	【补水保湿】水润面膜
w***g	0	3	感觉不错，补水效果还可以，只是小贵小贵的有点	水润保湿面膜10片
魔***金	1	3	老婆说用的还行	水润保湿面膜10片
****1	0	3	第一次在网上购物用品速度真的是快。面膜精华液超多	水润保湿面膜10片
C***i	0	3	快递哥很有速度，物品包装完好，面膜不知道是不是正品	水润保湿面膜10片
****4	0	3	面膜纸有点厚精华液不多总体还可以吧	【热销爆款】水润保湿面膜
