user_name	is_plus	star_num	comment	commodity_type
B***-	1	3	精华液有些少用着没有不良反应，还可以	维生素面膜
L***h	0	3	京东快递一直很快，买了两盒，一盒包装被拆过，蛮用吧	维生素面膜10片
夏***一	0	3	双买的，昨天才到货，还没使用，第一次用这款面膜，朋友介绍才买的，一下子购了三款。	维生素面膜10片
u***9	0	3	买了之后还没有用，不过一直用这个牌子，觉得其他的款还不错，用了之后再追评	维生素面膜
蔡***8	1	3	一片折合左右，还可以，比我买的其他牌子便宜，东西中规中矩没有什么好或者不好的。	【透亮美肌】维生素面膜
b***7	0	3	价格便宜买三盒	【透亮美肌】维生素面膜
u***n	0	3	面膜还没用，看着挺不错，期待有点效果	透亮嫩白维生素面膜25ml*10
****r	0	3	一收到货就是这样的，不过敷起来很好	【改善暗沉亮肤】维生素面膜
****m	0	3	之前用着挺好的，这次买的里面的精华有些少。	维生素面膜
****I	1	3	用着不错，比实体店便宜了一半，精华液只能说不多	维生素面膜
芒***蕉	1	3	一般使用感受一般适合肤质一般补水效果一般贴合效果	【改善暗沉】维生素面膜
挨***挨	1	3	价格实惠，买来试一下	【改善暗沉】维生素面膜
M***猛	1	3	一直在京东自营上买东西	【改善暗沉】维生素面膜
u***g	1	3	第一次买希望好用罗	【改善暗沉】维生素面膜
****1	0	3	就用了一次还看不出效果感觉还可以吧不是特别好	维生素面膜10片
张***2	1	3	目前没效果，好不好不知道不过这个不大比较小适合小脸的人群。	维生素面膜
F***d	0	3	包装很脏，送人不合适自己用吧，还没用，不知道效果怎样	维生素面膜10片
妖***有	1	3	可以是可以，用着不好也不坏	【改善暗沉】维生素面膜
u***r	0	3	感觉越来越差了，刚用的时候挺好的，再不买这个牌子的了	维生素面膜10片
****y	0	3	是真心没这个牌子的其他产品好用精华不多补水也不是很好	维生素面膜10片
****m	0	3	收到货后，不是很满意，跟客服交流，客服态度很好，还是不错的	维生素面膜10片
w***y	1	3	还没使用，但是以前买的这个牌子其他功效的面膜还不错，就是快递运回来的时候包装都坏了	【改善暗沉】维生素面膜
****D	0	3	精华很少，贴没几分钟就很紧绷，不油腻，很快吸收	【改善暗沉】维生素面膜
****3	0	3	感觉维生素还可以，补水的还好吧，不知道是不是正货	【改善暗沉亮肤】维生素面膜
东***猫	1	3	挺好用的面膜，就是来货的时候是开封的，明明应该是封口的，估计是退货产品到我手上了，还好数量没问题	【透亮美肌】维生素面膜
****z	0	3	头一次买这种包装已成这样不知道效果咋样用过回评	【改善暗沉】维生素面膜
晚***o	1	3	比较单薄使用感受水分不够适合肤质干性补水效果	【透亮美肌】维生素面膜
s***o	1	3	这款补水效果不好，没有蓝色包装的好用，适合脸小的女生用一直在用这个牌子的～	维生素面膜
****o	0	3	不适合敏感肌肤，易过敏人群。一般使用感受可以说辣鸡不	【改善暗沉】维生素面膜
****1	0	3	好用，大爱	透亮嫩白维生素面膜25ml*10
A***佟	0	3	产品的水分精华特别少，贴脸上就跟一张纸一样没有什么水分很干	【改善暗沉】维生素面膜
****G	0	3	感觉面膜很厚，精华液很少，还没有敷到脸上就干了，物流什么的很好	维生素面膜
****Q	0	3	去黄，改善暗沉，补水保湿效果极好	【改善暗沉】维生素面膜
L***-	0	3	不知道使用感受没用	【改善暗沉】维生素面膜
****0	0	3	物流速度快，价格合理	【改善暗沉】维生素面膜
****v	0	3	还行吧，面膜液有些少，面膜纸尺寸比较少，比较像纸质的，贴合还不错。	【透亮美肌】维生素面膜
i***D	1	3	使用感一般不会回购	【改善暗沉】维生素面膜
M***郭	1	3	使用挺好的，面膜纸也挺好的，就是精华太少了，敷面膜十分钟就没有精华了	【透亮美肌】维生素面膜
u***3	0	3	我脸上从来不长痘的用了这个就长了很多红色小痘痘。那款保湿的好用点。	维生素面膜10片
w***e	0	3	如果满分分，我给分。	【改善暗沉】维生素面膜
****0	1	3	还行吧，反正没时间去超市买这些东西，比较方便，但有时候快递员会放在楼下，说车上的东西比较贵重，话说咱的东西不贵重吗希望改进，用心对待。	维生素面膜10片
做***吧	0	3	放在冰箱里在拿出来敷。感觉很好。产品比较温和。闭眼入没有错。	【改善暗沉亮肤】维生素面膜
q***a	1	3	这次买到的面膜，很想习惯性好评，但是这次我又真的不想给好评。我不和实体或者别家比，单拿以前我在京东自营买的同款面膜比较，这次收到的真的没有以前的好，真的真的没有以前的好。没有以前的水多，甚至还有空白的地方	【透亮美肌】维生素面膜
****x	1	3	他家牌子的面膜干的挺快的，膜布挺厚实的，相比其他牌子敷几分钟就没水分了。敷完以后脸没觉得滋润。我买了四盒还。	【改善暗沉亮肤】维生素面膜
****u	0	3	用完片脸上爆痘以前用过蓝袋的针剂面膜感觉挺好的第一次买这个真心感觉一般般吧，精华液也少	【改善暗沉】维生素面膜
M***3	1	3	购入的，这款维生素面膜还没使用，希望有补水美白效果吧。，京东的面膜怎么会这么便宜呢我在韩国代购那拿的这款	维生素面膜10片
七***苿	0	3	一直用这个牌子，又买了四盒。但这家应该不是正品。面膜袋上没有防伪标志。	【改善暗沉】维生素面膜
****a	0	3	挺好的。还蛮舒服，精华液有点少。干皮肤，不适合痘痘肌跟敏感肌补水效果。听贴合对我	维生素面膜
****2	0	3	以前用过觉得还不错，最近不知道买啥面膜就想起这款，用了几天来评价。不知道就是这样还是什么。干干的，没水分也不滋润。不满意	【改善暗沉】维生素面膜
****3	0	3	这个牌子的面膜有好几款，每一款我都买了一盒来试用，感觉面膜的质感都一样，就是每一款的的效果不一样，适合所有的肤质，每一款也差不多，贴合效果也一样，坚持使用应该能感受到每一款的不同点，如果用的好，会再购买的	【改善暗沉】维生素面膜
兄***了	1	3	赶上活动买的，价格很美丽，一盒，但是这个面膜纸和精华都分开了，面膜纸是干巴巴的，也不吸精华，精华都在袋子里，还得敷干巴巴的面膜纸，再把袋子里的精华倒出来，放在面膜纸上，真的很麻烦，而且一点不水润。	【改善暗沉】维生素面膜
u***c	1	3	补水效果还行吧，但总得感觉没以前好用呢，贴完后第二天脸还有轻微刺痛感	【改善暗沉】维生素面膜
M***y	1	3	没有补水的那款水感强烈，哈哈哈，感觉干的有点快，当然也有可能是天气太干燥了哈哈哈使用感受有一股不知道什么味道也，不过也能接受吧哈哈哈，反正每次都是买三盒换着用的适合肤质我自己是敏感肌，用这款不会过敏就一直用的这款，但是也发现了每次买的质感都有些许差别哈哈哈，不过我也没啥刷要求，不过敏就行	【改善暗沉】维生素面膜
****i	1	3	买了很多很多产品质感不薄不厚使用感受日常补水用，便宜，敷个分钟就差不多没精华了，精华很少，面膜还有点干适合肤质我是冬混干，夏混油补水效果挺好的，不过这个面膜里面的水很少很少，还有点干贴合效果挺贴合	【改善暗沉亮肤】维生素面膜
****q	1	3	到了包装就坏成这样了	维生素面膜10片
鸡***q	0	2	上午刚买完，下午就降价了	维生素面膜10片
妞***7	1	2	包装让我怀疑它的质量。	维生素面膜
****e	0	3	盒子都破了，心情不美好	维生素面膜10片
n***J	0	2	包装给撕坏了不知道咋回事	维生素面膜10片
我***麻	0	3	包装损坏，快递不放在云柜	
呆***乖	1	2	包装烂的可以啊，是正品吗	透亮嫩白维生素面膜25ml*10
c***6	0	3	同样的问题，包装盒是打开的。	维生素面膜10片
c***d	0	3	盒子打开的，快递包装简陋，	维生素面膜10片
馨***0	0	2	感觉不是正品，包装纸盒破损	透亮嫩白维生素面膜25ml*10
****h	1	2	应该是正品挺好的价格合理	维生素面膜10片
张***v	0	3	包装不咋滴，看着可掉档	维生素面膜
感***o	0	3	感觉用了张痘子目前停了	维生素面膜10片
****o	0	3	没有防伪码，盒子也没封口	维生素面膜
u***b	0	2	商品不怎么满意，客服不错	维生素面膜10片
****h	0	3	一般般吧没上面说的那么好	维生素面膜10片
****;	1	3	盒子压破了，外面也没薄膜。	维生素面膜10片
****7	0	3	不好，里面的精华特别少	【透亮美肌】维生素面膜
****r	0	2	还可以吧，没有觉得的那么好呢	【透亮美肌】维生素面膜
****0	1	3	，冬季皮肤干燥用这款不行	维生素面膜10片
d***d	0	3	还好就是感觉包装很简陋有点冒牌的感觉	维生素面膜10片
梦***g	0	3	还没看到效果，好像用了有点过敏	维生素面膜10片
****b	0	3	本来送人的压成这样，惨不忍睹，	维生素面膜
长***茶	1	3	这个不好用感觉没有补水那个好	维生素面膜10片
阿***乐	1	3	保湿效果一般，下面长，额头上面短。	维生素面膜
爱***酱	1	2	包装简陋，不满意，快递暴力	【改善暗沉】维生素面膜
u***6	0	2	打开快递包装，里面的面膜盒子成这样子了。	维生素面膜
冈***9	1	3	没有包装，就是个袋子装着盒子还是破的	维生素面膜10片
u***6	0	2	挺好的，活动时购买划算，快递服务也很好的	维生素面膜10片
****e	0	3	这是我用过最小的面膜，额头盖不住	维生素面膜10片
*****	1	3	用完油油黏黏的不太喜欢这种感觉	维生素面膜10片
流***2	1	3	感觉有点过敏，敏感肌肤慎重	维生素面膜10片
****y	0	2	精华属实少，脸大的勿拍吧	【透亮美肌】维生素面膜
****d	0	3	感觉面膜太干了，是不是时长有点长了	【透亮美肌】维生素面膜
b***u	0	2	比之前买的差远了。不晓得是不是买到假的了	维生素面膜
阿***哥	0	3	还没用，不过质量有待提高。	【改善暗沉】维生素面膜
快***B	0	3	物所不值这个钱，面膜小还不好滩开	维生素面膜
s***a	1	3	这次买的包装有中文了不知道用了是不是一样哦	维生素面膜10片
****F	0	3	没用包装烂了有问题追加	维生素面膜10片
w***2	1	2	还可以吧维生素的不好用	【改善暗沉】维生素面膜
****l	0	3	假货，不好用，用完脸部红肿。	维生素面膜10片
来***1	1	3	东西收到了，不怎么么管用	【改善暗沉】维生素面膜
行***w	0	3	感觉没有那么好有点后悔	【改善暗沉】维生素面膜
****o	1	2	物流非常快快递小哥很好但是包装非常差	透亮嫩白维生素面膜25ml*10
k***g	1	3	有一点在做用吧，效果不是很好	维生素面膜10片
w***6	0	3	精华液太少，几乎没有，不满意	维生素面膜10片
U***险	1	2	也就那样吧，没什么好讲的，就这样	【透亮美肌】维生素面膜
s***c	0	2	一份价钱一份货以后不能在网上买还是实体店买	维生素面膜10片
u***1	0	3	盒子全是打开的心理不舒服	【改善暗沉】维生素面膜
应***挺	0	2	面膜太干了，精华比较少	【透亮美肌】维生素面膜
****6	1	3	不怎么好用，惨了还买了那么多	【透亮美肌】维生素面膜
披***尼	1	2	活动买的，价格合适，不知道有没有效果	维生素面膜
****Y	0	2	人工客服都没有，催半天	【改善暗沉】维生素面膜
t***u	0	3	买两盒面膜都不舍得用个小箱子装两盒都压坏了	维生素面膜10片
****c	0	3	与之前买的另外个平台有差入，是不是正品表示怀疑	维生素面膜10片
卢***宫	1	2	居然都干了，没有精华液	【改善暗沉】维生素面膜
风***郎	1	3	盒子底部好像被打开过东西还没使用	【改善暗沉亮肤】维生素面膜
耿***七	0	2	面膜一般般，比较厚，精华少	维生素面膜10片
d***2	0	3	感觉盒子被打开过，不知道是不是正品	【改善暗沉】维生素面膜
c***下	1	3	冬天使用的时候比较冰效果一般	维生素面膜
不***呦	1	3	仓库发货的人几个意思为什么包装要打开呢	【改善暗沉】维生素面膜
嗯***-	0	3	就蓝色的有封口，另外两盒没封口	【改善暗沉】维生素面膜
****a	1	2	之前买的挺好，越来越次了，不好，补水效果很差	维生素面膜
w***6	1	3	盒子是开封的，里面是片	【改善暗沉】维生素面膜
****o	0	2	这个面膜精华液也太少了点，感觉不像正品	维生素面膜
****生	0	3	这个不咋样，水分不足，用了过敏	透亮嫩白维生素面膜25ml*10
J***e	0	3	不怎么样，跟韩国带来的质感不一样	维生素面膜10片
1***1	1	3	用了感觉没什么效果，敷晚脸还有点干	维生素面膜10片
1***p	0	2	这次买了两盒，但是日期不一样，不知是否正品	维生素面膜10片
郭***4	0	2	这个用了过敏，补水的没有过敏	【改善暗沉】维生素面膜
1***8	1	3	一般一般般，无功无过，没多大作用。	【透亮美肌】维生素面膜
u***q	0	2	不知道是不是个人原因用了脸上长痘痘	透亮嫩白维生素面膜25ml*10
李***0	0	2	收到货后打开包装全部是瘪的，太影响心情了，不过应该是正品	维生素面膜10片
q***q	0	3	比之前的质量差了，精华液少了很多	【改善暗沉】维生素面膜
f***g	0	2	先不说这质量怎么样了，包装盒建议以后能不能讲究一点	【改善暗沉】维生素面膜
瑞***号	0	3	面膜敷在脸上，感觉油腻腻的，不清爽	维生素面膜10片
u***l	0	2	感觉质量有些差，和原来买的不一样	【改善暗沉】维生素面膜
****b	0	3	还没用，但是收到快递时面膜的盒子是打开的	【改善暗沉】维生素面膜
q***1	0	2	一直在用这款面膜，但是这次买到之后者不是那么有效果了。	【改善暗沉】维生素面膜
s***p	0	3	效果没什么明显的感觉，敷完前后差别不大	【透亮美肌】维生素面膜
f***单	1	2	快递外包装已经破损，有点失望，已经和客服沟通过了，希望下次能好吧	维生素面膜10片
饮***浊	0	3	一般贴合效果一般使用感受感觉没啥用	【改善暗沉】维生素面膜
****f	1	2	只用袋子装连个盒子都不弄，有一盒都压坏了，看图说话	维生素面膜10片
J***宪	1	2	效果一般价格不一般用没了换回瑞诗风吟有发票	维生素面膜10片
****理	1	2	这个过敏有点，这个过敏有点，这个过敏有点，这个过敏有点	维生素面膜
****z	0	3	一般般使用感受一般般，感觉越来越差劲了	【透亮美肌】维生素面膜
u***3	1	2	包装破损，一拿都掉出来了，效果待使用后在评论吧	【透亮美肌】维生素面膜
3***4	0	3	这款用完没什么感觉不知是否含有荧光剂	维生素面膜10片
****c	0	3	精华不是很多，容易干。效果一般	【改善暗沉】维生素面膜
u***s	0	2	起痘脸辣辣的，直接有点对面膜有点，	维生素面膜10片
B***粉	0	3	不知道是否正品，满减活动买的，有些包装完好，有些包装拆开了	维生素面膜
****O	0	2	还行吧一般般没看出多好就挺普通的	【改善暗沉亮肤】维生素面膜
小***6	1	3	比针库差远了，不补水	透亮嫩白维生素面膜25ml*10
陈***儿	0	2	还好吧，用了有点爆豆	维生素面膜10片
晓***0	0	3	面膜好厚啊，没有想象的那么好	【改善暗沉】维生素面膜
g***g	1	2	效果没有说的好，不值。	维生素面膜10片
s***2	0	3	面膜纸感觉有点劣质。	维生素面膜
要***A	1	2	精华少，面膜硬不服帖，没有口碑那么好	维生素面膜
m***0	0	3	面膜很可以，但答应送点什么东西的，东西呢没了	维生素面膜
K***z	0	3	包装有破损－＂－怒，不过里面没事，用了以后再说	维生素面膜10片
****n	1	2	面膜本身挺好的，但是包装太简陋了，还被打开了	【改善暗沉】维生素面膜
****n	1	3	这款水不是很多，没有那么满意。	【改善暗沉】维生素面膜
香***檬	1	3	一直都用此品牌的面膜，每周三四次，每次敷面分钟左右。与免税店和原产国购买回来的相应商品在细节方面有些不同。	维生素面膜10片
****v	0	3	这次不好好多都干了，没有精华液了，是不是过期的啊	【改善暗沉亮肤】维生素面膜
****s	0	3	实话实说效果一般每天早晚都敷没啥效果	【透亮美肌】维生素面膜
d***Y	1	3	感觉一般，没有相宜本草的好呢凑活动买的，拼单	维生素面膜10片
1***7	0	2	就是用用完以后，第二天醒了还是有油油的感觉	维生素面膜10片
执***9	0	3	用袋子装着就给送过来了里面小包装都坏成什么样子了这个样子我也是醉了	维生素面膜10片
r***Z	0	2	精华液太少，面膜有的地方都还是干的，	【改善暗沉】维生素面膜
u***t	0	3	感觉一般，没看出效果	维生素面膜10片
闫***y	1	3	有一包炸了，纸箱坏了，面膜没坏还好，纸箱太大不好	维生素面膜
布***安	1	3	不喜欢不好用没效果	维生素面膜10片
****o	0	3	用了一次有点过敏，脸上长红疹子了，不敢再用了	维生素面膜
c***l	1	3	买了两个系列，不同的进货商，生产日期字体不同。悠悠的不知真假	维生素面膜
****n	1	2	打开箱子发现面膜盒都是开着口的也不知道这是为啥	维生素面膜
小***家	0	3	之前买的也是这个牌子这一款今天收到货后觉得不是以前的那种了不知道是不是因为便宜了所以	维生素面膜10片
P***Z	0	3	买了四盒，有一盒已经开封了不知道为什么	【改善暗沉亮肤】维生素面膜
****2	1	3	没有想象中好用补水较一般，用后还没洗有点粘	【透亮美肌】维生素面膜
最***拉	0	2	快递是用袋子装的，没用盒子，面膜盒都变形了，不过里面的面膜没事	维生素面膜10片
晓***Y	1	3	面膜大小不太标准，好像会明显白。	【改善暗沉亮肤】维生素面膜
魔***皮	1	2	明明写着套装勿拆可收到货还是拆开的～～～发货倒是挺快虽然我一直都很信任京东但这次我还是有些怀疑了～	透亮嫩白维生素面膜25ml*10
****v	0	3	补水效果不是太好，用起来，感觉一般	【透亮美肌】维生素面膜
暗***e	0	3	营养液不怎么多对不起这个价格	【改善暗沉】维生素面膜
与***林	1	2	以后不会在用了，。	维生素面膜10片
x***9	1	2	包装破损，面膜都散出来了，鉴于第一次出现这种情况，懒得退了	【改善暗沉】维生素面膜
阡***6	1	3	不知道为何，同时买了三个功效的面膜，但是包装说明却不太一样呀。	维生素面膜10片
****p	1	3	试了两贴，一般般，吸收不是很好，那个价格也差不多这个效果吧。	【透亮美肌】维生素面膜
就***5	1	3	不服帖不好用，不好不好不好不好不好。	【改善暗沉】维生素面膜
****1	1	3	两个包裹，一个是箱子，完好无损。一个是袋子，拆开后面膜盒子已经是拆开状态，说服自己盒子是被压开的	
潍***皮	0	2	有点干，比去韩国旅游带回来的差不少，感觉像假的。	【透亮美肌】维生素面膜
l***7	0	3	沒有營養修護那款好用隔天起來臉頰有點紅還好折扣後不是很貴不然就嘔死了	维生素面膜10片
朝***中	0	3	刚收到货，还没有用。怎么外面的包装盒是打开了的呢这样感觉不好。	维生素面膜10片
****d	1	2	第一次收到这样的货，写着勿拆，结果明显有打开过的痕迹，有点怀疑真假	维生素面膜10片
皮***n	0	3	一般不好，精华不多，而且盒子还破了，希望京东包装上多注意	【改善暗沉】维生素面膜
刺***0	0	2	感觉不好，不滑，还干	【透亮美肌】维生素面膜
d***g	0	3	还好吧，但包装看上去有点旧，有一盒已经被打开过，难道是退货	【改善暗沉】维生素面膜
s***y	1	3	和装柜里的有点不一样，敷上后感觉小了一些，味道也不同	维生素面膜10片
懒***5	1	3	效果一般，感觉有点假滑，补水效果一般，保湿一般	【透亮美肌】维生素面膜
胡***九	0	3	没什么盒子没封口是开的感觉跟散装自己可以随便塞产品一样	【改善暗沉】维生素面膜
u***h	0	3	盒子脏兮兮的，还变形，包装太过简单，扫码扫不出来，不知道是不是正品，看效果吧	维生素面膜10片
三***爸	1	3	老婆一直用，不知道为什么写的套装，请勿拆开，但是我收到的货，是拆开了的	维生素面膜10片
****9	0	3	包装粗漏，产品都露在外面了却运输过程中有撞过，这次买的还没用，上次买的单独一盒还行，这次的效果只有用了后拭目以待	【透亮美肌】维生素面膜
****s	0	2	用了一个多月，用完两盒。感觉没什么用，也没什么副作用。	【透亮美肌】维生素面膜
****b	0	2	面膜贴很干，没有一点水分，更别说精华了	【改善暗沉】维生素面膜
l***d	1	2	三日后就降价几十元，退货又浪费时间。以后鬼先信你d所谓的套路促销，几十元当交学费	【改善暗沉】维生素面膜
H***z	0	2	货还是送的快，就是包装都舍不得用一个纸盒装一下。搞得里面的面膜全散了。	维生素面膜10片
手***年	1	3	没有想象中的好，包装都破了，用起来感觉一般，不值这个价，	维生素面膜10片
爱***6	1	2	不好用营养液几乎没有	【改善暗沉】维生素面膜
****w	0	3	感觉是假的，对皮肤没啥大的伤害，就是不放心也不值，总是又活正品谁也没有这种力度吧	维生素面膜10片
****2	1	3	双十一时候买的，效果不是太明显。	【改善暗沉】维生素面膜
H***E	0	2	，吸收不是特别好	【改善暗沉】维生素面膜
躲***糕	1	2	这款感觉一般般，。	【改善暗沉】维生素面膜
****4	0	3	不太满意，里面的盒子是开的，而且片数也不够	【改善暗沉】维生素面膜
5***n	1	3	干，里面没有一滴多余的液体，和以前用的完全不一样	维生素面膜
风***香	1	3	保湿还好吧，剩下就没什么效果了。用了图心里安慰，包装都挺垃圾	维生素面膜10片
n***3	0	3	活动买的，实惠。就是京东快递，只有一小部分快递，会帮忙送货上门，一大部分快递，都不送货上门，这对买家如果买了大件商品，好麻烦的啊，而且货到付款的，不能刷卡，只能微信之类的。这两点要吐槽。	维生素面膜10片
****7	0	2	最大的不足之处就是精华太少，铺在脸上抹完精华还觉得干干的	维生素面膜
e***a	1	3	货已经变形了，包装和我以前买的补水蓝色那个比有点简陋的感觉，不知道是不是真的。而且还有一股奇怪的味道散发出来〒〒	维生素面膜10片
u***w	1	2	其他两个有封口，一个没封口都不晓得是不是正品，没封口的那个码也扫不出来	【改善暗沉】维生素面膜
z***2	0	2	一般般，不怎么好用，里面水不多	【改善暗沉】维生素面膜
****q	0	3	保湿效果不明显觉得皮肤还是干干的早上上妆还是会有浮粉	维生素面膜10片
蓝***拌	0	3	没啥用送外卖皮肤又黑又黄还暗沉贴了五片了也没用	【改善暗沉亮肤】维生素面膜
水***冷	1	3	商品可以，就是降价快，收到货后一直也没看，买了没几天就降价了，不过来评价都不知道降价了，超过天不能补差价，怕降价的，买后得天天盯着，不然不知道哪天就降价了	【改善暗沉】维生素面膜
****X	0	2	用了好久贴，啥效果没有，跟没用一样	【改善暗沉】维生素面膜
u***b	1	2	用了几个过敏了，不知道是什么原因，以前用的好好的，突然就过敏了，不知道为什么。	维生素面膜10片
S***3	1	3	效果一般般啦，没有想像中有用，精华液太少，面膜容易干	【透亮美肌】维生素面膜
s***0	0	3	第一次买这个维生素效果的，感觉面膜没什么水份，拿出来有的地方都是干的，有点小失望	【透亮美肌】维生素面膜
****p	0	3	不怎么补水。拆开了面膜都还有地方是干的，白的，没有液体。	【改善暗沉】维生素面膜
h***k	0	3	面膜纸好粗糙，敷着不舒服。面膜纸打开也麻烦，要从里面翻出来。	【透亮美肌】维生素面膜
****a	0	2	感觉不像是真的，原来敷的美迪惠尔的面膜上面都有美迪惠尔的印字，现在打开都没有了	维生素面膜10片
u***j	0	3	收到使用了下，发现面膜纸比较厚，跟之前韩国买的比起来，吸收补水力度不够，从中可看出，要么就不是正品，要么就是是国内生产，效果略差	维生素面膜10片
****n	0	3	面膜太厚了，有的地方多，有的少	【改善暗沉】维生素面膜
****5	0	3	元盒很划算，但是其中两盒没有封口，用了一片发现跟之前的不一样，面膜纸没有之前的柔软贴肤，然后纸上加了logo	维生素面膜
****y	0	3	产品是韩国原装进口，面膜里精华液比较少。面膜纸较厚。个人不是特别喜欢。	
l***2	1	3	我感觉我用了有点过敏，长痘痘了。歇几天再用确定一下	【改善暗沉】维生素面膜
d***6	0	3	面膜使用后脸部有点红，不知道是不是过敏。	【改善暗沉】维生素面膜
柒***_	0	3	日期都是新的，就是包装不行，一个个就跟之前打开过一样，也不知道打没打开过	【改善暗沉】维生素面膜
春***8	1	3	同时买了这个品牌的两盒，一盒外包装印有生产日期，一盒另外贴上的小标签标注限用日期，不知道是什么情况	维生素面膜10片
天***哈	1	2	快递速度超快，面膜第一次购买使用感不好，刚贴脸上感觉都很干，袋子很难撕开，总体感觉不好用，但是价格是便宜	【透亮美肌】维生素面膜
****y	0	3	这个一般，不怎么好用	【改善暗沉】维生素面膜
k***u	0	2	面膜纸换了材质，没有以前服帖，精华液也少了，不好用，再不买了。	【透亮美肌】维生素面膜
****慧	0	2	打开包装都是散的，一拿一片片面膜就从里面全掉出来了，精华好少感觉好干	【改善暗沉】维生素面膜
莫***月	0	2	感觉有点粗糙一点都不柔软，面膜的精华也少	【改善暗沉】维生素面膜
u***m	0	2	不是很好，不清楚是产品本身问题还是批次问题，面膜上的折痕部分是干的，没有精华	维生素面膜
****r	0	3	外包装没有打开过，里面的包装却是开的，包装有挤压的痕迹，有可能是挤开的，但是包装勿拆的贴纸感觉撕得好平，又不像是挤开的，里面面膜没少，真揪心，担心被换成假面膜把自己脸给敷烂了。	维生素面膜10片
u***b	1	3	买了以后一直放着没用今天打开以后用了感觉一般水有点不足的感觉，敷在脸上那种水润感不强	【透亮美肌】维生素面膜
T***4	1	3	质感一般，面膜纸比较厚，精华液较少，效果不是很明显，持续用下再看吧	维生素面膜
m***5	0	3	这次购买的精华液好少取出来有些地方都是干的不满意	【改善暗沉】维生素面膜
****7	0	2	也不知道是不是假货之前用这个牌子都没有过敏这次用着过敏，长了许多红疙瘩还痒	【改善暗沉】维生素面膜
康***康	0	3	使用后追评一下吗丁啉，你要去哪里有没有没有没有没有没有没有没有没啥意思	【改善暗沉】维生素面膜
嗯***囍	0	3	就是一面膜而已没有想像中的那么好也没有传说中的那么神奇感觉有点掉毛	【改善暗沉】维生素面膜
g***A	0	3	本来以为双十一是最便宜的，没想到现在买有赠品送，心里不爽。	【改善暗沉】维生素面膜
J***t	0	3	特别便宜，还以为是临期产品，结果到年才过期。只是送来的时候已经被晒得滚烫了，估计没法用了。京东包装走环保路线是值得称道的，但也要根据商品情况来啊	
c***8	0	3	东西可以用，就是京东的官方客服态度奇差，无比打遍天下无敌手	【改善暗沉】维生素面膜
u***u	0	2	跟实体店买的还是不一样，虽然包装一样，但里面的面膜纸有点不同，里面的液也淡淡的，没有实体店买的粘稠，反正不怎么好	维生素面膜10片
